Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"Coffee Island GK II","DELIVERY","Swiggy","62","Overnite Espresso Classic Brew","Overnight Brew","Cold Beverages",310.00,2.00,0.00,2.00,620.00,302.10,317.90,15.90,333.80,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","284","500 Ml Water Bottle","Cold Brew","Ready To Drink",38.10,14.00,0.00,14.00,533.40,65.28,468.12,23.41,491.53,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","10","Islander Cold Coffee-Lrg","Cold Brews","Cold Beverages",270.00,5.00,0.00,5.00,1350.00,500.26,849.74,42.49,892.23,0.06,
"Coffee Island GK II","DELIVERY","Swiggy","39","Dreamy Hazelnut Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,1.00,0.00,1.00,270.00,84.37,185.63,9.28,194.91,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","294","Global Blend Ethiopia (Beans)","Beans","Beans & Powder",184.75,2.00,0.00,2.00,369.50,165.80,203.70,36.66,240.36,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","149","Soya Milk @50","Choice of Milk","ADDON",52.50,1.00,0.00,1.00,52.50,0.00,52.50,2.63,55.13,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","221","Chipotle Paneer Bhurji & Broccomole Toastie","Puff & Toastie","Quick Bites",330.00,4.00,0.00,4.00,1320.00,758.73,561.27,28.06,589.33,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","116","Signature Belgian Dark Hot Chocolate-Med","Hot Chocolate","Hot Beverages",270.00,2.00,0.00,2.00,540.00,175.00,365.00,18.25,383.25,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","134","Mocha Espressione Hot-Med","Island Special-Hot","Hot Beverages",270.00,2.00,0.00,2.00,540.00,160.54,379.46,18.97,398.43,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","160","Rich Crema @50","Choice of Crema","ADDON",52.50,1.00,0.00,1.00,52.50,14.44,38.06,1.90,39.96,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",190.00,12.00,0.00,12.00,2280.00,1122.40,1157.60,57.88,1215.48,0.09,
"Coffee Island GK II","DELIVERY","Swiggy","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",250.00,6.00,0.00,6.00,1500.00,592.30,907.70,45.38,953.08,0.07,
"Coffee Island GK II","DELIVERY","Swiggy","280","Coffee Almond Shots","Trail Mix","Snacks",100.85,1.00,0.00,1.00,100.85,41.29,59.56,10.72,70.28,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",230.00,3.00,0.00,3.00,690.00,150.42,539.58,26.98,566.56,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","219","Peri Peri Cheese Toastie","Puff & Toastie","Quick Bites",250.00,1.00,0.00,1.00,250.00,55.53,194.47,9.72,204.19,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","154","Coffee Popping Boba - 50","Choice of Boba","ADDON",52.50,1.00,0.00,1.00,52.50,18.10,34.40,1.72,36.12,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","140","Ethiopia Blend @25","Choice of Beans","ADDON",26.25,5.00,0.00,5.00,131.25,20.02,111.23,5.56,116.79,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","99","Americano-reg","Hot Brews","Hot Beverages",210.00,2.00,0.00,2.00,420.00,215.45,204.55,10.23,214.78,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","323","Islander Classic Cup (Pink)","Cup","Merch",126.27,1.00,0.00,1.00,126.27,50.00,76.27,13.73,90.00,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","2","Iced Latte Signature-Med","Cold Brews","Cold Beverages",270.00,31.00,0.00,31.00,8370.00,4064.86,4305.14,215.26,4520.40,0.32,
"Coffee Island GK II","DELIVERY","Swiggy","170","Roasted Tomato & Bocconcini Croissant","Hand Made Sandwiches","Main Course",350.00,1.00,0.00,1.00,350.00,77.74,272.26,13.61,285.87,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","216","White Chocolate & Pistachio Flat Croissant","Croissant Cookie & Muffin","Quick Bites",230.00,11.00,0.00,11.00,2530.00,1239.16,1290.84,64.54,1355.38,0.10,
"Coffee Island GK II","DELIVERY","Swiggy","81","Iced Apple Green Tea-Med","Refresh","Cold Beverages",250.00,1.00,0.00,1.00,250.00,55.55,194.45,9.72,204.17,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","122","Guilt-Free Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",250.00,1.00,0.00,1.00,250.00,119.89,130.11,6.51,136.62,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","96","Hot Latte Signature-Med","Hot Brews","Hot Beverages",250.00,2.00,0.00,2.00,500.00,203.31,296.69,14.83,311.52,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","106","Cappuccino-reg","Hot Brews","Hot Beverages",230.00,7.00,0.00,7.00,1610.00,684.81,925.19,46.26,971.45,0.07,
"Coffee Island GK II","DELIVERY","Swiggy","210","Parker House Cream Pie Croissant","Croissant Cookie & Muffin","Quick Bites",210.00,3.00,0.00,3.00,630.00,276.58,353.42,17.68,371.10,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","15","Iced Americano-Med","Cold Brews","Cold Beverages",230.00,3.00,0.00,3.00,690.00,293.89,396.11,19.81,415.92,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","100","Americano-Med","Hot Brews","Hot Beverages",230.00,1.00,0.00,1.00,230.00,132.25,97.75,4.89,102.64,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","174","Garlic Mushroom & Caramelized Onion Melt","Hand Made Sandwiches","Main Course",350.00,1.00,0.00,1.00,350.00,148.45,201.55,10.08,211.63,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","338","Regular - Milk -150g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",310.00,2.00,0.00,2.00,620.00,0.00,620.00,31.00,651.00,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","138","Master Blend @0","Choice of Beans","ADDON",0.00,21.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","3","Iced Latte Signature-Lrg","Cold Brews","Cold Beverages",290.00,11.00,0.00,11.00,3190.00,1378.57,1811.43,90.57,1902.00,0.14,
"Coffee Island GK II","DELIVERY","Swiggy","150","Almond Milk @50","Choice of Milk","ADDON",52.50,5.00,0.00,5.00,262.50,80.09,182.41,9.12,191.53,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","218","Herb Infused Roasted Chicken Toastie","Puff & Toastie","Quick Bites",270.00,10.00,0.00,10.00,2700.00,1417.12,1282.88,64.15,1347.03,0.10,
"Coffee Island GK II","DELIVERY","Swiggy","14","Iced Americano-Lrg","Cold Brews","Cold Beverages",250.00,5.00,0.00,5.00,1250.00,100.00,1150.00,57.50,1207.50,0.09,
"Coffee Island GK II","DELIVERY","Swiggy","48","Freddo Cappuccino-Lrg","Island Special-Cold","Cold Beverages",290.00,1.00,0.00,1.00,290.00,100.00,190.00,9.50,199.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","137","Volcano Blend@0","Choice of Beans","ADDON",0.00,37.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","286","Whiskey Barrel Cold Brew Coffee","Cold Brew","Ready To Drink",165.25,1.00,0.00,1.00,165.25,49.57,115.68,20.82,136.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","187","Nolen Gur Banofee Jar","Desserts","Desserts",310.00,1.00,0.00,1.00,310.00,103.33,206.67,10.33,217.00,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","215","Rocky Road & Pecan Muffin","Croissant Cookie & Muffin","Quick Bites",290.00,5.00,0.00,5.00,1450.00,535.67,914.33,45.72,960.05,0.07,
"Coffee Island GK II","DELIVERY","Swiggy","142","Ethiopia Single Estate @50","Choice of Beans","ADDON",52.50,2.00,0.00,2.00,105.00,14.44,90.56,4.53,95.09,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","325","Islander Classic Cup (Brown)","Cup","Merch",126.27,1.00,0.00,1.00,126.27,50.00,76.27,13.73,90.00,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","166","Hazelnut Syrup @50","Choice of Syrup","ADDON",52.50,3.00,0.00,3.00,157.50,38.05,119.45,5.97,125.42,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","340","Regular - Milk -170g Default","Choice of Milk","ADDON",0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","235","Volcano Blend - (Default)","Choice of Beans","ADDON",0.00,15.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","35","Classic Strawberry Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,3.00,0.00,3.00,870.00,303.57,566.43,28.32,594.75,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","190","Pecan & Date Tea Cake","Desserts","Desserts",290.00,1.00,0.00,1.00,290.00,127.48,162.52,8.13,170.65,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","217","Korean Garlic Mushroom Puff","Puff & Toastie","Quick Bites",190.00,4.00,0.00,4.00,760.00,219.91,540.09,27.01,567.10,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","188","Cinnamon & Jaggery Tea Cake","Desserts","Desserts",230.00,1.00,0.00,1.00,230.00,100.00,130.00,6.50,136.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","50","Iced Vietneamese Shakerato","Island Special-Cold","Cold Beverages",310.00,7.00,0.00,7.00,2170.00,873.12,1296.88,64.85,1361.73,0.10,
"Coffee Island GK II","DELIVERY","Swiggy","312","Ebony Islander Bottle (Matt Green)","Water Bottle","Merch",753.39,2.00,0.00,2.00,1506.78,300.00,1206.78,217.22,1424.00,0.09,
"Coffee Island GK II","DELIVERY","Swiggy","32","Guilt-Free Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,1.00,0.00,1.00,290.00,105.84,184.16,9.21,193.37,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","148","Regular Milk @25","Choice of Milk","ADDON",26.25,1.00,0.00,1.00,26.25,13.06,13.19,0.66,13.85,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","186","Belgian Chocolate Fudge Brownie","Desserts","Desserts",190.00,2.00,0.00,2.00,380.00,111.81,268.19,13.41,281.60,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","94","Flat White","Hot Brews","Hot Beverages",210.00,38.00,0.00,38.00,7980.00,3800.00,4180.00,209.00,4389.00,0.31,
"Coffee Island GK II","DELIVERY","Swiggy","300","Instant Coffee - Flavored (30 sachet box)","Instant Coffee","Beans & Powder",300.00,1.00,0.00,1.00,300.00,125.00,175.00,31.50,206.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","44","Mocha Espressione Cold-Lrg","Island Special-Cold","Cold Beverages",290.00,1.00,0.00,1.00,290.00,50.00,240.00,12.00,252.00,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","184","Smoked Cottage Cheese Wrap","Wholesome Wrap","Main Course",330.00,1.00,0.00,1.00,330.00,106.45,223.55,11.18,234.73,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","151","Oat Milk @50","Choice of Milk","ADDON",52.50,9.00,0.00,9.00,472.50,189.49,283.01,14.15,297.16,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","105","Cappuccino-Med","Hot Brews","Hot Beverages",250.00,7.00,0.00,7.00,1750.00,701.23,1048.77,52.42,1101.19,0.08,
"Coffee Island GK II","DELIVERY","Swiggy","36","Classic Strawberry Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,1.00,0.00,1.00,270.00,100.00,170.00,8.50,178.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","178","Roasted Tomato Basil Bocconcini Pide","Pizza","Main Course",310.00,1.00,0.00,1.00,310.00,125.00,185.00,9.25,194.25,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","282","Hazelnut Chocolate Shots","Trail Mix","Snacks",100.85,1.00,0.00,1.00,100.85,35.93,64.92,11.69,76.61,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","167","Salted Caramel Syrup @50","Choice of Syrup","ADDON",52.50,2.00,0.00,2.00,105.00,37.74,67.26,3.36,70.62,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","165","Irish Syrup @50","Choice of Syrup","ADDON",52.50,1.00,0.00,1.00,52.50,21.23,31.27,1.56,32.83,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","78","Bobastic Peach Paradise Refresh Tea-Med","Refresh","Cold Beverages",270.00,1.00,0.00,1.00,270.00,60.00,210.00,10.50,220.50,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","33","Guilt-Free Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,3.00,0.00,3.00,810.00,304.65,505.35,25.27,530.62,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","38","Dreamy Hazelnut Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,2.00,0.00,2.00,580.00,164.41,415.59,20.78,436.37,0.03,
"Coffee Island GK II","DELIVERY","Zomato","173","Mushroom & Scrambled Egg White Broccomole Bagel","Hand Made Sandwiches","Main Course",310.00,2.00,0.00,2.00,620.00,172.71,447.29,22.36,469.65,0.03,
"Coffee Island GK II","DELIVERY","Zomato","121","Guilt-Free Hot Chocolate-Med","Hot Chocolate","Hot Beverages",270.00,2.00,0.00,2.00,540.00,0.00,540.00,27.00,567.00,0.04,
"Coffee Island GK II","DELIVERY","Zomato","46","Bumble Coffee","Island Special-Cold","Cold Beverages",310.00,8.00,0.00,8.00,2480.00,48.82,2431.18,121.56,2552.74,0.18,
"Coffee Island GK II","DELIVERY","Zomato","240","Extra Shot - Volcano Blend","Choice of Extra Shot - 50","Cold Beverages",52.50,3.00,0.00,3.00,157.50,0.00,157.50,7.88,165.38,0.01,
"Coffee Island GK II","DELIVERY","Zomato","224","Non Veg Melt & Iced Latte Combo","Non-Veg Combo","Combos",565.00,1.00,0.00,1.00,565.00,32.29,532.71,26.64,559.35,0.04,
"Coffee Island GK II","DELIVERY","Zomato","146","Ethiopia Single Estate 20g@Default","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","90","Cortardo (Small)","Hot Brews","Hot Beverages",210.00,4.00,0.00,4.00,840.00,0.00,840.00,42.00,882.00,0.06,
"Coffee Island GK II","DELIVERY","Zomato","154","Coffee Popping Boba - 50","Choice of Boba","ADDON",52.50,2.00,0.00,2.00,105.00,0.00,105.00,5.25,110.25,0.01,
"Coffee Island GK II","DELIVERY","Zomato","171","Roasted Turkey Tomato & Cheese Croissant","Hand Made Sandwiches","Main Course",390.00,3.00,0.00,3.00,1170.00,48.29,1121.71,56.08,1177.79,0.08,
"Coffee Island GK II","DELIVERY","Zomato","29","Classic Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,2.00,0.00,2.00,580.00,0.00,580.00,29.00,609.00,0.04,
"Coffee Island GK II","DELIVERY","Zomato","214","Oats & Honey Delight Muffin","Croissant Cookie & Muffin","Quick Bites",250.00,1.00,0.00,1.00,250.00,0.00,250.00,12.50,262.50,0.02,
"Coffee Island GK II","DELIVERY","Zomato","106","Cappuccino-reg","Hot Brews","Hot Beverages",230.00,26.00,0.00,26.00,5980.00,2377.13,3602.87,180.16,3783.03,0.27,
"Coffee Island GK II","DELIVERY","Zomato","186","Belgian Chocolate Fudge Brownie","Desserts","Desserts",190.00,1.00,0.00,1.00,190.00,95.00,95.00,4.75,99.75,0.01,
"Coffee Island GK II","DELIVERY","Zomato","296","Single Estate Kenya (Beans)","Beans","Beans & Powder",375.42,1.00,0.00,1.00,375.42,0.00,375.42,67.58,443.00,0.03,
"Coffee Island GK II","DELIVERY","Zomato","181","Rich Meatball Spaghetti","Pasta","Main Course",390.00,2.00,0.00,2.00,780.00,50.00,730.00,36.50,766.50,0.05,
"Coffee Island GK II","DELIVERY","Zomato","174","Garlic Mushroom & Caramelized Onion Melt","Hand Made Sandwiches","Main Course",350.00,5.00,0.00,5.00,1750.00,545.11,1204.89,60.24,1265.13,0.09,
"Coffee Island GK II","DELIVERY","Zomato","180","Peperoncino Spaghetti Aglio Olio","Pasta","Main Course",390.00,5.00,0.00,5.00,1950.00,585.00,1365.00,68.25,1433.25,0.10,
"Coffee Island GK II","DELIVERY","Zomato","56","Berry Burst Paradise Milkshake-Med","Milk Shake","Cold Beverages",270.00,1.00,0.00,1.00,270.00,0.00,270.00,13.50,283.50,0.02,
"Coffee Island GK II","DELIVERY","Zomato","216","White Chocolate & Pistachio Flat Croissant","Croissant Cookie & Muffin","Quick Bites",230.00,22.00,0.00,22.00,5060.00,2165.50,2894.50,144.73,3039.23,0.22,
"Coffee Island GK II","DELIVERY","Zomato","92","Espresso (Single)","Hot Brews","Hot Beverages",170.00,1.00,0.00,1.00,170.00,17.17,152.83,7.64,160.47,0.01,
"Coffee Island GK II","DELIVERY","Zomato","15","Iced Americano-Med","Cold Brews","Cold Beverages",230.00,19.00,0.00,19.00,4370.00,520.04,3849.96,192.50,4042.46,0.29,
"Coffee Island GK II","DELIVERY","Zomato","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","175","Cottage Cheese Fajita With Broccomole","Rice Bowl","Main Course",350.00,2.00,0.00,2.00,700.00,175.00,525.00,26.25,551.25,0.04,
"Coffee Island GK II","DELIVERY","Zomato","217","Korean Garlic Mushroom Puff","Puff & Toastie","Quick Bites",190.00,2.00,0.00,2.00,380.00,95.00,285.00,14.25,299.25,0.02,
"Coffee Island GK II","DELIVERY","Zomato","239","Extra Shot - Master Blend","Choice of Extra Shot - 50","Cold Beverages",52.50,18.00,0.00,18.00,945.00,11.24,933.76,46.69,980.45,0.07,
"Coffee Island GK II","DELIVERY","Zomato","62","Overnite Espresso Classic Brew","Overnight Brew","Cold Beverages",310.00,3.00,0.00,3.00,930.00,0.00,930.00,46.50,976.50,0.07,
"Coffee Island GK II","DELIVERY","Zomato","241","Extra Shot - Kenya Blend","Choice of Extra Shot - 50","Cold Beverages",52.50,3.00,0.00,3.00,157.50,0.00,157.50,7.88,165.38,0.01,
"Coffee Island GK II","DELIVERY","Zomato","32","Guilt-Free Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,4.00,0.00,4.00,1160.00,126.46,1033.54,51.67,1085.21,0.08,
"Coffee Island GK II","DELIVERY","Zomato","135","Mocha Espressione Hot-reg","Island Special-Hot","Hot Beverages",250.00,1.00,0.00,1.00,250.00,50.00,200.00,10.00,210.00,0.02,
"Coffee Island GK II","DELIVERY","Zomato","389","Bobastic Coconut Matcha","Cold Brews","Cold Beverages",290.00,1.00,0.00,1.00,290.00,50.00,240.00,12.00,252.00,0.02,
"Coffee Island GK II","DELIVERY","Zomato","45","Mocha Espressione Cold-Med","Island Special-Cold","Cold Beverages",270.00,2.00,0.00,2.00,540.00,0.00,540.00,27.00,567.00,0.04,
"Coffee Island GK II","DELIVERY","Zomato","115","Signature Belgian Dark Hot Chocolate-reg","Hot Chocolate","Hot Beverages",250.00,1.00,0.00,1.00,250.00,14.93,235.07,11.75,246.82,0.02,
"Coffee Island GK II","DELIVERY","Zomato","220","Herb Chicken Open Puff","Puff & Toastie","Quick Bites",210.00,7.00,0.00,7.00,1470.00,14.38,1455.62,72.78,1528.40,0.11,
"Coffee Island GK II","DELIVERY","Zomato","30","Classic Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,1.00,0.00,1.00,270.00,27.00,243.00,12.15,255.15,0.02,
"Coffee Island GK II","DELIVERY","Zomato","333","Regular - Milk -100g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","178","Roasted Tomato Basil Bocconcini Pide","Pizza","Main Course",310.00,6.00,0.00,6.00,1860.00,381.23,1478.77,73.94,1552.71,0.11,
"Coffee Island GK II","DELIVERY","Zomato","221","Chipotle Paneer Bhurji & Broccomole Toastie","Puff & Toastie","Quick Bites",330.00,4.00,0.00,4.00,1320.00,507.22,812.78,40.64,853.42,0.06,
"Coffee Island GK II","DELIVERY","Zomato","14","Iced Americano-Lrg","Cold Brews","Cold Beverages",250.00,16.00,0.00,16.00,4000.00,526.25,3473.75,173.69,3647.44,0.26,
"Coffee Island GK II","DELIVERY","Zomato","244","Extra Shot - Ethiopia Single Estate","Choice of Extra Shot - 50","Cold Beverages",52.50,1.00,0.00,1.00,52.50,0.00,52.50,2.63,55.13,0.00,
"Coffee Island GK II","DELIVERY","Zomato","36","Classic Strawberry Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,3.00,0.00,3.00,810.00,41.86,768.14,38.41,806.55,0.06,
"Coffee Island GK II","DELIVERY","Zomato","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",230.00,2.00,0.00,2.00,460.00,40.71,419.29,20.96,440.25,0.03,
"Coffee Island GK II","DELIVERY","Zomato","94","Flat White","Hot Brews","Hot Beverages",210.00,12.00,0.00,12.00,2520.00,25.79,2494.21,124.71,2618.92,0.19,
"Coffee Island GK II","DELIVERY","Zomato","141","Kenya Single Estate @50","Choice of Beans","ADDON",52.50,9.00,0.00,9.00,472.50,6.51,465.99,23.30,489.29,0.04,
"Coffee Island GK II","DELIVERY","Zomato","303","Pourover Assorted Box Of 5 Sachets","Pour Over","Beans & Powder",296.61,1.00,0.00,1.00,296.61,50.00,246.61,12.33,258.94,0.02,
"Coffee Island GK II","DELIVERY","Zomato","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",190.00,29.00,0.00,29.00,5510.00,2416.82,3093.18,154.66,3247.84,0.23,
"Coffee Island GK II","DELIVERY","Zomato","189","New York Cheesecake","Desserts","Desserts",350.00,3.00,0.00,3.00,1050.00,210.35,839.65,41.98,881.63,0.06,
"Coffee Island GK II","DELIVERY","Zomato","105","Cappuccino-Med","Hot Brews","Hot Beverages",250.00,18.00,0.00,18.00,4500.00,2110.00,2390.00,119.52,2509.52,0.18,
"Coffee Island GK II","DELIVERY","Zomato","139","Kenya Blend @25","Choice of Beans","ADDON",26.25,8.00,0.00,8.00,210.00,6.56,203.44,10.17,213.61,0.02,
"Coffee Island GK II","DELIVERY","Zomato","277","Chocolate Almond","Trail Mix","Snacks",114.41,2.00,0.00,2.00,228.82,11.99,216.83,39.03,255.86,0.02,
"Coffee Island GK II","DELIVERY","Zomato","215","Rocky Road & Pecan Muffin","Croissant Cookie & Muffin","Quick Bites",290.00,6.00,0.00,6.00,1740.00,309.86,1430.14,71.51,1501.65,0.11,
"Coffee Island GK II","DELIVERY","Zomato","10","Islander Cold Coffee-Lrg","Cold Brews","Cold Beverages",270.00,16.00,0.00,16.00,4320.00,689.27,3630.73,181.54,3812.27,0.27,
"Coffee Island GK II","DELIVERY","Zomato","67","Bobastic Raw Mango Refresh Tea-Med","Refresh","Cold Beverages",270.00,1.00,0.00,1.00,270.00,16.67,253.33,12.67,266.00,0.02,
"Coffee Island GK II","DELIVERY","Zomato","99","Americano-reg","Hot Brews","Hot Beverages",210.00,8.00,0.00,8.00,1680.00,699.71,980.29,49.02,1029.31,0.07,
"Coffee Island GK II","DELIVERY","Zomato","183","Sriracha Chicken & Avocado Wrap","Wholesome Wrap","Main Course",350.00,3.00,0.00,3.00,1050.00,350.00,700.00,35.00,735.00,0.05,
"Coffee Island GK II","DELIVERY","Zomato","38","Dreamy Hazelnut Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,1.00,0.00,1.00,290.00,0.00,290.00,14.50,304.50,0.02,
"Coffee Island GK II","DELIVERY","Zomato","179","Roasted Chicken Mac & Cheese","Pasta","Main Course",390.00,3.00,0.00,3.00,1170.00,71.89,1098.11,54.91,1153.02,0.08,
"Coffee Island GK II","DELIVERY","Zomato","184","Smoked Cottage Cheese Wrap","Wholesome Wrap","Main Course",330.00,2.00,0.00,2.00,660.00,165.00,495.00,24.75,519.75,0.04,
