Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"Coffee Island GK II","DELIVERY","Swiggy","240","Extra Shot - Volcano Blend","Choice of Extra Shot - 50","Cold Beverages",52.50,3.00,0.00,3.00,157.50,55.81,101.69,5.08,106.77,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","178","Roasted Tomato Basil Bocconcini Pide","Pizza","Main Course",310.00,2.00,0.00,2.00,620.00,106.77,513.23,25.66,538.89,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","151","Oat Milk @50","Choice of Milk","ADDON",52.07,23.00,0.00,23.00,1197.50,433.28,764.22,38.21,802.43,0.07,
"Coffee Island GK II","DELIVERY","Swiggy","184","Smoked Cottage Cheese Wrap","Wholesome Wrap","Main Course",330.00,2.00,0.00,2.00,660.00,140.62,519.38,25.97,545.35,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","105","Cappuccino-Med","Hot Brews","Hot Beverages",250.00,20.00,0.00,20.00,5000.00,1634.34,3365.66,168.26,3533.92,0.32,
"Coffee Island GK II","DELIVERY","Swiggy","30","Classic Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,1.00,0.00,1.00,270.00,0.00,270.00,13.50,283.50,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","294","Global Blend Ethiopia (Beans)","Beans","Beans & Powder",184.75,1.00,0.00,1.00,184.75,68.46,116.29,20.93,137.22,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","116","Signature Belgian Dark Hot Chocolate-Med","Hot Chocolate","Hot Beverages",270.00,1.00,0.00,1.00,270.00,50.00,220.00,11.00,231.00,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","221","Chipotle Paneer Bhurji & Broccomole Toastie","Puff & Toastie","Quick Bites",330.00,3.00,0.00,3.00,990.00,573.52,416.48,20.82,437.30,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","134","Mocha Espressione Hot-Med","Island Special-Hot","Hot Beverages",270.00,1.00,0.00,1.00,270.00,67.50,202.50,10.13,212.63,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","164","Chocolate Sauce @50","Choice of Sauce","ADDON",52.50,1.00,0.00,1.00,52.50,21.69,30.81,1.54,32.35,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","225","French Butter Croissant with Hot Cappuccino","Veg Combo","Combos",380.00,1.00,0.00,1.00,380.00,125.00,255.00,12.75,267.75,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","375","Orange Haze Chocolate","Chocolate","Desserts",250.00,1.00,0.00,1.00,250.00,96.40,153.60,27.65,181.25,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","239","Extra Shot - Master Blend","Choice of Extra Shot - 50","Cold Beverages",52.50,2.00,0.00,2.00,105.00,45.23,59.77,2.99,62.76,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","332","Regular - Milk -90g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","220","Herb Chicken Open Puff","Puff & Toastie","Quick Bites",210.00,5.00,0.00,5.00,1050.00,229.76,820.24,41.01,861.25,0.08,
"Coffee Island GK II","DELIVERY","Swiggy","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",190.00,8.00,0.00,8.00,1520.00,695.32,824.68,41.24,865.92,0.08,
"Coffee Island GK II","DELIVERY","Swiggy","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",250.00,20.00,0.00,20.00,5000.00,1668.50,3331.50,166.59,3498.09,0.32,
"Coffee Island GK II","DELIVERY","Swiggy","280","Coffee Almond Shots","Trail Mix","Snacks",100.85,1.00,0.00,1.00,100.85,22.02,78.83,14.19,93.02,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","330","Islander Mug (Green)","Mug","Merch",168.64,1.00,0.00,1.00,168.64,81.56,87.08,4.35,91.43,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","160","Rich Crema @50","Choice of Crema","ADDON",52.50,1.00,0.00,1.00,52.50,19.33,33.17,1.66,34.83,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","241","Extra Shot - Kenya Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,21.05,28.95,1.45,30.40,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","146","Ethiopia Single Estate 20g@Default","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","77","Bobastic Peach Paradise Refresh Tea-Lrg","Refresh","Cold Beverages",290.00,1.00,0.00,1.00,290.00,77.67,212.33,10.62,222.95,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","342","Regular - Milk -200g Default","Choice of Milk","ADDON",0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","213","Sea Salt Caramel Brookie","Croissant Cookie & Muffin","Quick Bites",210.00,5.00,0.00,5.00,1050.00,361.06,688.94,34.45,723.39,0.07,
"Coffee Island GK II","DELIVERY","Swiggy","185","Cold Brew Tiramisu","Desserts","Desserts",350.00,2.00,0.00,2.00,700.00,182.09,517.91,25.89,543.80,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","366","Java Chip Killer-Large","Island Special-Cold","Cold Beverages",350.00,5.00,0.00,5.00,1750.00,384.65,1365.35,68.28,1433.63,0.13,
"Coffee Island GK II","DELIVERY","Swiggy","115","Signature Belgian Dark Hot Chocolate-reg","Hot Chocolate","Hot Beverages",250.00,6.00,0.00,6.00,1500.00,572.74,927.26,46.36,973.62,0.09,
"Coffee Island GK II","DELIVERY","Swiggy","183","Sriracha Chicken & Avocado Wrap","Wholesome Wrap","Main Course",350.00,2.00,0.00,2.00,700.00,179.81,520.19,26.01,546.20,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","62","Overnite Espresso Classic Brew","Overnight Brew","Cold Beverages",310.00,1.00,0.00,1.00,310.00,100.00,210.00,10.50,220.50,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","389","Bobastic Coconut Matcha","Cold Brews","Cold Beverages",290.00,9.00,0.00,9.00,2610.00,849.28,1760.72,88.04,1848.76,0.17,
"Coffee Island GK II","DELIVERY","Swiggy","284","500 Ml Water Bottle","Cold Brew","Ready To Drink",38.10,18.00,0.00,18.00,685.80,191.06,494.74,24.73,519.47,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","10","Islander Cold Coffee-Lrg","Cold Brews","Cold Beverages",270.00,19.00,0.00,19.00,5130.00,1853.63,3276.37,163.81,3440.18,0.31,
"Coffee Island GK II","DELIVERY","Swiggy","39","Dreamy Hazelnut Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,3.00,0.00,3.00,810.00,290.00,520.00,26.00,546.00,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","243","Extra Shot - Kenya Single Estate","Choice of Extra Shot - 50","Cold Beverages",52.50,1.00,0.00,1.00,52.50,16.94,35.56,1.78,37.34,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","139","Kenya Blend @25","Choice of Beans","ADDON",25.75,5.00,0.00,5.00,128.75,46.29,82.46,4.12,86.58,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,29.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","168","Mediterranean Quinoa Bliss Bowl","Fresh Salad","Main Course",310.00,2.00,0.00,2.00,620.00,203.48,416.52,20.83,437.35,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","106","Cappuccino-reg","Hot Brews","Hot Beverages",230.00,18.00,0.00,18.00,4140.00,1526.98,2613.02,130.66,2743.68,0.25,
"Coffee Island GK II","DELIVERY","Swiggy","210","Parker House Cream Pie Croissant","Croissant Cookie & Muffin","Quick Bites",210.00,1.00,0.00,1.00,210.00,71.59,138.41,6.92,145.33,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","96","Hot Latte Signature-Med","Hot Brews","Hot Beverages",250.00,11.00,0.00,11.00,2750.00,1022.37,1727.63,86.35,1813.98,0.16,
"Coffee Island GK II","DELIVERY","Swiggy","92","Espresso (Single)","Hot Brews","Hot Beverages",170.00,1.00,0.00,1.00,170.00,53.96,116.04,5.80,121.84,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","390","Vietnamese Matcha","Cold Brews","Cold Beverages",290.00,2.00,0.00,2.00,580.00,240.00,340.00,17.00,357.00,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","289","Vietnamese Cold Coffee","Cold Coffee","Ready To Drink",161.90,2.00,0.00,2.00,323.80,144.56,179.24,8.96,188.20,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","171","Roasted Turkey Tomato & Cheese Croissant","Hand Made Sandwiches","Main Course",390.00,1.00,0.00,1.00,390.00,45.70,344.30,17.22,361.52,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","138","Master Blend @0","Choice of Beans","ADDON",0.00,54.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","172","Cheesy Meatball Melt","Hand Made Sandwiches","Main Course",370.00,1.00,0.00,1.00,370.00,125.00,245.00,12.25,257.25,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","3","Iced Latte Signature-Lrg","Cold Brews","Cold Beverages",290.00,14.00,0.00,14.00,4060.00,1489.74,2570.26,128.50,2698.76,0.24,
"Coffee Island GK II","DELIVERY","Swiggy","46","Bumble Coffee","Island Special-Cold","Cold Beverages",310.00,1.00,0.00,1.00,310.00,73.80,236.20,11.81,248.01,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","15","Iced Americano-Med","Cold Brews","Cold Beverages",230.00,3.00,0.00,3.00,690.00,212.42,477.58,23.88,501.46,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","181","Rich Meatball Spaghetti","Pasta","Main Course",390.00,1.00,0.00,1.00,390.00,125.00,265.00,13.25,278.25,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","100","Americano-Med","Hot Brews","Hot Beverages",230.00,5.00,0.00,5.00,1150.00,492.28,657.72,32.89,690.61,0.06,
"Coffee Island GK II","DELIVERY","Swiggy","174","Garlic Mushroom & Caramelized Onion Melt","Hand Made Sandwiches","Main Course",350.00,2.00,0.00,2.00,700.00,200.39,499.61,24.99,524.60,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","338","Regular - Milk -150g Default","Choice of Milk","ADDON",0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",310.00,3.00,0.00,3.00,930.00,243.22,686.78,34.34,721.12,0.07,
"Coffee Island GK II","DELIVERY","Swiggy","140","Ethiopia Blend @25","Choice of Beans","ADDON",25.38,10.00,0.00,10.00,253.75,63.82,189.93,9.50,199.43,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","182","Classic Creamy Mac & Cheese","Pasta","Main Course",370.00,1.00,0.00,1.00,370.00,0.00,370.00,18.50,388.50,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","295","Global Blend Kenya (Beans)","Beans","Beans & Powder",184.75,2.00,0.00,2.00,369.50,193.75,175.75,31.63,207.38,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","124","Hazelnut Indulgent Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",250.00,3.00,0.00,3.00,750.00,246.28,503.72,25.19,528.91,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",230.00,13.00,0.00,13.00,2990.00,1029.73,1960.27,98.00,2058.27,0.19,
"Coffee Island GK II","DELIVERY","Swiggy","219","Peri Peri Cheese Toastie","Puff & Toastie","Quick Bites",250.00,1.00,0.00,1.00,250.00,72.60,177.40,8.87,186.27,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","339","Regular - Milk -160g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","176","Chipotle Chicken With Broccomole","Rice Bowl","Main Course",370.00,2.00,0.00,2.00,740.00,125.00,615.00,30.75,645.75,0.06,
"Coffee Island GK II","DELIVERY","Swiggy","49","Freddo Cappuccino-Med","Island Special-Cold","Cold Beverages",270.00,2.00,0.00,2.00,540.00,152.32,387.68,19.38,407.06,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","298","Volcano Blend (Beans)","Beans","Beans & Powder",152.54,1.00,0.00,1.00,152.54,56.53,96.01,17.28,113.29,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","122","Guilt-Free Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",250.00,1.00,0.00,1.00,250.00,120.00,130.00,6.50,136.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","86","Island Pour Over","Alternative Brews","Hot Beverages",310.00,2.00,0.00,2.00,620.00,265.02,354.98,17.75,372.73,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","2","Iced Latte Signature-Med","Cold Brews","Cold Beverages",270.00,21.00,0.00,21.00,5670.00,2160.91,3509.09,175.46,3684.55,0.33,
"Coffee Island GK II","DELIVERY","Swiggy","99","Americano-reg","Hot Brews","Hot Beverages",210.00,2.00,0.00,2.00,420.00,144.67,275.33,13.77,289.10,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","170","Roasted Tomato & Bocconcini Croissant","Hand Made Sandwiches","Main Course",350.00,1.00,0.00,1.00,350.00,39.77,310.23,15.51,325.74,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","216","White Chocolate & Pistachio Flat Croissant","Croissant Cookie & Muffin","Quick Bites",230.00,9.00,0.00,9.00,2070.00,876.49,1193.51,59.67,1253.18,0.11,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","183","Sriracha Chicken & Avocado Wrap","Wholesome Wrap","Main Course",350.00,1.00,0.00,1.00,350.00,125.00,225.00,11.25,236.25,0.02,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","342","Regular - Milk -200g Default","Choice of Milk","ADDON",0.00,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","106","Cappuccino-reg","Hot Brews","Hot Beverages",230.00,2.00,0.00,2.00,460.00,200.00,260.00,13.00,273.00,0.02,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","138","Master Blend @0","Choice of Beans","ADDON",0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","94","Flat White","Hot Brews","Hot Beverages",210.00,9.00,0.00,9.00,1890.00,780.00,1110.00,55.50,1165.50,0.11,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","33","Guilt-Free Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,2.00,0.00,2.00,540.00,221.25,318.75,15.94,334.69,0.03,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","142","Ethiopia Single Estate @50","Choice of Beans","ADDON",52.50,1.00,0.00,1.00,52.50,21.69,30.81,1.54,32.35,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","218","Herb Infused Roasted Chicken Toastie","Puff & Toastie","Quick Bites",270.00,1.00,0.00,1.00,270.00,120.00,150.00,7.50,157.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","338","Regular - Milk -150g Default","Choice of Milk","ADDON",0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","96","Hot Latte Signature-Med","Hot Brews","Hot Beverages",250.00,11.00,0.00,11.00,2750.00,1062.66,1687.34,84.35,1771.69,0.16,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","105","Cappuccino-Med","Hot Brews","Hot Beverages",250.00,9.00,0.00,9.00,2250.00,654.57,1595.43,79.74,1675.17,0.15,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","137","Volcano Blend@0","Choice of Beans","ADDON",0.00,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","340","Regular - Milk -170g Default","Choice of Milk","ADDON",0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","140","Ethiopia Blend @25","Choice of Beans","ADDON",25.00,12.00,0.00,12.00,300.00,85.43,214.57,10.73,225.30,0.02,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",230.00,4.00,0.00,4.00,920.00,304.32,615.68,30.78,646.46,0.06,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","139","Kenya Blend @25","Choice of Beans","ADDON",25.00,2.00,0.00,2.00,50.00,15.68,34.32,1.72,36.04,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","376","Hazelnut Hour Chocolate","Chocolate","Desserts",211.86,1.00,0.00,1.00,211.86,100.00,111.86,20.13,131.99,0.01,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","151","Oat Milk @50","Choice of Milk","ADDON",50.00,1.00,0.00,1.00,50.00,21.43,28.57,1.43,30.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","227","Veg Pasta & Dessert Combo","Veg Combo","Combos",520.00,1.00,0.00,1.00,520.00,32.25,487.75,24.39,512.14,0.05,
"Coffee Island GK II","DELIVERY","Zomato","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",310.00,1.00,0.00,1.00,310.00,31.00,279.00,13.95,292.95,0.03,
