Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"Coffee Island HQ-27","COUNTER","POS","240","Extra Shot - Volcano Blend","Choose of Extra Shot - 50","Cold Beverages",50.00,2.00,0.00,2.00,100.00,0.00,100.00,5.00,105.00,0.59,
"Coffee Island HQ-27","COUNTER","POS","24","Slushed Peach Paradise Granita-Lrg","Granita","Cold Beverages",238.10,1.00,0.00,1.00,238.10,0.00,238.10,11.90,250.00,1.40,
"Coffee Island HQ-27","COUNTER","POS","151","Oat Milk @50","Choose of Milk","Cold Beverages",50.00,1.00,0.00,1.00,50.00,7.50,42.50,2.13,44.63,0.25,
"Coffee Island HQ-27","COUNTER","POS","18","Slushed Pineapple Mango Sunshine Granita-Lrg","Granita","Cold Beverages",238.10,1.00,0.00,1.00,238.10,0.00,238.10,11.90,250.00,1.40,
"Coffee Island HQ-27","COUNTER","POS","165","Irish Syrup @50","Choose of Syrup","Beverages",50.00,6.00,0.00,6.00,300.00,0.00,300.00,15.00,315.00,1.77,
"Coffee Island HQ-27","COUNTER","POS","225","French Butter Croissant  With Hot Cappucino","Veg Combo","Combos",361.90,1.00,0.00,1.00,361.90,0.00,361.90,18.10,380.00,2.13,
"Coffee Island HQ-27","COUNTER","POS","223","Non Veg Toastie & Islander Cold Coffee Combo","Non-Veg Combo","Combos",457.14,1.00,0.00,1.00,457.14,0.00,457.14,22.86,480.00,2.69,
"Coffee Island HQ-27","COUNTER","POS","173","Mushroom & Scrambled Egg White Broccomole Bagel","Hand Made Sandwiches","Main Course",295.24,1.00,0.00,1.00,295.24,0.00,295.24,14.76,310.00,1.74,
"Coffee Island HQ-27","COUNTER","POS","235","Volcano Blend - (Default)","Choose of Beans","Cold Beverages",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","COUNTER","POS","194","Espresso Double Scoop","Gelato","Desserts",180.95,1.00,0.00,1.00,180.95,0.00,180.95,9.05,190.00,1.07,
"Coffee Island HQ-27","COUNTER","POS","170","Roasted Tomato & Bocconcini Croissant","Hand Made Sandwiches","Main Course",333.33,1.00,0.00,1.00,333.33,0.00,333.33,16.67,350.00,1.96,
"Coffee Island HQ-27","COUNTER","POS","222","Non Veg Pasta & Dessert Combo","Non-Veg Combo","Combos",523.81,2.00,0.00,2.00,1047.62,0.00,1047.62,52.38,1100.00,6.17,
"Coffee Island HQ-27","COUNTER","POS","180","Peperoncino Spaghetti Aglio Olio","Pasta","Main Course",371.43,1.00,0.00,1.00,371.43,0.00,371.43,18.57,390.00,2.19,
"Coffee Island HQ-27","COUNTER","POS","130","Indian Masala Tea","Hot Tea","Hot Beverages",200.00,1.00,0.00,1.00,200.00,0.00,200.00,10.00,210.00,1.18,
"Coffee Island HQ-27","COUNTER","POS","139","Kenya Blend @25","Choose of Beans","Cold Beverages",25.00,3.00,0.00,3.00,75.00,0.00,75.00,3.75,78.75,0.44,
"Coffee Island HQ-27","COUNTER","POS","224","Non Veg Melt & Iced Latte Combo","Non-Veg Combo","Combos",538.10,1.00,0.00,1.00,538.10,0.00,538.10,26.90,565.00,3.17,
"Coffee Island HQ-27","COUNTER","POS","14","Iced Americano-Lrg","Cold Brews","Cold Beverages",238.10,5.00,0.00,5.00,1190.50,35.72,1154.78,57.72,1212.50,6.81,
"Coffee Island HQ-27","COUNTER","POS","182","Classic Creamy Mac & Cheese","Pasta","Main Course",352.38,1.00,0.00,1.00,352.38,0.00,352.38,17.62,370.00,2.08,
"Coffee Island HQ-27","COUNTER","POS","48","Freddo Cappuccino-Lrg","Island Special-Cold","Cold Beverages",276.19,1.00,0.00,1.00,276.19,0.00,276.19,13.81,290.00,1.63,
"Coffee Island HQ-27","COUNTER","POS","161","Salted Caramel Crema @50","Choose of Crema","Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.29,
"Coffee Island HQ-27","COUNTER","POS","241","Extra Shot - Kenya Blend","Choose of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.29,
"Coffee Island HQ-27","COUNTER","POS","200","Mango Sorbet Singal Scoop","Gelato","Desserts",104.76,1.00,0.00,1.00,104.76,0.00,104.76,5.24,110.00,0.62,
"Coffee Island HQ-27","COUNTER","POS","206","French Vanilla Double Scoop","Gelato","Desserts",180.95,1.00,0.00,1.00,180.95,0.00,180.95,9.05,190.00,1.07,
"Coffee Island HQ-27","COUNTER","POS","174","Garlic Mushroom & Caramelized Onion Melt","Hand Made Sandwiches","Main Course",333.33,1.00,0.00,1.00,333.33,0.00,333.33,16.67,350.00,1.96,
"Coffee Island HQ-27","COUNTER","POS","196","Belgian Chocolate Singal Scoop","Gelato","Desserts",104.76,1.00,0.00,1.00,104.76,0.00,104.76,5.24,110.00,0.62,
"Coffee Island HQ-27","COUNTER","POS","230","Caramel + The Ultimate Trail Mix","Veg Combo","Combos",380.00,1.00,0.00,1.00,380.00,0.00,380.00,19.00,399.00,2.24,
"Coffee Island HQ-27","COUNTER","POS","149","Soya Milk @50","Choose of Milk","Cold Beverages",50.00,2.00,0.00,2.00,100.00,0.00,100.00,5.00,105.00,0.59,
"Coffee Island HQ-27","COUNTER","POS","141","Kenya Single Estate @50","Choose of Beans","Cold Beverages",50.00,1.00,0.00,1.00,50.00,7.50,42.50,2.13,44.63,0.25,
"Coffee Island HQ-27","COUNTER","POS","148","Regular Milk @25","Choose of Milk","Cold Beverages",25.00,1.00,0.00,1.00,25.00,0.00,25.00,1.25,26.25,0.15,
"Coffee Island HQ-27","COUNTER","POS","178","Roasted Tomato Basil Bocconcini Pide","Pizza","Main Course",295.24,1.00,0.00,1.00,295.24,0.00,295.24,14.76,310.00,1.74,
"Coffee Island HQ-27","COUNTER","POS","163","Vanilla Ice Cream @50","Choose Ice Cream","Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.29,
"Coffee Island HQ-27","COUNTER","POS","234","Master Blend - (Default)","Choose of Beans","Cold Beverages",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","COUNTER","POS","345","Volcano Blend 36g- (Default)","Choose of Beans","Cold Beverages",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","COUNTER","POS","232","Melt Veg & Iced Latte Combo","Veg Combo","Combos",523.81,1.00,0.00,1.00,523.81,0.00,523.81,26.19,550.00,3.09,
"Coffee Island HQ-27","DELIVERY","POS","164","Chocolate Sauce @50","Choose of Sauce","Cold Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.29,
"Coffee Island HQ-27","DELIVERY","POS","14","Iced Americano-Lrg","Cold Brews","Cold Beverages",250.00,1.00,0.00,1.00,250.00,0.00,250.00,12.50,262.50,1.47,
"Coffee Island HQ-27","DELIVERY","POS","234","Master Blend - (Default)","Choose of Beans","Cold Beverages",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","POS","148","Regular Milk @25","Choose of Milk","Cold Beverages",25.00,1.00,0.00,1.00,25.00,0.00,25.00,1.25,26.25,0.15,
"Coffee Island HQ-27","DELIVERY","POS","154","Coffee Popping Boba - 50","Choose of Boba","Cold Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.29,
"Coffee Island HQ-27","DELIVERY","POS","165","Irish Syrup @50","Choose of Syrup","Cold Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.29,
Grand Total,,,,,,,,107,0,107,17067.89,100.04,16967.85,873.66,17841.51,,
