Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"MSFT Hyd","TAKEAWAY","POS","42","Freddo Espresso Ristretto-Med","Island Special-Cold","Cold Beverages",180.95,4.00,0.00,4.00,723.80,0.00,723.80,36.20,760.00,0.14,
"MSFT Hyd","TAKEAWAY","POS","173","Mushroom & Scrambled Egg White Broccomole Bagel","Hand Made Sandwiches","Main Course",241.28,12.00,0.00,12.00,2895.36,0.00,2895.36,144.72,3040.08,0.55,
"MSFT Hyd","TAKEAWAY","POS","151","Oat Milk @50","Choice of Milk","ADDON",50.00,38.00,0.00,38.00,1900.00,0.00,1900.00,95.00,1995.00,0.36,
"MSFT Hyd","TAKEAWAY","POS","35","Classic Strawberry Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",180.95,22.00,0.00,22.00,3980.90,0.00,3980.90,199.10,4180.00,0.75,
"MSFT Hyd","TAKEAWAY","POS","187","Nolen Gur Banofee Jar","Desserts","Desserts",241.28,14.00,0.00,14.00,3377.92,0.00,3377.92,168.84,3546.76,0.64,
"MSFT Hyd","TAKEAWAY","POS","78","Bobastic Peach Paradise Refresh Tea-Med","Refresh","Cold Beverages",180.95,8.00,0.00,8.00,1447.60,0.00,1447.60,72.40,1520.00,0.27,
"MSFT Hyd","TAKEAWAY","POS","106","Cappuccino-reg","Hot Brews","Hot Beverages",152.38,165.00,0.00,165.00,25142.70,0.00,25142.70,1257.30,26400.00,4.75,
"MSFT Hyd","TAKEAWAY","POS","116","Signature Belgian Dark Hot Chocolate-Med","Hot Chocolate","Hot Beverages",180.95,53.00,0.00,53.00,9590.35,0.00,9590.35,479.65,10070.00,1.81,
"MSFT Hyd","TAKEAWAY","POS","214","Oats & Honey Delight Muffin","Croissant Cookie & Muffin","Quick Bites",190.48,4.00,0.00,4.00,761.92,0.00,761.92,38.08,800.00,0.14,
"MSFT Hyd","TAKEAWAY","POS","53","Double Chocolate Indulgent Milkshake-Lrg","Milk Shake","Cold Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.11,
"MSFT Hyd","TAKEAWAY","POS","154","Coffee Popping Boba - 50","Choice of Boba","ADDON",50.00,4.00,0.00,4.00,200.00,0.00,200.00,10.00,210.00,0.04,
"MSFT Hyd","TAKEAWAY","POS","77","Bobastic Peach Paradise Refresh Tea-Lrg","Refresh","Cold Beverages",200.00,4.00,0.00,4.00,800.00,0.00,800.00,40.00,840.00,0.15,
"MSFT Hyd","TAKEAWAY","POS","55","Berry Burst Paradise Milkshake-Lrg","Milk Shake","Cold Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.11,
"MSFT Hyd","TAKEAWAY","POS","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,224.00,0.00,224.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",171.43,87.00,0.00,87.00,14914.41,0.00,14914.41,745.59,15660.00,2.82,
"MSFT Hyd","TAKEAWAY","POS","141","Kenya Single Estate @50","Choice of Beans","ADDON",50.00,5.00,0.00,5.00,250.00,0.00,250.00,12.50,262.50,0.05,
"MSFT Hyd","TAKEAWAY","POS","140","Ethiopia Blend @25","Choice of Beans","ADDON",25.00,3.00,0.00,3.00,75.00,0.00,75.00,3.75,78.75,0.01,
"MSFT Hyd","TAKEAWAY","POS","119","Classic Strawberry Hot Chocolate-reg","Hot Chocolate","Hot Beverages",161.90,5.00,0.00,5.00,809.50,0.00,809.50,40.50,850.00,0.15,
"MSFT Hyd","TAKEAWAY","POS","166","Hazelnut Syrup @50","Choice of Syrup","ADDON",25.00,67.00,0.00,67.00,1675.00,0.00,1675.00,83.75,1758.75,0.32,
