Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"Coffee Island GK II","DELIVERY","Swiggy","428","Tiramisu Paris-Brest","Desserts","Desserts",420.00,1.00,0.00,1.00,420.00,74.36,345.64,17.28,362.92,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","337","Regular - Milk -140g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","115","Signature Belgian Dark Hot Chocolate-reg","Hot Chocolate","Hot Beverages",287.50,4.00,0.00,4.00,1150.00,282.27,867.73,43.39,911.12,0.09,
"Coffee Island GK II","DELIVERY","Swiggy","139","Kenya Blend @35","Choice of Beans","ADDON",35.00,1.00,0.00,1.00,35.00,8.90,26.10,1.31,27.41,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","389","Bobastic Coconut Matcha","Cold Brews","Cold Beverages",325.00,2.00,0.00,2.00,650.00,155.00,495.00,24.75,519.75,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","62","Overnite Espresso Classic Brew","Overnight Brew","Cold Beverages",310.00,1.00,0.00,1.00,310.00,43.50,266.50,13.33,279.83,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","39","Dreamy Hazelnut Iced Chocolate-Med","Iced Chocolate","Cold Beverages",300.00,2.00,0.00,2.00,600.00,160.00,440.00,22.00,462.00,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","375","Orange Haze Chocolate","Chocolate","Desserts",190.00,2.00,0.00,2.00,380.00,51.35,328.65,16.43,345.08,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","239","Extra Shot - Master Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,11.18,38.82,1.94,40.76,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","333","Regular - Milk -100g Default","Choice of Milk","ADDON",0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","294","Global Blend Ethiopia (Beans)","Beans","Beans & Powder",184.75,3.00,0.00,3.00,554.25,72.71,481.54,24.08,505.62,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","422","Basil & Oven Dried Tomato Pinwheel","Puff & Toastie","Quick Bites",340.00,1.00,1.00,2.00,340.00,70.83,269.17,13.46,282.63,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","135","Mocha Espressione Hot-reg","Island Special-Hot","Hot Beverages",275.00,2.00,0.00,2.00,550.00,36.49,513.51,25.68,539.19,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","377","Mango Menace Chocolate","Chocolate","Desserts",190.00,1.00,0.00,1.00,190.00,0.00,190.00,9.50,199.50,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","241","Extra Shot - Kenya Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,14.29,35.71,1.79,37.50,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","146","Ethiopia Single Estate 15g@0","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","430","Double Chocochip Paris-Brest","Desserts","Desserts",460.00,1.00,0.00,1.00,460.00,103.66,356.34,17.82,374.16,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",210.00,3.00,4.00,7.00,630.00,114.28,515.72,25.79,541.51,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",320.00,11.00,1.00,12.00,3520.00,574.23,2945.77,147.29,3093.06,0.30,
"Coffee Island GK II","DELIVERY","Swiggy","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",255.00,4.00,3.00,7.00,1020.00,266.36,753.64,37.69,791.33,0.08,
"Coffee Island GK II","DELIVERY","Swiggy","339","Regular - Milk -160g Default","Choice of Milk","ADDON",0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","219","Peri Peri Cheese Toastie","Puff & Toastie","Quick Bites",320.00,1.00,0.00,1.00,320.00,69.56,250.44,12.52,262.96,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","49","Freddo Cappuccino-Med","Island Special-Cold","Cold Beverages",320.00,2.00,0.00,2.00,640.00,151.58,488.42,24.42,512.84,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","154","Coffee Popping Boba - 50","Choice of Boba","ADDON",50.00,1.00,0.00,1.00,50.00,9.62,40.38,2.02,42.40,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","295","Global Blend Kenya (Beans)","Beans","Beans & Powder",184.75,3.00,0.00,3.00,554.25,72.71,481.54,24.08,505.62,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","140","Ethiopia Blend @25","Choice of Beans","ADDON",35.00,2.00,0.00,2.00,70.00,17.23,52.77,2.64,55.41,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","124","Hazelnut Indulgent Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",306.25,8.00,0.00,8.00,2450.00,1230.96,1219.04,60.95,1279.99,0.12,
"Coffee Island GK II","DELIVERY","Swiggy","87","Chemex","Alternative Brews","Hot Beverages",340.00,1.00,0.00,1.00,340.00,60.20,279.80,13.99,293.79,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","99","Americano-reg","Hot Brews","Hot Beverages",230.00,2.00,0.00,2.00,460.00,106.21,353.79,17.69,371.48,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","2","Iced Latte Signature-Med","Cold Brews","Cold Beverages",310.00,2.00,1.00,3.00,620.00,122.77,497.23,24.86,522.09,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","390","Vietnamese Matcha","Cold Brews","Cold Beverages",310.00,1.00,0.00,1.00,310.00,68.89,241.11,12.06,253.17,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","470","Breakfast Specials 2.0","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)",179.00,5.00,0.00,5.00,895.00,241.36,653.64,32.68,686.32,0.07,
"Coffee Island GK II","DELIVERY","Swiggy","106","Cappuccino-reg","Hot Brews","Hot Beverages",250.00,8.00,1.00,9.00,2000.00,766.90,1233.10,61.65,1294.75,0.12,
"Coffee Island GK II","DELIVERY","Swiggy","242","Extra Shot - Ethiopia Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,11.90,38.10,1.91,40.01,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","15","Iced Americano-Med","Cold Brews","Cold Beverages",280.00,2.00,0.00,2.00,560.00,147.88,412.12,20.61,432.73,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","174","Garlic Mushroom & Caramelized Onion Melt","Hand Made Sandwiches","Main Course",390.00,3.00,1.00,4.00,1170.00,242.00,928.00,46.40,974.40,0.09,
"Coffee Island GK II","DELIVERY","Swiggy","338","Regular - Milk -150g Default","Choice of Milk","ADDON",0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","138","Master Blend @0","Choice of Beans","ADDON",0.00,13.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","46","Orange Bumble Coffee","Island Special-Cold","Cold Beverages",334.00,5.00,0.00,5.00,1670.00,397.07,1272.93,63.65,1336.58,0.13,
"Coffee Island GK II","DELIVERY","Swiggy","150","Almond Milk @50","Choice of Milk","ADDON",50.00,3.00,0.00,3.00,150.00,21.42,128.58,6.43,135.01,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","137","Volcano Blend@0","Choice of Beans","ADDON",0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","215","Rocky Road & Pecan Muffin","Croissant Cookie & Muffin","Quick Bites",320.00,2.00,0.00,2.00,640.00,122.72,517.28,25.86,543.14,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","142","Ethiopia Single Estate @75","Choice of Beans","ADDON",75.00,1.00,0.00,1.00,75.00,16.78,58.22,2.91,61.13,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","335","Regular - Milk -120g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","166","Hazelnut Syrup @50","Choice of Syrup","ADDON",50.00,3.00,0.00,3.00,150.00,34.35,115.65,5.78,121.43,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","365","Java Chip Killer-Medium","Island Special-Cold","Cold Beverages",360.00,5.00,0.00,5.00,1800.00,351.38,1448.62,72.44,1521.06,0.15,
"Coffee Island GK II","DELIVERY","Swiggy","235","Volcano Blend (Default)","Choice of Beans","ADDON",0.00,24.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","163","Vanilla Ice Cream @50","Choice Ice Cream","ADDON",50.00,1.00,0.00,1.00,50.00,6.70,43.30,2.17,45.46,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","217","Korean Garlic Mushroom Puff","Puff & Toastie","Quick Bites",210.00,2.00,0.00,2.00,420.00,92.98,327.02,16.35,343.37,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","376","Hazelnut Hour Chocolate","Chocolate","Desserts",190.00,1.00,0.00,1.00,190.00,0.00,190.00,9.50,199.50,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","50","Iced Vietneamese Shakerato","Island Special-Cold","Cold Beverages",340.00,4.00,0.00,4.00,1360.00,265.38,1094.62,54.73,1149.35,0.11,
"Coffee Island GK II","DELIVERY","Swiggy","379","Rose Pistachio Chocolate","Chocolate","Desserts",190.00,1.00,0.00,1.00,190.00,0.00,190.00,9.50,199.50,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","186","Belgian Chocolate Fudge Brownie","Desserts","Desserts",196.67,3.00,0.00,3.00,590.00,92.64,497.36,24.87,522.23,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","299","Instant Classic Coffee Jar 50gm","Instant Coffee","Beans & Powder",208.47,1.00,0.00,1.00,208.47,29.33,179.14,8.96,188.10,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","378","Roasted Almond Chocolate","Chocolate","Desserts",190.00,2.00,0.00,2.00,380.00,51.35,328.65,16.43,345.08,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","94","Flat White","Hot Brews","Hot Beverages",250.00,5.00,0.00,5.00,1250.00,198.25,1051.75,52.59,1104.34,0.11,
"Coffee Island GK II","DELIVERY","Swiggy","300","Instant Coffee - Flavored (30 sachet box)","Instant Coffee","Beans & Powder",300.00,1.00,0.00,1.00,300.00,43.63,256.37,12.82,269.19,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","151","Oat Milk @50","Choice of Milk","ADDON",50.00,2.00,0.00,2.00,100.00,14.29,85.71,4.29,90.00,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","42","Freddo Espresso Ristretto-Med","Island Special-Cold","Cold Beverages",280.00,2.00,0.00,2.00,560.00,120.71,439.29,21.96,461.25,0.04,
"Coffee Island GK II","DELIVERY","Swiggy","240","Extra Shot - Volcano Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,12.12,37.88,1.89,39.77,0.00,
"Coffee Island GK II","DELIVERY","Swiggy","418","Korean Pop - Potato","Pops","Quick Bites",240.00,1.00,0.00,1.00,240.00,42.10,197.90,9.90,207.80,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","178","Roasted Tomato Basil Bocconcini Pide","Pizza","Main Course",390.00,1.00,0.00,1.00,390.00,68.42,321.58,16.08,337.66,0.03,
"Coffee Island GK II","DELIVERY","Swiggy","165","Irish Syrup @50","Choice of Syrup","ADDON",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.01,
"Coffee Island GK II","DELIVERY","Swiggy","90","Cortardo (Small)","Hot Brews","Hot Beverages",230.00,1.00,0.00,1.00,230.00,38.33,191.67,9.58,201.25,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","45","Mocha Espressione Cold-Med","Island Special-Cold","Cold Beverages",290.00,1.00,0.00,1.00,290.00,82.85,207.15,10.36,217.51,0.02,
"Coffee Island GK II","DELIVERY","Swiggy","488","Garlic Mushroom & Caramelized Onion Melt with Cold Coffee","Cold Value Combos (upto 40% off)","Value Combos (upto 40% off)",710.00,1.00,0.00,1.00,710.00,200.00,510.00,25.50,535.50,0.05,
"Coffee Island GK II","DELIVERY","Swiggy","33","Guilt-Free Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,3.00,0.00,3.00,810.00,123.28,686.72,34.34,721.06,0.07,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","338","Regular - Milk -150g Default","Choice of Milk","ADDON",0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",250.00,4.00,0.00,4.00,1000.00,296.39,703.61,35.19,738.80,0.07,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","6","Bobastic Coffeeccino-Med","Cold Brews","Cold Beverages",320.00,1.00,0.00,1.00,320.00,80.00,240.00,12.00,252.00,0.02,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","166","Hazelnut Syrup @50","Choice of Syrup","ADDON",50.00,1.00,0.00,1.00,50.00,12.50,37.50,1.88,39.38,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","235","Volcano Blend (Default)","Choice of Beans","ADDON",0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","106","Cappuccino-reg","Hot Brews","Hot Beverages",250.00,2.00,0.00,2.00,500.00,137.50,362.50,18.13,380.63,0.04,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","142","Ethiopia Single Estate @75","Choice of Beans","ADDON",75.00,1.00,0.00,1.00,75.00,16.79,58.21,2.91,61.12,0.01,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","33","Guilt-Free Iced Chocolate-Med","Iced Chocolate","Cold Beverages",300.00,2.00,0.00,2.00,600.00,128.58,471.42,23.58,495.00,0.05,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",320.00,2.00,0.00,2.00,640.00,155.00,485.00,24.25,509.25,0.05,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","138","Master Blend @0","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","332","Regular - Milk -90g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Swiggy-Bolt Urgent","150","Almond Milk @50","Choice of Milk","ADDON",50.00,7.00,0.00,7.00,350.00,68.80,281.20,14.06,295.26,0.03,
"Coffee Island GK II","DELIVERY","Zomato","420","Korean Pop - Paneer","Pops","Quick Bites",290.00,1.00,0.00,1.00,290.00,0.00,290.00,14.50,304.50,0.03,
"Coffee Island GK II","DELIVERY","Zomato","124","Hazelnut Indulgent Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",300.00,6.00,0.00,6.00,1800.00,531.32,1268.68,63.43,1332.11,0.13,
"Coffee Island GK II","DELIVERY","Zomato","46","Orange Bumble Coffee","Island Special-Cold","Cold Beverages",340.00,3.00,0.00,3.00,1020.00,75.00,945.00,47.25,992.25,0.10,
"Coffee Island GK II","DELIVERY","Zomato","240","Extra Shot - Volcano Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.01,
"Coffee Island GK II","DELIVERY","Zomato","491","Peperoncino Spaghetti Aglio Olio with Cold Coffee","Cold Value Combos (upto 40% off)","Value Combos (upto 40% off)",599.00,1.00,0.00,1.00,599.00,100.00,499.00,24.95,523.95,0.05,
"Coffee Island GK II","DELIVERY","Zomato","90","Cortardo (Small)","Hot Brews","Hot Beverages",250.00,1.00,0.00,1.00,250.00,0.00,250.00,12.50,262.50,0.03,
"Coffee Island GK II","DELIVERY","Zomato","171","Roasted Turkey Tomato & Cheese Croissant","Hand Made Sandwiches","Main Course",430.00,1.00,0.00,1.00,430.00,0.00,430.00,21.50,451.50,0.04,
"Coffee Island GK II","DELIVERY","Zomato","106","Cappuccino-reg","Hot Brews","Hot Beverages",250.00,34.00,0.00,34.00,8500.00,3636.25,4863.75,243.20,5106.95,0.49,
"Coffee Island GK II","DELIVERY","Zomato","174","Garlic Mushroom & Caramelized Onion Melt","Hand Made Sandwiches","Main Course",390.00,1.00,0.00,1.00,390.00,16.17,373.83,18.69,392.52,0.04,
"Coffee Island GK II","DELIVERY","Zomato","180","Pepperoncino Spaghetti Aglio Olio","Pasta","Main Course",430.00,2.00,1.00,3.00,860.00,0.00,860.00,43.00,903.00,0.09,
"Coffee Island GK II","DELIVERY","Zomato","122","Guilt-Free Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",280.00,1.00,0.00,1.00,280.00,44.44,235.56,11.78,247.34,0.02,
"Coffee Island GK II","DELIVERY","Zomato","15","Iced Americano-Med","Cold Brews","Cold Beverages",276.67,12.00,0.00,12.00,3320.00,1172.26,2147.74,107.39,2255.13,0.22,
"Coffee Island GK II","DELIVERY","Zomato","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,24.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","239","Extra Shot - Master Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,3.00,0.00,3.00,150.00,0.00,150.00,7.50,157.50,0.02,
"Coffee Island GK II","DELIVERY","Zomato","62","Overnite Espresso Classic Brew","Overnight Brew","Cold Beverages",340.00,1.00,0.00,1.00,340.00,50.00,290.00,14.50,304.50,0.03,
"Coffee Island GK II","DELIVERY","Zomato","135","Mocha Espressione Hot-reg","Island Special-Hot","Hot Beverages",278.00,5.00,0.00,5.00,1390.00,88.98,1301.02,65.05,1366.07,0.13,
"Coffee Island GK II","DELIVERY","Zomato","45","Mocha Espressione Cold-Med","Island Special-Cold","Cold Beverages",320.00,2.00,0.00,2.00,640.00,0.00,640.00,32.00,672.00,0.06,
"Coffee Island GK II","DELIVERY","Zomato","115","Signature Belgian Dark Hot Chocolate-reg","Hot Chocolate","Hot Beverages",286.00,5.00,0.00,5.00,1430.00,43.66,1386.34,69.32,1455.66,0.14,
"Coffee Island GK II","DELIVERY","Zomato","220","Herb Chicken Open Puff","Puff & Toastie","Quick Bites",230.00,4.00,1.00,5.00,920.00,322.37,597.63,29.88,627.51,0.06,
"Coffee Island GK II","DELIVERY","Zomato","333","Regular - Milk -100g Default","Choice of Milk","ADDON",0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",260.00,3.00,2.00,5.00,780.00,82.54,697.46,34.88,732.34,0.07,
"Coffee Island GK II","DELIVERY","Zomato","94","Flat White","Hot Brews","Hot Beverages",250.00,4.00,0.00,4.00,1000.00,112.50,887.50,44.38,931.88,0.09,
"Coffee Island GK II","DELIVERY","Zomato","141","Kenya Single Estate @75","Choice of Beans","ADDON",75.00,2.00,0.00,2.00,150.00,0.00,150.00,7.50,157.50,0.02,
"Coffee Island GK II","DELIVERY","Zomato","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",210.00,4.00,0.00,4.00,840.00,420.00,420.00,21.00,441.00,0.04,
"Coffee Island GK II","DELIVERY","Zomato","337","Regular - Milk -140g Default","Choice of Milk","ADDON",0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","405","Kenya Single Estate 15g @0","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","215","Rocky Road & Pecan Muffin","Croissant Cookie & Muffin","Quick Bites",320.00,3.00,0.00,3.00,960.00,100.00,860.00,43.00,903.00,0.09,
"Coffee Island GK II","DELIVERY","Zomato","99","Americano-reg","Hot Brews","Hot Beverages",229.05,21.00,0.00,21.00,4810.00,1432.14,3377.86,168.91,3546.77,0.34,
"Coffee Island GK II","DELIVERY","Zomato","470","Breakfast Specials 2.0","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)",179.00,2.00,0.00,2.00,358.00,0.00,358.00,17.90,375.90,0.04,
"Coffee Island GK II","DELIVERY","Zomato","315","Islander White Sipper Gloss","Sipper","Merch",713.33,1.00,0.00,1.00,713.33,0.00,713.33,35.67,749.00,0.07,
"Coffee Island GK II","DELIVERY","Zomato","339","Regular - Milk -160g Default","Choice of Milk","ADDON",0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","415","Regular - Milk -60g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","190","Pecan & Date Tea Cake","Desserts","Desserts",320.00,2.00,0.00,2.00,640.00,50.79,589.21,29.46,618.67,0.06,
"Coffee Island GK II","DELIVERY","Zomato","50","Iced Vietneamese Shakerato","Island Special-Cold","Cold Beverages",340.00,2.00,0.00,2.00,680.00,149.45,530.55,26.53,557.08,0.05,
"Coffee Island GK II","DELIVERY","Zomato","167","Salted Caramel Syrup @50","Choice of Syrup","ADDON",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.01,
"Coffee Island GK II","DELIVERY","Zomato","86","Island Pour Over","Alternative Brews","Hot Beverages",325.00,2.00,0.00,2.00,650.00,50.00,600.00,30.00,630.00,0.06,
"Coffee Island GK II","DELIVERY","Zomato","78","Bobastic Peach Paradise Refresh Tea-Med","Refresh","Cold Beverages",270.00,1.00,0.00,1.00,270.00,0.00,270.00,13.50,283.50,0.03,
"Coffee Island GK II","DELIVERY","Zomato","335","Regular - Milk -120g Default","Choice of Milk","ADDON",0.00,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","390","Vietnamese Matcha","Cold Brews","Cold Beverages",325.00,2.00,0.00,2.00,650.00,81.00,569.00,28.45,597.45,0.06,
"Coffee Island GK II","DELIVERY","Zomato","242","Extra Shot - Ethiopia Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.01,
"Coffee Island GK II","DELIVERY","Zomato","6","Bobastic Coffeeccino-Med","Cold Brews","Cold Beverages",320.00,3.00,0.00,3.00,960.00,108.18,851.82,42.59,894.41,0.09,
"Coffee Island GK II","DELIVERY","Zomato","378","Roasted Almond Chocolate","Chocolate","Desserts",190.00,1.00,0.00,1.00,190.00,25.00,165.00,8.25,173.25,0.02,
"Coffee Island GK II","DELIVERY","Zomato","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",340.00,2.00,0.00,2.00,680.00,100.32,579.68,28.98,608.66,0.06,
"Coffee Island GK II","DELIVERY","Zomato","235","Volcano Blend (Default)","Choice of Beans","ADDON",0.00,37.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","185","Cold Brew Tiramisu","Desserts","Desserts",390.00,1.00,0.00,1.00,390.00,54.93,335.07,16.75,351.82,0.03,
"Coffee Island GK II","DELIVERY","Zomato","218","Herb Infused Roasted Chicken Toastie","Puff & Toastie","Quick Bites",340.00,1.00,0.00,1.00,340.00,50.00,290.00,14.50,304.50,0.03,
"Coffee Island GK II","DELIVERY","Zomato","243","Extra Shot - Kenya Single Estate","Choice of Extra Shot - 50","Cold Beverages",50.00,2.00,0.00,2.00,100.00,0.00,100.00,5.00,105.00,0.01,
"Coffee Island GK II","DELIVERY","Zomato","351","Volcano Blend 15g@0","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island GK II","DELIVERY","Zomato","152","Skimmed Milk @50","Choice of Milk","ADDON",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.01,
"Coffee Island GK II","DELIVERY","Zomato","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,14.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,
