Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"Coffee Island HQ-27","DELIVERY","Swiggy","138","Master Blend @0","Choice of Beans","ADDON",0.00,9.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Swiggy","332","Regular - Milk -90g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Swiggy","14","Iced Americano-Lrg","Cold Brews","Cold Beverages",250.00,1.00,0.00,1.00,250.00,50.00,200.00,10.00,210.00,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy","175","Cottage Cheese Fajita With Broccomole","Rice Bowl","Main Course",350.00,2.00,0.00,2.00,700.00,57.14,642.86,32.14,675.00,0.09,
"Coffee Island HQ-27","DELIVERY","Swiggy","105","Cappuccino-Med","Hot Brews","Hot Beverages",250.00,4.00,0.00,4.00,1000.00,243.72,756.28,37.82,794.10,0.10,
"Coffee Island HQ-27","DELIVERY","Swiggy","106","Cappuccino-reg","Hot Brews","Hot Beverages",230.00,2.00,0.00,2.00,460.00,86.05,373.95,18.70,392.65,0.05,
"Coffee Island HQ-27","DELIVERY","Swiggy","56","Berry Burst Paradise Milkshake-Med","Milk Shake","Cold Beverages",270.00,1.00,0.00,1.00,270.00,12.50,257.50,12.88,270.38,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy","58","Classic Cheesecake Milkshake-Med","Milk Shake","Cold Beverages",270.00,2.00,0.00,2.00,540.00,62.50,477.50,23.88,501.38,0.06,
"Coffee Island HQ-27","DELIVERY","Swiggy","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",230.00,1.00,0.00,1.00,230.00,23.00,207.00,10.35,217.35,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",250.00,7.00,0.00,7.00,1750.00,432.26,1317.74,65.89,1383.63,0.18,
"Coffee Island HQ-27","DELIVERY","Swiggy","302","Instant Classic Coffee Jar 100gm","Instant Coffee","Beans & Powder",416.95,1.00,0.00,1.00,416.95,0.00,416.95,20.85,437.80,0.06,
"Coffee Island HQ-27","DELIVERY","Swiggy","122","Guilt-Free Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",250.00,1.00,0.00,1.00,250.00,45.50,204.50,10.23,214.73,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",310.00,10.00,0.00,10.00,3100.00,882.75,2217.25,110.86,2328.11,0.30,
"Coffee Island HQ-27","DELIVERY","Swiggy","10","Islander Cold Coffee-Lrg","Cold Brews","Cold Beverages",270.00,5.00,0.00,5.00,1350.00,172.40,1177.60,58.88,1236.48,0.16,
"Coffee Island HQ-27","DELIVERY","Swiggy","6","Bobastic Coffeeccino-Med","Cold Brews","Cold Beverages",270.00,1.00,0.00,1.00,270.00,25.00,245.00,12.25,257.25,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy","32","Guilt-Free Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,1.00,0.00,1.00,290.00,63.97,226.03,11.30,237.33,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy","27","Salted Caramel Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,1.00,0.00,1.00,270.00,12.50,257.50,12.88,270.38,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy","49","Freddo Cappuccino-Med","Island Special-Cold","Cold Beverages",270.00,2.00,0.00,2.00,540.00,68.62,471.38,23.57,494.95,0.06,
"Coffee Island HQ-27","DELIVERY","Swiggy","190","Pecan & Date Tea Cake","Desserts","Desserts",290.00,2.00,0.00,2.00,580.00,98.03,481.97,24.09,506.06,0.07,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","235","Volcano Blend - (Default)","Choice of Beans","ADDON",0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","106","Cappuccino-reg","Hot Brews","Hot Beverages",230.00,1.00,0.00,1.00,230.00,46.00,184.00,9.20,193.20,0.02,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","138","Master Blend @0","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","139","Kenya Blend @25","Choice of Beans","ADDON",25.00,1.00,0.00,1.00,25.00,1.63,23.37,1.17,24.54,0.00,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","340","Regular - Milk -170g Default","Choice of Milk","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","15","Iced Americano-Med","Cold Brews","Cold Beverages",230.00,2.00,0.00,2.00,460.00,61.03,398.97,19.95,418.92,0.05,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",190.00,1.00,0.00,1.00,190.00,12.42,177.58,8.88,186.46,0.02,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",250.00,6.00,0.00,6.00,1500.00,143.18,1356.82,67.84,1424.66,0.18,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","2","Iced Latte Signature-Med","Cold Brews","Cold Beverages",270.00,1.00,0.00,1.00,270.00,17.64,252.36,12.62,264.98,0.03,
"Coffee Island HQ-27","DELIVERY","Swiggy-Bolt Urgent","142","Ethiopia Single Estate @50","Choice of Beans","ADDON",50.00,1.00,0.00,1.00,50.00,3.27,46.73,2.34,49.07,0.01,
"Coffee Island HQ-27","DELIVERY","Zomato","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",310.00,3.00,0.00,3.00,930.00,58.61,871.39,43.57,914.96,0.12,
"Coffee Island HQ-27","DELIVERY","Zomato","217","Korean Garlic Mushroom Puff","Puff & Toastie","Quick Bites",190.00,1.00,0.00,1.00,190.00,95.00,95.00,4.75,99.75,0.01,
"Coffee Island HQ-27","DELIVERY","Zomato","168","Mediterranean Quinoa Bliss Bowl","Fresh Salad","Main Course",310.00,4.00,0.00,4.00,1240.00,620.00,620.00,31.00,651.00,0.08,
"Coffee Island HQ-27","DELIVERY","Zomato","44","Mocha Espressione Cold-Lrg","Island Special-Cold","Cold Beverages",290.00,3.00,0.00,3.00,870.00,30.46,839.54,41.97,881.51,0.11,
"Coffee Island HQ-27","DELIVERY","Zomato","345","Volcano Blend 36g- (Default)","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Zomato","297","Single Estate Ethiopia (Beans)","Beans","Beans & Powder",375.42,1.00,0.00,1.00,375.42,20.70,354.72,17.74,372.46,0.05,
"Coffee Island HQ-27","DELIVERY","Zomato","239","Extra Shot - Master Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,2.13,47.87,2.39,50.26,0.01,
"Coffee Island HQ-27","DELIVERY","Zomato","338","Regular - Milk -150g Default","Choose of Milk","ADDON",0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Zomato","219","Peri Peri Cheese Toastie","Puff & Toastie","Quick Bites",250.00,3.00,0.00,3.00,750.00,164.39,585.61,29.28,614.89,0.08,
"Coffee Island HQ-27","DELIVERY","Zomato","36","Classic Strawberry Iced Chocolate-Med","Iced Chocolate","Cold Beverages",270.00,1.00,0.00,1.00,270.00,0.00,270.00,13.50,283.50,0.04,
"Coffee Island HQ-27","DELIVERY","Zomato","150","Almond Milk @50","Choose of Milk","ADDON",50.00,6.00,0.00,6.00,300.00,27.64,272.36,13.62,285.98,0.04,
"Coffee Island HQ-27","DELIVERY","Zomato","106","Cappuccino-reg","Hot Brews","Hot Beverages",230.00,9.00,0.00,9.00,2070.00,655.29,1414.71,70.74,1485.45,0.19,
"Coffee Island HQ-27","DELIVERY","Zomato","211","Double Choco Chunk Cookie","Croissant Cookie & Muffin","Quick Bites",190.00,3.00,0.00,3.00,570.00,202.50,367.50,18.38,385.88,0.05,
"Coffee Island HQ-27","DELIVERY","Zomato","100","Americano-Med","Hot Brews","Hot Beverages",230.00,2.00,0.00,2.00,460.00,115.00,345.00,17.25,362.25,0.05,
"Coffee Island HQ-27","DELIVERY","Zomato","332","Regular - Milk -90g Default","Choose of Milk","ADDON",0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
"Coffee Island HQ-27","DELIVERY","Zomato","174","Garlic Mushroom & Caramelized Onion Melt","Hand Made Sandwiches","Main Course",350.00,4.00,0.00,4.00,1400.00,203.23,1196.77,59.84,1256.61,0.16,
"Coffee Island HQ-27","DELIVERY","Zomato","242","Extra Shot - Ethiopia Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,2.00,0.00,2.00,100.00,0.00,100.00,5.00,105.00,0.01,
"Coffee Island HQ-27","DELIVERY","Zomato","185","Cold Brew Tiramisu","Desserts","Desserts",350.00,3.00,0.00,3.00,1050.00,525.00,525.00,26.25,551.25,0.07,
"Coffee Island HQ-27","DELIVERY","Zomato","141","Kenya Single Estate @50","Choice of Beans","Cold Beverages",50.00,8.00,0.00,8.00,400.00,18.40,381.60,19.08,400.68,0.05,
"Coffee Island HQ-27","DELIVERY","Zomato","151","Oat Milk @50","Choice of Milk","ADDON",50.00,2.00,0.00,2.00,100.00,2.70,97.30,4.87,102.16,0.01,
"Coffee Island HQ-27","DELIVERY","Zomato","48","Freddo Cappuccino-Lrg","Island Special-Cold","Cold Beverages",290.00,1.00,0.00,1.00,290.00,0.00,290.00,14.50,304.50,0.04,
"Coffee Island HQ-27","DELIVERY","Zomato","15","Iced Americano-Med","Cold Brews","Cold Beverages",230.00,7.00,0.00,7.00,1610.00,460.00,1150.00,57.50,1207.50,0.16,
"Coffee Island HQ-27","DELIVERY","Zomato","298","Volcano Blend (Beans)","Beans","Beans & Powder",152.54,1.00,0.00,1.00,152.54,14.44,138.10,6.91,145.01,0.02,
"Coffee Island HQ-27","DELIVERY","Zomato","38","Dreamy Hazelnut Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,1.00,0.00,1.00,290.00,50.00,240.00,12.00,252.00,0.03,
"Coffee Island HQ-27","DELIVERY","Zomato","175","Cottage Cheese Fajita With Broccomole","Rice Bowl","Main Course",350.00,1.00,0.00,1.00,350.00,175.00,175.00,8.75,183.75,0.02,
"Coffee Island HQ-27","DELIVERY","Zomato","140","Ethiopia Blend @25","Choice of Beans","ADDON",25.00,10.00,0.00,10.00,250.00,9.41,240.59,12.03,252.62,0.03,
"Coffee Island HQ-27","DELIVERY","Zomato","187","Nolen Gur Banofee Jar","Desserts","Desserts",310.00,3.00,0.00,3.00,930.00,465.00,465.00,23.25,488.25,0.06,
"Coffee Island HQ-27","DELIVERY","Zomato","289","Vietnamese Cold Coffee","Cold Coffee","Ready To Drink",159.00,2.00,0.00,2.00,318.00,25.93,292.07,14.60,306.67,0.04,
"Coffee Island HQ-27","DELIVERY","Zomato","59","Classic Cheesecake Milkshake-Lrg","Milk Shake","Cold Beverages",290.00,1.00,0.00,1.00,290.00,14.50,275.50,13.78,289.28,0.04,
"Coffee Island HQ-27","DELIVERY","Zomato","287","Vanilla Cold Brew Coffee","Cold Brew","Ready To Drink",151.00,1.00,0.00,1.00,151.00,9.79,141.21,7.06,148.27,0.02,
"Coffee Island HQ-27","DELIVERY","Zomato","180","Peperoncino Spaghetti Aglio Olio","Pasta","Main Course",390.00,5.00,0.00,5.00,1950.00,598.45,1351.55,67.58,1419.13,0.18,
"Coffee Island HQ-27","DELIVERY","Zomato","84","Bobastic Lemon Ginger Refresh Tea-Lrg","Refresh","Cold Beverages",290.00,1.00,0.00,1.00,290.00,8.06,281.94,14.10,296.04,0.04,
"Coffee Island HQ-27","DELIVERY","Zomato","50","Iced Vietneamese Shakerato","Island Special-Cold","Cold Beverages",310.00,15.00,0.00,15.00,4650.00,420.44,4229.56,211.47,4441.03,0.57,
"Coffee Island HQ-27","DELIVERY","Zomato","288","Irish Cold Coffee","Cold Coffee","Ready To Drink",159.00,1.00,0.00,1.00,159.00,10.31,148.69,7.43,156.12,0.02,
"Coffee Island HQ-27","DELIVERY","Zomato","243","Extra Shot - Kenya Single Estate","Choice of Extra Shot - 50","Cold Beverages",50.00,2.00,0.00,2.00,100.00,2.76,97.24,4.86,102.10,0.01,
"Coffee Island HQ-27","DELIVERY","Zomato","178","Roasted Tomato Basil Bocconcini Pide","Pizza","Main Course",310.00,12.00,0.00,12.00,3720.00,1316.72,2403.28,120.16,2523.44,0.32,
"Coffee Island HQ-27","DELIVERY","Zomato","154","Coffee Popping Boba - 50","Choice of Boba","ADDON",50.00,3.00,0.00,3.00,150.00,0.00,150.00,7.50,157.50,0.02,
"Coffee Island HQ-27","DELIVERY","Zomato","45","Mocha Espressione Cold-Med","Island Special-Cold","Cold Beverages",270.00,2.00,0.00,2.00,540.00,23.28,516.72,25.84,542.56,0.07,
"Coffee Island HQ-27","DELIVERY","Zomato","130","Indian Masala Tea","Hot Tea","Hot Beverages",210.00,1.00,0.00,1.00,210.00,0.00,210.00,10.50,220.50,0.03,
"Coffee Island HQ-27","DELIVERY","Zomato","216","White Chocolate & Pistachio Flat Croissant","Croissant Cookie & Muffin","Quick Bites",230.00,5.00,0.00,5.00,1150.00,471.50,678.50,33.93,712.43,0.09,
"Coffee Island HQ-27","DELIVERY","Zomato","32","Guilt-Free Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",290.00,1.00,0.00,1.00,290.00,0.00,290.00,14.50,304.50,0.04,
