Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"MSFT Hyd","DINE IN","POS","8","Gelato Affagato","Cold Brews","Cold Beverages",276.19,0.00,17.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","217","Korean Garlic Mushroom Puff","Puff & Toastie","Quick Bites",180.95,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","96","Hot Latte Signature-Med","Hot Brews","Hot Beverages",238.09,0.00,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","220","Herb Chicken Open Puff","Puff & Toastie","Quick Bites",200.00,0.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","15","Iced Americano-Med","Cold Brews","Cold Beverages",219.05,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","137","Volcano Blend@0","Choice of Beans","ADDON",0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","342","Regular - Milk -200g Default","Choice of Milk","ADDON",0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","210","Parker House Cream Pie Croissant","Croissant Cookie & Muffin","Quick Bites",200.00,0.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","219","Peri Peri Cheese Toastie","Puff & Toastie","Quick Bites",238.09,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","340","Regular - Milk -170g Default","Choice of Milk","ADDON",0.00,0.00,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","188","Cinnamon & Jaggery Tea Cake","Desserts","Desserts",219.05,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","49","Freddo Cappuccino-Med","Island Special-Cold","Cold Beverages",257.14,0.00,13.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,0.00,11.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","138","Master Blend @0","Choice of Beans","ADDON",0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","211","Double Choco Chunk Cookie","Croissant Cookie & Muffin","Quick Bites",180.95,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","214","Oats & Honey Delight Muffin","Croissant Cookie & Muffin","Quick Bites",238.09,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","221","Chipotle Paneer Bhurji & Broccomole Toastie","Puff & Toastie","Quick Bites",314.29,0.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","187","Nolen Gur Banoffee Jar","Desserts","Desserts",295.24,0.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","DINE IN","POS","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","35","Classic Strawberry Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",180.95,15.00,0.00,15.00,2714.25,0.00,2714.25,135.75,2850.00,0.46,
"MSFT Hyd","TAKEAWAY","POS","118","Classic Strawberry Hot Chocolate-Med","Hot Chocolate","Hot Beverages",180.95,18.00,0.00,18.00,3257.10,0.00,3257.10,162.90,3420.00,0.55,
"MSFT Hyd","TAKEAWAY","POS","187","Nolen Gur Banoffee Jar","Desserts","Desserts",241.28,25.00,0.00,25.00,6032.00,0.00,6032.00,301.50,6333.50,1.02,
"MSFT Hyd","TAKEAWAY","POS","335","Regular - Milk -120g Default","Choice of Milk","ADDON",0.00,39.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","142","Ethiopia Single Estate @75","Choice of Beans","ADDON",50.00,2.00,0.00,2.00,100.00,0.00,100.00,5.00,105.00,0.02,
"MSFT Hyd","TAKEAWAY","POS","39","Dreamy Hazelnut Iced Chocolate-Med","Iced Chocolate","Cold Beverages",161.90,10.00,0.00,10.00,1619.00,0.00,1619.00,81.00,1700.00,0.27,
"MSFT Hyd","TAKEAWAY","POS","67","Bobastic Raw Mango Refresh Tea-Med","Refresh","Cold Beverages",180.95,12.00,0.00,12.00,2171.40,0.00,2171.40,108.60,2280.00,0.37,
"MSFT Hyd","TAKEAWAY","POS","188","Cinnamon & Jaggery Tea Cake","Desserts","Desserts",140.33,40.00,0.00,40.00,5613.20,0.00,5613.20,280.80,5894.00,0.95,
"MSFT Hyd","TAKEAWAY","POS","211","Double Choco Chunk Cookie","Croissant Cookie & Muffin","Quick Bites",99.48,38.00,0.00,38.00,3780.28,0.00,3780.28,188.90,3969.18,0.64,
"MSFT Hyd","TAKEAWAY","POS","210","Parker House Cream Pie Croissant","Croissant Cookie & Muffin","Quick Bites",140.33,29.00,0.00,29.00,4069.57,0.00,4069.57,203.58,4273.15,0.69,
"MSFT Hyd","TAKEAWAY","POS","23","Slushed Peach Paradise Granita-Med","Granita","Cold Beverages",161.90,1.00,0.00,1.00,161.90,0.00,161.90,8.10,170.00,0.03,
"MSFT Hyd","TAKEAWAY","POS","87","Chemex","Alternative Brews","Hot Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.10,
"MSFT Hyd","TAKEAWAY","POS","121","Guilt-Free Hot Chocolate-Med","Hot Chocolate","Hot Beverages",180.95,50.00,0.00,50.00,9047.50,0.00,9047.50,452.50,9500.00,1.54,
"MSFT Hyd","TAKEAWAY","POS","10","Islander Cold Coffee-Lrg","Cold Brews","Cold Beverages",180.95,393.00,0.00,393.00,71113.35,0.00,71113.35,3556.65,74670.00,12.07,
"MSFT Hyd","TAKEAWAY","POS","70","Iced Classic Lemon Tea-Med","Refresh","Cold Beverages",123.81,2.00,0.00,2.00,247.62,0.00,247.62,12.38,260.00,0.04,
"MSFT Hyd","TAKEAWAY","POS","216","White Chocolate & Pistachio Flat Croissant","Croissant Cookie & Muffin","Quick Bites",140.33,35.00,0.00,35.00,4911.55,0.00,4911.55,245.70,5157.25,0.83,
"MSFT Hyd","TAKEAWAY","POS","52","Double Chocolate Indulgent Milkshake-Med","Milk Shake","Cold Beverages",180.95,15.00,0.00,15.00,2714.25,0.00,2714.25,135.75,2850.00,0.46,
"MSFT Hyd","TAKEAWAY","POS","339","Regular - Milk -160g Default","Choice of Milk","ADDON",0.00,137.00,0.00,137.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","344","Regular - Milk -220g Default","Choice of Milk","ADDON",0.00,297.00,0.00,297.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","56","Berry Burst Paradise Milkshake-Med","Milk Shake","Cold Beverages",180.95,8.00,0.00,8.00,1447.60,0.00,1447.60,72.40,1520.00,0.25,
"MSFT Hyd","TAKEAWAY","POS","105","Cappuccino-Med","Hot Brews","Hot Beverages",171.43,120.00,0.00,120.00,20571.60,0.00,20571.60,1028.40,21600.00,3.49,
"MSFT Hyd","TAKEAWAY","POS","115","Signature Belgian Dark Hot Chocolate-reg","Hot Chocolate","Hot Beverages",161.90,58.00,0.00,58.00,9390.22,0.00,9390.22,469.78,9860.00,1.59,
"MSFT Hyd","TAKEAWAY","POS","41","Freddo Espresso Ristretto-Lrg","Island Special-Cold","Cold Beverages",200.00,2.00,0.00,2.00,400.00,0.00,400.00,20.00,420.00,0.07,
"MSFT Hyd","TAKEAWAY","POS","205","French Vanilla Single Scoop","Gelato","Desserts",94.29,18.00,0.00,18.00,1697.22,0.00,1697.22,84.78,1782.00,0.29,
"MSFT Hyd","TAKEAWAY","POS","146","Ethiopia Single Estate 15g@0","Choice of Beans","ADDON",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","64","Espresso Proffee (Protein + Coffee)","Proffees (Protein + Coffee)","Cold Beverages",209.52,60.00,0.00,60.00,12571.20,0.00,12571.20,628.80,13200.00,2.13,
"MSFT Hyd","TAKEAWAY","POS","130","Indian Masala Tea","Hot Tea","Hot Beverages",161.90,3.00,0.00,3.00,485.70,0.00,485.70,24.30,510.00,0.08,
"MSFT Hyd","TAKEAWAY","POS","2","Iced Latte Signature-Med","Cold Brews","Cold Beverages",123.81,89.00,0.00,89.00,11019.09,0.00,11019.09,550.91,11570.00,1.87,
"MSFT Hyd","TAKEAWAY","POS","100","Americano-Med","Hot Brews","Hot Beverages",152.38,39.00,0.00,39.00,5942.82,0.00,5942.82,297.18,6240.00,1.01,
"MSFT Hyd","TAKEAWAY","POS","340","Regular - Milk -170g Default","Choice of Milk","ADDON",0.00,203.00,0.00,203.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","7","Bobastic Coffeeccino-Lrg","Cold Brews","Cold Beverages",200.00,25.00,0.00,25.00,5000.00,0.00,5000.00,250.00,5250.00,0.85,
"MSFT Hyd","TAKEAWAY","POS","139","Kenya Blend @35","Choice of Beans","ADDON",25.00,3.00,0.00,3.00,75.00,0.00,75.00,3.75,78.75,0.01,
"MSFT Hyd","TAKEAWAY","POS","96","Hot Latte Signature-Med","Hot Brews","Hot Beverages",171.43,58.00,0.00,58.00,9942.94,0.00,9942.94,497.06,10440.00,1.69,
"MSFT Hyd","TAKEAWAY","POS","65","Caremel Proffee (Protein + Coffee)","Proffees (Protein + Coffee)","Cold Beverages",209.52,24.00,0.00,24.00,5028.48,0.00,5028.48,251.52,5280.00,0.85,
"MSFT Hyd","TAKEAWAY","POS","140","Ethiopia Blend @35","Choice of Beans","ADDON",25.00,19.00,0.00,19.00,475.00,0.00,475.00,23.75,498.75,0.08,
"MSFT Hyd","TAKEAWAY","POS","177","Chipotle Chicken Mozzarella Pide","Pizza","Main Course",240.95,11.00,0.00,11.00,2650.45,0.00,2650.45,132.55,2783.00,0.45,
"MSFT Hyd","TAKEAWAY","POS","71","Iced Classic Lemon Tea-Lrg","Refresh","Cold Beverages",142.86,7.00,0.00,7.00,1000.02,0.00,1000.02,49.98,1050.00,0.17,
"MSFT Hyd","TAKEAWAY","POS","99","Americano-reg","Hot Brews","Hot Beverages",133.33,100.00,0.00,100.00,13333.02,0.00,13333.02,666.98,14000.00,2.26,
"MSFT Hyd","TAKEAWAY","POS","38","Dreamy Hazelnut Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",180.95,30.00,0.00,30.00,5428.50,0.00,5428.50,271.50,5700.00,0.92,
"MSFT Hyd","TAKEAWAY","POS","124","Hazelnut Indulgent Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",161.90,44.00,0.00,44.00,7123.61,0.00,7123.61,356.39,7480.00,1.21,
"MSFT Hyd","TAKEAWAY","POS","63","Cookie & Cream Proffee (Protein + Coffee)","Proffees (Protein + Coffee)","Cold Beverages",209.52,53.00,0.00,53.00,11104.56,0.00,11104.56,555.44,11660.00,1.88,
"MSFT Hyd","TAKEAWAY","POS","14","Iced Americano-Lrg","Cold Brews","Cold Beverages",171.43,36.00,0.00,36.00,6171.48,0.00,6171.48,308.52,6480.00,1.05,
"MSFT Hyd","TAKEAWAY","POS","116","Signature Belgian Dark Hot Chocolate-Med","Hot Chocolate","Hot Beverages",180.95,90.00,0.00,90.00,16285.50,0.00,16285.50,814.50,17100.00,2.76,
"MSFT Hyd","TAKEAWAY","POS","342","Regular - Milk -200g Default","Choice of Milk","ADDON",0.00,166.00,0.00,166.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",209.52,38.00,0.00,38.00,7961.76,0.00,7961.76,398.24,8360.00,1.35,
"MSFT Hyd","TAKEAWAY","POS","190","Pecan & Date Tea Cake","Desserts","Desserts",190.48,38.00,0.00,38.00,7238.24,0.00,7238.24,361.76,7600.00,1.23,
"MSFT Hyd","TAKEAWAY","POS","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",99.48,33.00,0.00,33.00,3282.88,0.00,3282.88,164.05,3446.93,0.56,
"MSFT Hyd","TAKEAWAY","POS","185","Cold Brew Tiramisu","Desserts","Desserts",241.28,37.00,0.00,37.00,8927.36,0.00,8927.36,446.24,9373.60,1.51,
"MSFT Hyd","TAKEAWAY","POS","80","Iced Apple Green Tea-Lrg","Refresh","Cold Beverages",142.86,5.00,0.00,5.00,714.30,0.00,714.30,35.70,750.00,0.12,
"MSFT Hyd","TAKEAWAY","POS","415","Regular - Milk -60g Default","Choice of Milk","ADDON",0.00,134.00,0.00,134.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","94","Flat White","Hot Brews","Hot Beverages",161.90,57.00,0.00,57.00,9228.30,0.00,9228.30,461.70,9690.00,1.57,
"MSFT Hyd","TAKEAWAY","POS","238","Kenya Single Estate - 0 (Default)","Choice of Beans","ADDON",0.00,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","221","Chipotle Paneer Bhurji & Broccomole Toastie","Puff & Toastie","Quick Bites",241.28,14.00,0.00,14.00,3377.92,0.00,3377.92,168.84,3546.76,0.57,
"MSFT Hyd","TAKEAWAY","POS","158","Salted Caramel Crema @0","Choice of Crema","ADDON",0.00,32.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","106","Cappuccino-reg","Hot Brews","Hot Beverages",152.38,265.00,0.00,265.00,40380.70,0.00,40380.70,2019.30,42400.00,6.85,
"MSFT Hyd","TAKEAWAY","POS","60","Overnite Espresso Gingerale Brew","Overnight Brew","Cold Beverages",209.52,15.00,0.00,15.00,3142.80,0.00,3142.80,0.00,3142.80,0.53,
"MSFT Hyd","TAKEAWAY","POS","167","Salted Caramel Syrup @50","Choice of Syrup","ADDON",25.00,66.00,0.00,66.00,1650.00,0.00,1650.00,82.50,1732.50,0.28,
"MSFT Hyd","TAKEAWAY","POS","48","Freddo Cappuccino-Lrg","Island Special-Cold","Cold Beverages",180.95,9.00,0.00,9.00,1628.55,0.00,1628.55,81.45,1710.00,0.28,
"MSFT Hyd","TAKEAWAY","POS","332","Regular - Milk -90g Default","Choice of Milk","ADDON",0.00,492.00,0.00,492.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","184","Smoked Cottage Cheese Wrap","Wholesome Wrap","Main Course",241.28,14.00,0.00,14.00,3377.92,0.00,3377.92,168.84,3546.76,0.57,
"MSFT Hyd","TAKEAWAY","POS","191","Berry & Honey Yogurt Jar","Desserts","Desserts",241.28,11.00,0.00,11.00,2654.08,0.00,2654.08,132.66,2786.74,0.45,
"MSFT Hyd","TAKEAWAY","POS","33","Guilt-Free Iced Chocolate-Med","Iced Chocolate","Cold Beverages",161.90,10.00,0.00,10.00,1619.00,0.00,1619.00,81.00,1700.00,0.27,
"MSFT Hyd","TAKEAWAY","POS","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",152.38,151.00,0.00,151.00,23009.38,0.00,23009.38,1150.62,24160.00,3.90,
"MSFT Hyd","TAKEAWAY","POS","24","Slushed Peach Paradise Granita-Lrg","Granita","Cold Beverages",180.95,4.00,0.00,4.00,723.80,0.00,723.80,36.20,760.00,0.12,
"MSFT Hyd","TAKEAWAY","POS","217","Korean Garlic Mushroom Puff","Puff & Toastie","Quick Bites",99.48,36.00,0.00,36.00,3581.32,0.00,3581.32,178.96,3760.28,0.61,
"MSFT Hyd","TAKEAWAY","POS","8","Gelato Affagato","Cold Brews","Cold Beverages",200.00,7.00,0.00,7.00,1400.00,0.00,1400.00,70.00,1470.00,0.24,
"MSFT Hyd","TAKEAWAY","POS","86","Island Pour Over","Alternative Brews","Hot Beverages",200.00,7.00,0.00,7.00,1400.00,0.00,1400.00,70.00,1470.00,0.24,
"MSFT Hyd","TAKEAWAY","POS","235","Volcano Blend (Default)","Choice of Beans","ADDON",0.00,958.00,0.00,958.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","219","Peri Peri Cheese Toastie","Puff & Toastie","Quick Bites",190.48,18.00,0.00,18.00,3428.64,0.00,3428.64,171.36,3600.00,0.58,
"MSFT Hyd","TAKEAWAY","POS","196","Belgian Chocolate Single Scoop","Gelato","Desserts",94.29,100.00,0.00,100.00,9428.78,0.00,9428.78,471.22,9900.00,1.60,
"MSFT Hyd","TAKEAWAY","POS","333","Regular - Milk -100g Default","Choice of Milk","ADDON",0.00,169.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","214","Oats & Honey Delight Muffin","Croissant Cookie & Muffin","Quick Bites",190.48,13.00,0.00,13.00,2476.24,0.00,2476.24,123.76,2600.00,0.42,
"MSFT Hyd","TAKEAWAY","POS","53","Double Chocolate Indulgent Milkshake-Lrg","Milk Shake","Cold Beverages",200.00,9.00,0.00,9.00,1800.00,0.00,1800.00,90.00,1890.00,0.31,
"MSFT Hyd","TAKEAWAY","POS","4","Fizzy Espressione (Tonic Water)","Cold Brews","Cold Beverages",209.52,6.00,0.00,6.00,1257.12,0.00,1257.12,62.88,1320.00,0.21,
"MSFT Hyd","TAKEAWAY","POS","215","Rocky Road & Pecan Muffin","Croissant Cookie & Muffin","Quick Bites",190.48,19.00,0.00,19.00,3619.12,0.00,3619.12,180.88,3800.00,0.61,
"MSFT Hyd","TAKEAWAY","POS","134","Mocha Espressione Hot-Med","Island Special-Hot","Hot Beverages",200.00,19.00,0.00,19.00,3800.00,0.00,3800.00,190.00,3990.00,0.64,
"MSFT Hyd","TAKEAWAY","POS","150","Almond Milk @50","Choice of Milk","ADDON",50.00,54.00,0.00,54.00,2700.00,0.00,2700.00,135.00,2835.00,0.46,
"MSFT Hyd","TAKEAWAY","POS","30","Classic Iced Chocolate-Med","Iced Chocolate","Cold Beverages",161.90,5.00,0.00,5.00,809.50,0.00,809.50,40.50,850.00,0.14,
"MSFT Hyd","TAKEAWAY","POS","17","Slushed Pineapple Mango Sunshine Granita-Med","Granita","Cold Beverages",161.90,1.00,0.00,1.00,161.90,0.00,161.90,8.10,170.00,0.03,
"MSFT Hyd","TAKEAWAY","POS","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,271.00,0.00,271.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","122","Guilt-Free Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",161.90,38.00,0.00,38.00,6152.21,0.00,6152.21,307.79,6460.00,1.04,
"MSFT Hyd","TAKEAWAY","POS","42","Freddo Espresso Ristretto-Med","Island Special-Cold","Cold Beverages",180.95,4.00,0.00,4.00,723.80,0.00,723.80,36.20,760.00,0.12,
"MSFT Hyd","TAKEAWAY","POS","88","Aero Press","Alternative Brews","Hot Beverages",200.00,4.00,0.00,4.00,800.00,0.00,800.00,40.00,840.00,0.14,
"MSFT Hyd","TAKEAWAY","POS","213","Sea Salt Caramel Brookie","Croissant Cookie & Muffin","Quick Bites",140.33,40.00,0.00,40.00,5613.19,0.00,5613.19,280.79,5893.98,0.95,
"MSFT Hyd","TAKEAWAY","POS","49","Freddo Cappuccino-Med","Island Special-Cold","Cold Beverages",161.90,14.00,0.00,14.00,2266.60,0.00,2266.60,113.40,2380.00,0.38,
"MSFT Hyd","TAKEAWAY","POS","78","Bobastic Peach Paradise Refresh Tea-Med","Refresh","Cold Beverages",180.95,7.00,0.00,7.00,1266.65,0.00,1266.65,63.35,1330.00,0.21,
"MSFT Hyd","TAKEAWAY","POS","209","Dark Chocolate Single Scoop","Gelato","Desserts",94.29,57.00,0.00,57.00,5374.50,0.00,5374.50,268.50,5643.00,0.91,
"MSFT Hyd","TAKEAWAY","POS","220","Herb Chicken Open Puff","Puff & Toastie","Quick Bites",140.33,17.00,0.00,17.00,2385.61,0.00,2385.61,119.34,2504.95,0.40,
"MSFT Hyd","TAKEAWAY","POS","183","Sriracha Chicken & Avocado Wrap","Wholesome Wrap","Main Course",241.28,12.00,0.00,12.00,2895.36,0.00,2895.36,144.72,3040.08,0.49,
"MSFT Hyd","TAKEAWAY","POS","138","Master Blend @0","Choice of Beans","ADDON",0.00,17.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","125","Hazelnut Indulgent Hot Chocolate-Med","Hot Chocolate","Hot Beverages",180.95,52.00,0.00,52.00,9409.40,0.00,9409.40,470.60,9880.00,1.60,
"MSFT Hyd","TAKEAWAY","POS","343","Regular - Milk -210g Default","Choice of Milk","ADDON",0.00,11.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","218","Herb Infused Roasted Chicken Toastie","Puff & Toastie","Quick Bites",190.48,12.00,0.00,12.00,2285.76,0.00,2285.76,114.24,2400.00,0.39,
"MSFT Hyd","TAKEAWAY","POS","45","Mocha Espressione Cold-Med","Island Special-Cold","Cold Beverages",180.95,20.00,0.00,20.00,3619.00,0.00,3619.00,181.00,3800.00,0.61,
"MSFT Hyd","TAKEAWAY","POS","50","Iced Vietneamese Shakerato","Island Special-Cold","Cold Beverages",209.52,52.00,0.00,52.00,10895.05,0.00,10895.05,544.95,11440.00,1.85,
"MSFT Hyd","TAKEAWAY","POS","119","Classic Strawberry Hot Chocolate-reg","Hot Chocolate","Hot Beverages",161.90,8.00,0.00,8.00,1295.20,0.00,1295.20,64.80,1360.00,0.22,
"MSFT Hyd","TAKEAWAY","POS","165","Irish Syrup @50","Choice of Syrup","ADDON",25.00,11.00,0.00,11.00,275.00,0.00,275.00,13.75,288.75,0.05,
"MSFT Hyd","TAKEAWAY","POS","36","Classic Strawberry Iced Chocolate-Med","Iced Chocolate","Cold Beverages",161.90,3.00,0.00,3.00,485.70,0.00,485.70,24.30,510.00,0.08,
"MSFT Hyd","TAKEAWAY","POS","137","Volcano Blend@0","Choice of Beans","ADDON",0.00,104.00,0.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","337","Regular - Milk -140g Default","Choice of Milk","ADDON",0.00,83.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","136","Spanish Bombon (Small)","Island Special-Hot","Hot Beverages",209.52,6.00,0.00,6.00,1257.12,0.00,1257.12,62.88,1320.00,0.21,
"MSFT Hyd","TAKEAWAY","POS","81","Iced Apple Green Tea-Med","Refresh","Cold Beverages",123.81,2.00,0.00,2.00,247.62,0.00,247.62,12.38,260.00,0.04,
"MSFT Hyd","TAKEAWAY","POS","166","Hazelnut Syrup @50","Choice of Syrup","ADDON",25.00,105.00,0.00,105.00,2625.00,0.00,2625.00,131.25,2756.25,0.45,
"MSFT Hyd","TAKEAWAY","POS","129","Chamomile Sunset Classic Tea","Hot Tea","Hot Beverages",161.90,2.00,0.00,2.00,323.80,0.00,323.80,16.20,340.00,0.05,
"MSFT Hyd","TAKEAWAY","POS","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,285.00,0.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",171.43,83.00,0.00,83.00,14228.69,0.00,14228.69,711.31,14940.00,2.41,
"MSFT Hyd","TAKEAWAY","POS","189","New York Cheesecake","Desserts","Desserts",241.28,15.00,0.00,15.00,3619.20,0.00,3619.20,180.90,3800.10,0.61,
"MSFT Hyd","TAKEAWAY","POS","55","Berry Burst Paradise Milkshake-Lrg","Milk Shake","Cold Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.10,
"MSFT Hyd","TAKEAWAY","POS","18","Slushed Pineapple Mango Sunshine Granita-Lrg","Granita","Cold Beverages",180.95,3.00,0.00,3.00,542.85,0.00,542.85,27.15,570.00,0.09,
"MSFT Hyd","TAKEAWAY","POS","240","Extra Shot - Volcano Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.01,
"MSFT Hyd","TAKEAWAY","POS","68","Bobastic Raw Mango Refresh Tea-Lrg","Refresh","Cold Beverages",200.00,6.00,0.00,6.00,1200.00,0.00,1200.00,60.00,1260.00,0.20,
"MSFT Hyd","TAKEAWAY","POS","3","Iced Latte Signature-Lrg","Cold Brews","Cold Beverages",142.86,101.00,0.00,101.00,14428.86,0.00,14428.86,721.14,15150.00,2.45,
