Outlet Name,Tab,Source,Item Code,Item Name,Category Name,Super Category Name,Rate,Item Qty,Constituent Qty,Total Qty,Amount,Discount,Net Amount,Total Tax,Gross Amount,% Contribution,
"MSFT Hyd","TAKEAWAY","POS","77","Bobastic Peach Paradise Refresh Tea-Lrg","Refresh","Cold Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.09,
"MSFT Hyd","TAKEAWAY","POS","6","Bobastic Coffeeccino-Med","Cold Brews","Cold Beverages",180.95,104.00,0.00,104.00,18818.80,0.00,18818.80,941.20,19760.00,2.70,
"MSFT Hyd","TAKEAWAY","POS","42","Freddo Espresso Ristretto-Med","Island Special-Cold","Cold Beverages",180.95,3.00,0.00,3.00,542.85,0.00,542.85,27.15,570.00,0.08,
"MSFT Hyd","TAKEAWAY","POS","129","Chamomile Sunset Classic Tea","Hot Tea","Hot Beverages",161.90,5.00,0.00,5.00,809.50,0.00,809.50,40.50,850.00,0.12,
"MSFT Hyd","TAKEAWAY","POS","189","New York Cheesecake","Desserts","Desserts",241.28,33.00,0.00,33.00,7962.24,0.00,7962.24,398.00,8360.24,1.14,
"MSFT Hyd","TAKEAWAY","POS","184","Smoked Cottage Cheese Wrap","Wholesome Wrap","Main Course",241.28,28.00,0.00,28.00,6755.84,0.00,6755.84,337.68,7093.52,0.97,
"MSFT Hyd","TAKEAWAY","POS","171","Roasted Turkey Tomato & Cheese Croissant","Hand Made Sandwiches","Main Course",291.76,10.00,0.00,10.00,2917.60,0.00,2917.60,145.90,3063.50,0.42,
"MSFT Hyd","TAKEAWAY","POS","221","Chipotle Paneer Bhurji & Broccomole Toastie","Puff & Toastie","Quick Bites",241.28,14.00,0.00,14.00,3377.92,0.00,3377.92,168.84,3546.76,0.48,
"MSFT Hyd","TAKEAWAY","POS","185","Cold Brew Tiramisu","Desserts","Desserts",241.28,25.00,0.00,25.00,6032.00,0.00,6032.00,301.50,6333.50,0.87,
"MSFT Hyd","TAKEAWAY","POS","218","Herb Infused Roasted Chicken Toastie","Puff & Toastie","Quick Bites",190.48,16.00,0.00,16.00,3047.68,0.00,3047.68,152.32,3200.00,0.44,
"MSFT Hyd","TAKEAWAY","POS","190","Pecan & Date Tea Cake","Desserts","Desserts",190.48,37.00,0.00,37.00,7047.75,0.00,7047.75,352.25,7400.00,1.01,
"MSFT Hyd","TAKEAWAY","POS","191","Berry & Honey Yogurt Jar","Desserts","Desserts",241.28,24.00,0.00,24.00,5790.72,0.00,5790.72,289.44,6080.16,0.83,
"MSFT Hyd","TAKEAWAY","POS","141","Kenya Single Estate @50","Choice of Beans","ADDON",50.00,5.00,0.00,5.00,250.00,0.00,250.00,12.50,262.50,0.04,
"MSFT Hyd","TAKEAWAY","POS","11","Islander Cold Coffee-Med","Cold Brews","Cold Beverages",171.43,133.00,0.00,133.00,22800.18,0.00,22800.18,1139.82,23940.00,3.27,
"MSFT Hyd","TAKEAWAY","POS","234","Master Blend - (Default)","Choice of Beans","ADDON",0.00,289.00,0.00,289.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","140","Ethiopia Blend @25","Choice of Beans","ADDON",25.00,26.00,0.00,26.00,650.00,0.00,650.00,32.50,682.50,0.09,
"MSFT Hyd","TAKEAWAY","POS","166","Hazelnut Syrup @50","Choice of Syrup","ADDON",25.00,64.00,0.00,64.00,1600.00,0.00,1600.00,80.00,1680.00,0.23,
"MSFT Hyd","TAKEAWAY","POS","121","Guilt-Free Hot Chocolate-Med","Hot Chocolate","Hot Beverages",180.95,57.00,0.00,57.00,10314.15,0.00,10314.15,515.85,10830.00,1.48,
"MSFT Hyd","TAKEAWAY","POS","119","Classic Strawberry Hot Chocolate-reg","Hot Chocolate","Hot Beverages",161.90,12.00,0.00,12.00,1942.80,0.00,1942.80,97.20,2040.00,0.28,
"MSFT Hyd","TAKEAWAY","POS","165","Irish Syrup @50","Choice of Syrup","ADDON",25.00,51.00,0.00,51.00,1275.00,0.00,1275.00,63.75,1338.75,0.18,
"MSFT Hyd","TAKEAWAY","POS","138","Master Blend @0","Choice of Beans","ADDON",0.00,66.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","137","Volcano Blend@0","Choice of Beans","ADDON",0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","71","Iced Classic Lemon Tea-Lrg","Refresh","Cold Beverages",142.86,4.00,0.00,4.00,571.44,0.00,571.44,28.56,600.00,0.08,
"MSFT Hyd","TAKEAWAY","POS","2","Iced Latte Signature-Med","Cold Brews","Cold Beverages",123.81,146.00,0.00,146.00,18076.26,0.00,18076.26,903.74,18980.00,2.59,
"MSFT Hyd","TAKEAWAY","POS","167","Salted Caramel Syrup @50","Choice of Syrup","ADDON",25.00,38.00,0.00,38.00,950.00,0.00,950.00,47.50,997.50,0.14,
"MSFT Hyd","TAKEAWAY","POS","220","Herb Chicken Open Puff","Puff & Toastie","Quick Bites",140.33,24.00,0.00,24.00,3367.92,0.00,3367.92,168.48,3536.40,0.48,
"MSFT Hyd","TAKEAWAY","POS","45","Mocha Espressione Cold-Med","Island Special-Cold","Cold Beverages",180.95,38.00,0.00,38.00,6876.10,0.00,6876.10,343.90,7220.00,0.99,
"MSFT Hyd","TAKEAWAY","POS","24","Slushed Peach Paradise Granita-Lrg","Granita","Cold Beverages",180.95,3.00,0.00,3.00,542.85,0.00,542.85,27.15,570.00,0.08,
"MSFT Hyd","TAKEAWAY","POS","4","Fizzy Espressione (Tonic Water)","Cold Brews","Cold Beverages",209.52,6.00,0.00,6.00,1257.12,0.00,1257.12,62.88,1320.00,0.18,
"MSFT Hyd","TAKEAWAY","POS","118","Classic Strawberry Hot Chocolate-Med","Hot Chocolate","Hot Beverages",180.95,16.00,0.00,16.00,2895.20,0.00,2895.20,144.80,3040.00,0.42,
"MSFT Hyd","TAKEAWAY","POS","64","Espresso Proffee (Protein + Coffee)","Proffees (Protein + Coffee)","Cold Beverages",209.52,63.00,0.00,63.00,13199.76,0.00,13199.76,660.24,13860.00,1.89,
"MSFT Hyd","TAKEAWAY","POS","213","Sea Salt Caramel Brookie","Croissant Cookie & Muffin","Quick Bites",140.33,53.00,0.00,53.00,7437.49,0.00,7437.49,372.06,7809.55,1.07,
"MSFT Hyd","TAKEAWAY","POS","18","Slushed Pineapple Mango Sunshine Granita-Lrg","Granita","Cold Beverages",180.95,4.00,0.00,4.00,723.80,0.00,723.80,36.20,760.00,0.10,
"MSFT Hyd","TAKEAWAY","POS","97","Hot Latte Signature-reg","Hot Brews","Hot Beverages",152.38,120.00,0.00,120.00,18285.60,0.00,18285.60,914.40,19200.00,2.62,
"MSFT Hyd","TAKEAWAY","POS","41","Freddo Espresso Ristretto-Lrg","Island Special-Cold","Cold Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.09,
"MSFT Hyd","TAKEAWAY","POS","152","Skimmed Milk @50","Choice of Milk","ADDON",50.00,8.00,0.00,8.00,400.00,0.00,400.00,20.00,420.00,0.06,
"MSFT Hyd","TAKEAWAY","POS","110","Machiato (Single)","Hot Brews","Hot Beverages",133.33,11.00,0.00,11.00,1466.63,0.00,1466.63,73.37,1540.00,0.21,
"MSFT Hyd","TAKEAWAY","POS","92","Espresso (Single)","Hot Brews","Hot Beverages",123.81,10.00,0.00,10.00,1238.10,0.00,1238.10,61.90,1300.00,0.18,
"MSFT Hyd","TAKEAWAY","POS","139","Kenya Blend @25","Choice of Beans","ADDON",25.00,7.00,0.00,7.00,175.00,0.00,175.00,8.75,183.75,0.03,
"MSFT Hyd","TAKEAWAY","POS","12","Fizzy Espressione (Gingerale)","Cold Brews","Cold Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.09,
"MSFT Hyd","TAKEAWAY","POS","200","Mango Sorbet Singal Scoop","Gelato","Desserts",94.29,35.00,0.00,35.00,3300.13,0.00,3300.13,164.87,3465.00,0.47,
"MSFT Hyd","TAKEAWAY","POS","88","Aero Press","Alternative Brews","Hot Beverages",200.00,4.00,0.00,4.00,800.00,0.00,800.00,40.00,840.00,0.11,
"MSFT Hyd","TAKEAWAY","POS","80","Iced Apple Green Tea-Lrg","Refresh","Cold Beverages",142.86,4.00,0.00,4.00,571.44,0.00,571.44,28.56,600.00,0.08,
"MSFT Hyd","TAKEAWAY","POS","68","Bobastic Raw Mango Refresh Tea-Lrg","Refresh","Cold Beverages",200.00,3.00,0.00,3.00,600.00,0.00,600.00,30.00,630.00,0.09,
"MSFT Hyd","TAKEAWAY","POS","240","Extra Shot - Volcano Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,13.00,0.00,13.00,650.00,0.00,650.00,32.50,682.50,0.09,
"MSFT Hyd","TAKEAWAY","POS","49","Freddo Cappuccino-Med","Island Special-Cold","Cold Beverages",161.90,21.00,0.00,21.00,3399.90,0.00,3399.90,170.10,3570.00,0.49,
"MSFT Hyd","TAKEAWAY","POS","161","Salted Caramel Crema @50","Choice of Crema","ADDON",50.00,11.00,0.00,11.00,550.00,0.00,550.00,27.50,577.50,0.08,
"MSFT Hyd","TAKEAWAY","POS","337","Regular - Milk -140g Default","Choice of Milk","ADDON",0.00,119.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","60","Overnite Espresso Gingerale Brew","Overnight Brew","Cold Beverages",209.52,7.00,0.00,7.00,1466.64,0.00,1466.64,0.00,1466.64,0.21,
"MSFT Hyd","TAKEAWAY","POS","135","Mocha Espressione Hot-reg","Island Special-Hot","Hot Beverages",180.95,129.00,0.00,129.00,23342.55,0.00,23342.55,1167.45,24510.00,3.35,
"MSFT Hyd","TAKEAWAY","POS","122","Guilt-Free Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",161.90,25.00,0.00,25.00,4047.51,0.00,4047.51,202.49,4250.00,0.58,
"MSFT Hyd","TAKEAWAY","POS","7","Bobastic Coffeeccino-Lrg","Cold Brews","Cold Beverages",200.00,20.00,0.00,20.00,4000.00,0.00,4000.00,200.00,4200.00,0.57,
"MSFT Hyd","TAKEAWAY","POS","212","French Butter Croissant","Croissant Cookie & Muffin","Quick Bites",99.48,42.00,0.00,42.00,4178.17,0.00,4178.17,208.75,4386.92,0.60,
"MSFT Hyd","TAKEAWAY","POS","177","Chipotle Chicken Mozzarella Pide","Pizza","Main Course",240.95,7.00,0.00,7.00,1686.65,0.00,1686.65,84.35,1771.00,0.24,
"MSFT Hyd","TAKEAWAY","POS","100","Americano-Med","Hot Brews","Hot Beverages",152.38,54.00,0.00,54.00,8228.52,0.00,8228.52,411.48,8640.00,1.18,
"MSFT Hyd","TAKEAWAY","POS","29","Classic Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",180.95,6.00,0.00,6.00,1085.70,0.00,1085.70,54.30,1140.00,0.16,
"MSFT Hyd","TAKEAWAY","POS","178","Roasted Tomato Basil Bocconcini Pide","Pizza","Main Course",240.95,8.00,0.00,8.00,1927.60,0.00,1927.60,96.40,2024.00,0.28,
"MSFT Hyd","TAKEAWAY","POS","86","Island Pour Over","Alternative Brews","Hot Beverages",200.00,11.00,0.00,11.00,2200.00,0.00,2200.00,110.00,2310.00,0.32,
"MSFT Hyd","TAKEAWAY","POS","183","Sriracha Chicken & Avocado Wrap","Wholesome Wrap","Main Course",241.28,28.00,0.00,28.00,6755.84,0.00,6755.84,337.68,7093.52,0.97,
"MSFT Hyd","TAKEAWAY","POS","62","Overnite Espresso Classic Brew","Overnight Brew","Cold Beverages",209.52,21.00,0.00,21.00,4399.92,0.00,4399.92,220.08,4620.00,0.63,
"MSFT Hyd","TAKEAWAY","POS","344","Regular - Milk -220g Default","Choice of Milk","ADDON",0.00,216.00,0.00,216.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","196","Belgian Chocolate Singal Scoop","Gelato","Desserts",94.29,96.00,0.00,96.00,9051.79,0.00,9051.79,452.21,9504.00,1.30,
"MSFT Hyd","TAKEAWAY","POS","405","Kenya Single Estate 20g @0","Choice of Beans","ADDON",0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","149","Soya Milk @50","Choice of Milk","ADDON",50.00,1.00,0.00,1.00,50.00,0.00,50.00,2.50,52.50,0.01,
"MSFT Hyd","TAKEAWAY","POS","99","Americano-reg","Hot Brews","Hot Beverages",133.33,84.00,0.00,84.00,11199.76,0.00,11199.76,560.24,11760.00,1.61,
"MSFT Hyd","TAKEAWAY","POS","186","Belgian Chocolate Fudge Brownie","Desserts","Desserts",99.48,186.00,0.00,186.00,18503.50,0.00,18503.50,924.65,19428.15,2.66,
"MSFT Hyd","TAKEAWAY","POS","48","Freddo Cappuccino-Lrg","Island Special-Cold","Cold Beverages",180.95,15.00,0.00,15.00,2714.25,0.00,2714.25,135.75,2850.00,0.39,
"MSFT Hyd","TAKEAWAY","POS","205","French Vanilla Single Scoop","Gelato","Desserts",94.29,32.00,0.00,32.00,3017.28,0.00,3017.28,150.72,3168.00,0.43,
"MSFT Hyd","TAKEAWAY","POS","87","Chemex","Alternative Brews","Hot Beverages",200.00,6.00,0.00,6.00,1200.00,0.00,1200.00,60.00,1260.00,0.17,
"MSFT Hyd","TAKEAWAY","POS","61","Overnite Espresso Vietnamese Brew","Overnight Brew","Cold Beverages",209.52,28.00,0.00,28.00,5866.56,0.00,5866.56,293.44,6160.00,0.84,
"MSFT Hyd","TAKEAWAY","POS","333","Regular - Milk -100g Default","Choice of Milk","ADDON",0.00,36.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","81","Iced Apple Green Tea-Med","Refresh","Cold Beverages",123.81,7.00,0.00,7.00,866.67,0.00,866.67,43.33,910.00,0.12,
"MSFT Hyd","TAKEAWAY","POS","132","Morning Breakfast Tea","Hot Tea","Hot Beverages",161.90,3.00,0.00,3.00,485.71,0.00,485.71,24.29,510.00,0.07,
"MSFT Hyd","TAKEAWAY","POS","96","Hot Latte Signature-Med","Hot Brews","Hot Beverages",171.43,63.00,0.00,63.00,10800.09,0.00,10800.09,539.91,11340.00,1.55,
"MSFT Hyd","TAKEAWAY","POS","332","Regular - Milk -90g Default","Choice of Milk","ADDON",0.00,101.00,0.00,101.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","342","Regular - Milk -200g Default","Choice of Milk","ADDON",0.00,85.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","215","Rocky Road & Pecan Muffin","Croissant Cookie & Muffin","Quick Bites",190.48,10.00,0.00,10.00,1904.80,0.00,1904.80,95.20,2000.00,0.27,
"MSFT Hyd","TAKEAWAY","POS","336","Regular - Milk -130g Default","Choice of Milk","ADDON",0.00,274.00,0.00,274.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","32","Guilt-Free Iced Chocolate-Lrg","Iced Chocolate","Cold Beverages",180.95,30.00,0.00,30.00,5428.50,0.00,5428.50,271.50,5700.00,0.78,
"MSFT Hyd","TAKEAWAY","POS","219","Peri Peri Cheese Toastie","Puff & Toastie","Quick Bites",190.48,38.00,0.00,38.00,7238.24,0.00,7238.24,361.76,7600.00,1.04,
"MSFT Hyd","TAKEAWAY","POS","237","Salted Caramel Crema - 0  (Default)","Choice of Crema","ADDON",0.00,98.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","23","Slushed Peach Paradise Granita-Med","Granita","Cold Beverages",161.90,6.00,0.00,6.00,971.40,0.00,971.40,48.60,1020.00,0.14,
"MSFT Hyd","TAKEAWAY","POS","188","Cinnamon & Jaggery Tea Cake","Desserts","Desserts",140.33,35.00,0.00,35.00,4911.55,0.00,4911.55,245.70,5157.25,0.70,
"MSFT Hyd","TAKEAWAY","POS","210","Parker House Cream Pie Croissant","Croissant Cookie & Muffin","Quick Bites",140.33,32.00,0.00,32.00,4490.56,0.00,4490.56,224.64,4715.20,0.64,
"MSFT Hyd","TAKEAWAY","POS","8","Gelato Affagato","Cold Brews","Cold Beverages",200.00,11.00,0.00,11.00,2200.00,0.00,2200.00,110.00,2310.00,0.32,
"MSFT Hyd","TAKEAWAY","POS","105","Cappuccino-Med","Hot Brews","Hot Beverages",171.43,148.00,0.00,148.00,25371.64,0.00,25371.64,1268.36,26640.00,3.64,
"MSFT Hyd","TAKEAWAY","POS","90","Cortardo (Small)","Hot Brews","Hot Beverages",152.38,16.00,0.00,16.00,2438.08,0.00,2438.08,121.92,2560.00,0.35,
"MSFT Hyd","TAKEAWAY","POS","3","Iced Latte Signature-Lrg","Cold Brews","Cold Beverages",142.86,141.00,0.00,141.00,20143.26,0.00,20143.26,1006.74,21150.00,2.89,
"MSFT Hyd","TAKEAWAY","POS","134","Mocha Espressione Hot-Med","Island Special-Hot","Hot Beverages",200.00,23.00,0.00,23.00,4600.00,0.00,4600.00,230.00,4830.00,0.66,
"MSFT Hyd","TAKEAWAY","POS","239","Extra Shot - Master Blend","Choice of Extra Shot - 50","Cold Beverages",50.00,2.00,0.00,2.00,100.00,0.00,100.00,5.00,105.00,0.01,
"MSFT Hyd","TAKEAWAY","POS","124","Hazelnut Indulgent Hot Chocolate-Reg","Hot Chocolate","Hot Beverages",161.90,32.00,0.00,32.00,5180.80,0.00,5180.80,259.20,5440.00,0.74,
"MSFT Hyd","TAKEAWAY","POS","33","Guilt-Free Iced Chocolate-Med","Iced Chocolate","Cold Beverages",161.90,12.00,0.00,12.00,1942.80,0.00,1942.80,97.20,2040.00,0.28,
"MSFT Hyd","TAKEAWAY","POS","340","Regular - Milk -170g Default","Choice of Milk","ADDON",0.00,139.00,0.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","10","Islander Cold Coffee-Lrg","Cold Brews","Cold Beverages",180.95,506.00,0.00,506.00,91560.71,0.00,91560.71,4579.29,96140.00,13.14,
"MSFT Hyd","TAKEAWAY","POS","235","Volcano Blend - (Default)","Choice of Beans","ADDON",0.00,1763.00,0.00,1763.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","130","Indian Masala Tea","Hot Tea","Hot Beverages",161.90,3.00,0.00,3.00,485.70,0.00,485.70,24.30,510.00,0.07,
"MSFT Hyd","TAKEAWAY","POS","338","Regular - Milk -150g Default","Choice of Milk","ADDON",0.00,275.00,0.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","146","Ethiopia Single Estate 20g@Default","Choice of Beans","ADDON",0.00,12.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","50","Iced Vietneamese Shakerato","Island Special-Cold","Cold Beverages",209.52,78.00,0.00,78.00,16342.57,0.00,16342.57,817.43,17160.00,2.35,
"MSFT Hyd","TAKEAWAY","POS","339","Regular - Milk -160g Default","Choice of Milk","ADDON",0.00,113.00,0.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,
"MSFT Hyd","TAKEAWAY","POS","63","Cookie & Cream Proffee (Protein + Coffee)","Proffees (Protein + Coffee)","Cold Beverages",209.52,50.00,0.00,50.00,10476.00,0.00,10476.00,524.00,11000.00,1.50,
