Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT (50GM),0,19.5,-,19.5,0,18,3.51,-,-,-,-,3.51,0,23.01,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,40.38,-,40.38,0,18,7.27,-,-,-,-,7.27,0,47.65,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,66.55,-,266.2,0,18,47.92,-,-,-,-,47.92,0,314.12,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,24.8,-,24.8,0,18,4.46,-,-,-,-,4.46,0,29.26,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,73.3,-,366.5,0,18,65.97,-,-,-,-,65.97,0,432.47,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS,0,47.76,-,238.8,0,18,42.98,-,-,-,-,42.98,0,281.78,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000153,Chocochip Berliner,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,0,62.35,-,124.7,0,18,22.45,-,-,-,-,22.45,0,147.15,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000155,Korean Bun Filled,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,0,77.53,-,310.12,0,18,55.82,-,-,-,-,55.82,0,365.94,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000152,Korean Chicken Bun,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,0,89.5,-,358,0,18,64.44,-,-,-,-,64.44,0,422.44,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,68.79,-,275.16,0,18,49.53,-,-,-,-,49.53,0,324.69,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS..,0,23.93,-,143.58,0,18,25.84,-,-,-,-,25.84,0,169.42,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS..,0,89.6,-,179.2,0,18,32.26,-,-,-,-,32.26,0,211.46,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,3,PCS..,0,162.13,-,486.39,0,18,87.55,-,-,-,-,87.55,0,573.94,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS..,0,106.6,-,319.8,0,18,57.56,-,-,-,-,57.56,0,377.36,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,25,PCS..,0,20.2,-,505,0,18,90.9,-,-,-,-,90.9,0,595.9,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,11,PCS..,0,65.2,-,717.2,0,18,129.1,-,-,-,-,129.1,0,846.3,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000123,Bocconcini Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(200GM),0,453.85,-,453.85,0,18,81.69,-,-,-,-,81.69,0,535.54,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,9-12-2025,SE-257,91220225,-,-,CIGKII-PO-283,9-12-2025,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PKT(75GM),0,55,-,330,0,5,16.5,-,-,-,-,16.5,0,346.5,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Office Stag Solutions Private Limited,8-12-2025,SE-256,DC07711,-,-,CIGKII-PO-282,8-12-2025,SAN0000038,Dustbin Green (70 Ltrs.) (with paddle & flat lid),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,1,PCS..,0,1295,-,1295,0,18,233.1,-,-,-,-,233.1,0,1528.1,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,Office Stag Solutions Private Limited,8-12-2025,SE-256,DC07711,-,-,CIGKII-PO-282,8-12-2025,SAN0000037,Dustbin Blue (70 Ltrs.) (with paddle & flat lid),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,1,PCS..,0,1295,-,1295,0,18,233.1,-,-,-,-,233.1,0,1528.1,,
Coffee Island GK II,Coffee Island GK Main  Store,Neeraj Singh,PEPING COMMERCE PRIVATE LIMITED,8-12-2025,SE-255,INV-005152,-,-,CIGKII-PO-271,8-12-2025,RET0000064,Water Melon Zing Prebiotic 200 ML,RTD JUICES - BOTTLE/CAN,RETAIL,-,72,BTL,0,28.87,-,2078.64,0,28,582.02,12,249.44,-,-,831.46,0,2910.1,,
