Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,67.07,-,67.07,0,18,12.07,-,-,-,-,12.07,0,79.14,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,40.38,-,40.38,0,18,7.27,-,-,-,-,7.27,0,47.65,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(500GM),0,149.74,-,149.74,0,18,26.95,-,-,-,-,26.95,0,176.69,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(500GM),0,151.01,-,151.01,0,18,27.18,-,-,-,-,27.18,0,178.19,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,70.31,-,70.31,0,18,12.66,-,-,-,-,12.66,0,82.97,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(250GM),0,137.05,-,137.05,0,18,24.67,-,-,-,-,24.67,0,161.72,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,299.53,-,299.53,0,18,53.92,-,-,-,-,53.92,0,353.45,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000081,Chicken Meatball Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(500GM),0,175.03,-,175.03,0,18,31.51,-,-,-,-,31.51,0,206.54,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(500GM),0,150.79,-,150.79,0,18,27.14,-,-,-,-,27.14,0,177.93,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,24.8,-,24.8,0,18,4.46,-,-,-,-,4.46,0,29.26,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000109,Cream Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,146.41,-,146.41,0,18,26.35,-,-,-,-,26.35,0,172.76,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT (50GM),0,19.5,-,19.5,0,18,3.51,-,-,-,-,3.51,0,23.01,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,28-9-2025,SE-171,28092025,-,-,PO-191,28-9-2025,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(100GM),0,61.54,-,61.54,0,18,11.08,-,-,-,-,11.08,0,72.62,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Distributionmasters Traders LLP,27-9-2025,SE-170,2526DMT07990,-,-,PO-192,27-9-2025,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,-,20,BRICK(4LTR/2.240KG),0,301.69,-,6033.8,0,5,301.69,-,-,-,-,301.69,0,6335.49,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,144.13,-,576.52,0,18,103.77,-,-,-,-,103.77,0,680.29,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,23.93,-,95.72,0,18,17.23,-,-,-,-,17.23,0,112.95,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000123,Bocconcini Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PKT(200GM),0,453.85,-,453.85,0,18,81.69,-,-,-,-,81.69,0,535.54,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,39.19,-,156.76,0,18,28.22,-,-,-,-,28.22,0,184.98,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,55.13,-,275.65,0,18,49.62,-,-,-,-,49.62,0,325.27,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS..,0,33.84,-,203.04,0,18,36.55,-,-,-,-,36.55,0,239.59,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,68.42,-,273.68,0,18,49.26,-,-,-,-,49.26,0,322.94,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS..,0,59.62,-,178.86,0,18,32.19,-,-,-,-,32.19,0,211.05,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS..,0,103.5,-,310.5,0,18,55.89,-,-,-,-,55.89,0,366.39,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,101.2,-,506,0,18,91.08,-,-,-,-,91.08,0,597.08,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,118.56,-,592.8,0,18,106.7,-,-,-,-,106.7,0,699.5,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,98.84,-,395.36,0,18,71.16,-,-,-,-,71.16,0,466.52,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,106.58,-,426.32,0,18,76.74,-,-,-,-,76.74,0,503.06,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,73.29,-,293.16,0,18,52.77,-,-,-,-,52.77,0,345.93,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,65.24,-,326.2,0,18,58.72,-,-,-,-,58.72,0,384.92,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,117.24,-,468.96,0,18,84.41,-,-,-,-,84.41,0,553.37,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS..,0,55.43,-,166.29,0,18,29.93,-,-,-,-,29.93,0,196.22,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,42.48,-,212.4,0,18,38.23,-,-,-,-,38.23,0,250.63,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,26-9-2025,SE-169,26092025,-,-,PO-190,26-9-2025,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS..,0,66.55,-,266.2,0,18,47.92,-,-,-,-,47.92,0,314.12,,
