Deployment Name,Coffee Island HQ-27
Start Date,01-08-2025
End Date,31-08-2025
Report Generation Date&Time,31/12/2025, 01:05:18 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,From Store/Kitchen,To Store/Kitchen,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Coffee Island AIPL,Coffee Island HQ-27,-,19-08-2025,-,DD5,Received,RAW0000072,,Herb Infused Roasted Chicken Toastie,CT_54,RM FOOD - NON VEG INGREDIENTS,-,RAW MATERIAL,PCS,73.29,-,73.29,0,-,0,0,-,19-08-2025,2,26.38,146.58,172.96,-,6,19-08-2025,2,26.38,146.58,172.96,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,19-08-2025,-,DD5,Received,RAW0000091,,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,23.93,-,23.93,0,-,0,0,-,19-08-2025,2,8.61,47.86000000000001,56.47,-,6,19-08-2025,2,8.61,47.86,56.47,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,19-08-2025,-,DD5,Received,RAW0000100,,Roasted Tomato & Bocconcini Croissant,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,144.13,-,144.13,0,-,0,0,-,19-08-2025,2,51.89,288.26,340.15,-,6,19-08-2025,2,51.89,288.26,340.15,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,19-08-2025,-,DD5,Received,RAW0000076,,Roasted Turkey Tomato & Cheese Croissant,CT_54,RM FOOD - NON VEG INGREDIENTS,-,RAW MATERIAL,PCS,162.13,-,162.13,0,-,0,0,-,19-08-2025,2,58.37,324.26,382.63,-,6,19-08-2025,2,58.37,324.26,382.63,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,19-08-2025,-,DD5,Received,RAW0000095,,Smoked Cottage Cheese Wrap,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,101.2,-,101.2,0,-,0,0,-,19-08-2025,2,36.43,202.4,238.83,-,6,19-08-2025,2,36.43,202.4,238.83,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,19-08-2025,-,DD5,Received,RAW0000092,,Sriracha Chicken & Avocado Wrap,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,118.56,-,118.56,0,-,0,0,-,19-08-2025,2,42.68,237.12,279.8,-,6,19-08-2025,2,42.68,237.12,279.8,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,RAW0000003,,Beans - Kenya Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1093.33,-,1093.33,3,164,3279.99,3443.99,-,26-08-2025,3,164,3279.99,3443.99,-,99,27-08-2025,3,164,3279.99,3443.99,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,PKG0000009,,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.25,-,2.25,1000,405,2250,2655,-,26-08-2025,0,-,0,0,-,,27-08-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,PKG0000012,,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.7,-,4.7,500,423,2350,2773,-,26-08-2025,500,423,2350,2773,-,99,27-08-2025,500,423,2350,2773,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.97,-,4.97,700,626.22,3479,4105.22,-,26-08-2025,700,626.22,3479,4105.22,-,99,27-08-2025,700,626.22,3479,4105.22,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,PKG0000014,,Disposable - Paper Cup 16Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,5.95,-,5.95,500,535.5,2975,3510.5,-,26-08-2025,500,535.5,2975,3510.5,-,99,27-08-2025,500,535.5,2975,3510.5,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,3000,210.6,1170,1380.6,-,26-08-2025,300,21.06,117,138.06,-,99,27-08-2025,300,21.06,117,138.06,Received 3pkt,No,-,-,0,0.00,0,1053,0,0,Suspicious Resolved By Supplier,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,2000,264,2200,2464,-,26-08-2025,400,52.8,440.00000000000006,492.8,-,99,27-08-2025,400,52.8,440,492.8,Received Only 4Pkt,No,-,-,0,0.00,0,1760,0,0,Suspicious Resolved By Supplier,
Warehouse NCR,Coffee Island HQ-27,-,21-08-2025,22-08-2025,IN20,Received,PKG0000031,,Kitchen Roll 1 Kg,CT_30,DISPOSABLE PACKAGING - KITCHEN ROLL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,115,-,115,12,248.4,1380,1628.4,-,26-08-2025,12,248.4,1380,1628.4,-,99,27-08-2025,12,248.4,1380,1628.4,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,26-08-2025,-,DD1,Received,RET0000022,,Cold Brew - Whiskey Barrel,CT_63,RTD COLD BREW - BOTTLE/CAN,-,RETAIL,PCS,145,-,145,0,-,0,0,-,26-08-2025,5,130.5,725,855.5,-,1,29-08-2025,5,130.5,725,855.5,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,26-08-2025,-,DD1,Received,RET0000027,,Juice - Valencia Orange,CT_66,RTD JUICES - BOTTLE/CAN,-,RETAIL,PCS,106.23,-,106.23,0,-,0,0,-,26-08-2025,10,127.48,1062.2916666666667,1189.77,-,1,29-08-2025,10,127.48,1062.29,1189.77,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,28-08-2025,-,DD6,Received,RAW0000034,,Chocolate Powder - 0% Sugar,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,2.08,-,2.08,0,-,0,0,-,28-08-2025,500,187.02,1039,1226.02,-,7,29-08-2025,500,187.02,1039,1226.02,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,28-08-2025,-,DD6,Received,RAW0000036,,Iced Tea Powder - Classic Lemon,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,0.37,-,0.37,0,-,0,0,-,28-08-2025,500,33.03,183.5,216.53,-,7,29-08-2025,500,33.03,183.5,216.53,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,28-08-2025,-,DD6,Received,RAW0000035,,Iced Tea Powder - Green Apple,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,0.38,-,0.38,0,-,0,0,-,28-08-2025,500,34.02,189,223.02,-,7,29-08-2025,500,34.02,189,223.02,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,28-08-2025,-,DD6,Received,RAW0000057,,Sugar - Sachet - Brown (5Gm),CT_51,RM BEVERAGES - VEG INGREDIENTS,-,RAW MATERIAL,PCS,0.9,-,0.9,0,-,0,0,-,28-08-2025,200,9,180,189,-,7,29-08-2025,200,9,180,189,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,29-08-2025,29-08-2025,IN23,Received,PKG0000009,,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.8,-,1.8,1500,486.01,2700.04,3186.05,-,29-08-2025,1500,486.01,2700.0409066117204,3186.05,-,104,29-08-2025,1500,486.01,2700.04,3186.05,-,No,-,-,0,0.00,0,0,0,0,Received,
,,,,,,,,,,,,,,,,,,Grand Total,9238.88,92422.8,101661.68,,,,8653.56,90798.65,99452.21,,,,,8653.56,90798.65,99452.21,,,,,,0,,0,,0,
