Deployment Name,Coffee Island HQ-27
Start Date,01-10-2025
End Date,31-10-2025
Report Generation Date&Time,31/12/2025, 01:05:52 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,From Store/Kitchen,To Store/Kitchen,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Warehouse NCR,Coffee Island HQ-27,-,08-10-2025,10-10-2025,IN29,Received,PKG0000007,,Yellow Carry Bag Medium - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,8.61,-,8.61,100,154.98,861,1015.98,-,13-10-2025,100,154.98,861,1015.98,-,174,16-10-2025,100,154.98,861,1015.98,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,08-10-2025,10-10-2025,IN29,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.5,-,7.5,100,135,750,885,-,13-10-2025,100,135,750,885,-,174,16-10-2025,100,135,750,885,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,08-10-2025,08-10-2025,IN30,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.89,-,0.89,300,48.06,267,315.06,-,08-10-2025,300,48.06,267.0041835311724,315.06,-,160,08-10-2025,300,48.06,267,315.06,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,13-10-2025,-,DD12,Received,RAW0000145,,J1 Matcha Powder,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,5.85,-,5.85,0,-,0,0,-,13-10-2025,40,11.71,234.1588779956427,245.87,-,13,13-10-2025,40,11.71,234.16,245.87,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,15-10-2025,-,DD13,Received,CNC0000024,,Mexicana Coupe Glass,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,153.12,-,153.12,0,-,0,0,-,15-10-2025,6,165.37,918.7466666666667,1084.12,-,14,15-10-2025,6,165.37,918.75,1084.12,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,17-10-2025,-,DD14,Received,RAW0000141,,Chips,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,GM,0.73,-,0.73,0,-,0,0,-,17-10-2025,75,2.75,54.99999999999999,57.75,-,15,19-10-2025,75,2.75,55,57.75,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,17-10-2025,-,DD14,Received,PKG0000020,,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.63,-,0.63,0,-,0,0,-,17-10-2025,100,11.27,62.6346733377692,73.9,-,15,19-10-2025,100,11.27,62.63,73.9,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,17-10-2025,-,DD14,Received,RAW0000015,,Milk - Oat,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.23,-,0.23,0,-,0,0,-,17-10-2025,1800,73.66,409.19651337792646,482.86,-,15,19-10-2025,1800,73.66,409.2,482.86,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,19-10-2025,-,DD15,Received,RET0000072,,CI Ivory Coffee Mug,CT_61,MUGS/CUPS,-,RETAIL,PCS,191.96,-,191.96,0,-,0,0,-,19-10-2025,2,46.07,383.92,429.99,-,16,19-10-2025,2,46.07,383.92,429.99,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,19-10-2025,-,DD15,Received,RET0000011,,Cork Diary,CT_60,LIFESTYLE ACCESSORIES,-,RETAIL,PCS,190,-,190,0,-,0,0,-,19-10-2025,2,68.4,380,448.4,-,16,19-10-2025,2,68.4,380,448.4,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-10-2025,22-10-2025,IN31,Received,CNC0000031,,CI Branded Hand Cut 12OZ Glass,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,234,-,234,12,505.44,2808,3313.44,-,23-10-2025,12,505.44,2808,3313.44,-,182,25-10-2025,12,505.44,2808,3313.44,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-10-2025,22-10-2025,IN31,Received,PKG0000012,,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.7,-,4.7,500,423,2350,2773,-,23-10-2025,500,423,2350,2773,-,182,25-10-2025,500,423,2350,2773,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-10-2025,22-10-2025,IN31,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.97,-,4.97,1000,894.6,4970,5864.6,-,23-10-2025,0,-,0,0,-,,25-10-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-10-2025,22-10-2025,IN31,Received,PKG0000020,,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.63,-,0.63,1000,112.52,625.13,737.65,-,23-10-2025,0,-,0,0,-,,25-10-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-10-2025,22-10-2025,IN31,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.65,-,1.65,500,148.5,825,973.5,-,23-10-2025,0,-,0,0,-,,25-10-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-10-2025,22-10-2025,IN31,Received,PKG0000015,,Plastic Transparent Bowl,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.41,-,7.41,300,400.14,2223,2623.14,-,23-10-2025,300,400.14,2223.0000000000005,2623.14,-,182,25-10-2025,300,400.14,2223,2623.14,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,21-10-2025,22-10-2025,IN31,Received,PKG0000007,,Yellow Carry Bag Medium - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,8.61,-,8.61,100,154.98,861,1015.98,-,23-10-2025,100,154.98,861,1015.98,-,182,25-10-2025,100,154.98,861,1015.98,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,25-10-2025,-,DD17,Received,RAW0000015,,Milk - Oat,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.23,-,0.23,0,-,0,0,-,25-10-2025,5400,220.97,1227.5895401337793,1448.56,-,18,25-10-2025,5400,220.97,1227.59,1448.56,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,RAW0000003,,Beans - Kenya Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1093.33,-,1093.33,2,109.33,2186.66,2295.99,-,31-10-2025,2,109.33,2186.66,2295.99,-,189,09-11-2025,2,109.33,2186.66,2295.99,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,5,199.58,3991.65,4191.23,-,31-10-2025,0,-,0,0,-,,09-11-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,RAW0000002,,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,768.33,-,768.33,10,384.17,7683.3,8067.47,-,31-10-2025,10,384.17,7683.299999999999,8067.47,-,189,09-11-2025,10,384.17,7683.3,8067.47,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,RAW0000034,,Chocolate Powder - 0% Sugar,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1039,-,1039,1,51.95,1039,1090.95,-,31-10-2025,1,51.95,1039,1090.95,-,189,09-11-2025,1,51.95,1039,1090.95,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,RAW0000025,,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,785,-,785,3,117.75,2355,2472.75,-,31-10-2025,0,-,0,0,-,,09-11-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,CNC0000035,70131000,CI Boba Beverage Glassware 360ML,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,60,-,60,12,129.6,720,849.6,-,31-10-2025,12,129.6,720,849.6,-,189,09-11-2025,12,129.6,720,849.6,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,PKG0000009,,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.8,-,1.8,1000,324,1800.03,2124.03,-,31-10-2025,1500,486.01,2700.0409066117204,3186.05,-,189,09-11-2025,1500,486.01,2700.04,3186.05,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.97,-,4.97,1500,1341.9,7455,8796.9,-,31-10-2025,0,-,0,0,-,,09-11-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,PKG0000020,,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.63,-,0.63,500,56.26,312.57,368.83,-,31-10-2025,0,-,0,0,-,,09-11-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.65,-,1.65,1000,297,1650,1947,-,31-10-2025,0,-,0,0,-,,09-11-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,UNI0000017,,Polo T-Shirt With Ci Logo - XXL,CT_82,UNIFORM - SHIRT/T SHIRT,-,UNIFORM,PCS,340,-,340,2,34,680,714,Provide 2xl Tshirt,31-10-2025,0,-,0,0,-,,09-11-2025,0,-,0,0,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-10-2025,28-10-2025,IN32,Received,RAW0000045,,Sauce - Chocolate,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),170,-,170,2,17,340,357,-,31-10-2025,2,17,340,357,-,189,09-11-2025,2,17,340,357,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,28-10-2025,-,DD18,Received,RAW0000112,,Basil Pesto Sauce,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,GM,0.62,-,0.62,0,-,0,0,-,28-10-2025,100,11.08,61.538857142857154,72.62,-,19,28-10-2025,100,11.08,61.54,72.62,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,28-10-2025,-,DD18,Received,RAW0000091,,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,25.54,-,25.54,0,-,0,0,-,28-10-2025,2,9.19,51.075384615384614,60.27,-,19,28-10-2025,2,9.19,51.08,60.27,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,28-10-2025,-,DD18,Received,RAW0000100,,Roasted Tomato & Bocconcini Croissant,CT_55,RM FOOD - VEG INGREDIENTS,-,RAW MATERIAL,PCS,144.23,-,144.23,0,-,0,0,-,28-10-2025,2,51.92,288.4640930232558,340.38,-,19,28-10-2025,2,51.92,288.46,340.38,-,No,-,-,0,0.00,0,0,0,0,Received,
Gimme Mo ! Global Foyer,Coffee Island HQ-27,-,31-10-2025,01-11-2025,IN33,Received,RET0000023,,Cold Coffee Can - Vietnamese,CT_64,RTD COLD COFFEE - BOTTLE/CAN,-,RETAIL,PCS,55.79,-,55.79,10,66.95,557.9,624.85,-,31-10-2025,10,66.95,557.9,624.85,-,15,31-10-2025,10,66.95,557.9,624.85,-,No,-,-,0,0.00,0,0,0,0,Received,
Gimme Mo ! Global Foyer,Coffee Island HQ-27,-,31-10-2025,01-11-2025,IN33,Received,RET0000001,,Water Bottle - 500 Ml,CT_57,BOTTLED WATER,-,RETAIL,PCS,13.56,-,13.56,35,85.43,474.6,560.03,-,31-10-2025,35,85.43,474.6,560.03,-,15,31-10-2025,35,85.43,474.6,560.03,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,31-10-2025,-,DD5,Received,RAW0000031,,Chocolate Powder - Hazelnut,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,0.81,-,0.81,0,-,0,0,-,31-10-2025,500,72.45,402.5,474.95,-,5,31-10-2025,500,72.45,402.5,474.95,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,31-10-2025,-,DD5,Received,RAW0000033,,Chocolate Powder - Strawberry,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,0.66,-,0.66,0,-,0,0,-,31-10-2025,500,59.49,330.5,389.99,-,5,31-10-2025,500,59.49,330.5,389.99,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,31-10-2025,-,DD5,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.97,-,4.97,0,-,0,0,-,31-10-2025,250,223.65,1242.5,1466.15,-,5,31-10-2025,250,223.65,1242.5,1466.15,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,31-10-2025,-,DD5,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.4,-,0.4,0,-,0,0,-,31-10-2025,500,36.25,201.38792102206736,237.64,-,5,31-10-2025,500,36.25,201.39,237.64,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,31-10-2025,-,DD5,Received,RET0000027,,Juice - Valencia Orange,CT_66,RTD JUICES - BOTTLE/CAN,-,RETAIL,PCS,102.07,-,102.07,0,-,0,0,-,31-10-2025,5,117.38,510.34722222222223,627.73,-,5,31-10-2025,5,117.38,510.35,627.73,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,31-10-2025,-,DD5,Received,RAW0000017,,Milk - Almond,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.25,-,0.25,0,-,0,0,-,31-10-2025,1800,81.04,450.19999999999993,531.24,-,5,31-10-2025,1800,81.04,450.2,531.24,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,31-10-2025,-,DD5,Received,RAW0000024,,Protein Powder - Cookie & Cream,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,GM,1.45,-,1.45,0,-,0,0,-,31-10-2025,500,130.5,725,855.5,-,5,31-10-2025,500,130.5,725,855.5,-,No,-,-,0,0.00,0,0,0,0,Received,
,,,,,,,,,,,,,,,,,,Grand Total,8642.54,76586.23,85228.77,,,,6118.71,57439.52,63558.23,,,,,6118.71,57439.52,63558.23,,,,,,0,,0,,0,
