Deployment Name,Coffee Island HQ-27
Start Date,01-11-2025
End Date,30-11-2025
Report Generation Date&Time,31/12/2025, 01:06:11 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,From Store/Kitchen,To Store/Kitchen,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Coffee Island NSP - New Delhi,Coffee Island HQ-27,-,20-11-2025,-,DD2,Received,RET0000077,,CI Black 500 ML Bottle with Dual Cap,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS,230,-,230,0,-,0,0,-,20-11-2025,1,41.4,230,271.4,-,2,20-11-2025,1,41.4,230,271.4,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island NSP - New Delhi,Coffee Island HQ-27,-,20-11-2025,-,DD2,Received,RET0000052,,Sipper - Cylindrical Long White,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS..,335,-,335,0,-,0,0,-,20-11-2025,2,80.4,670,750.4,-,2,20-11-2025,2,80.4,670,750.4,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,24-11-2025,-,DD9,Received,RAW0000019,,Milk - Milk Maid,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.3,-,0.3,0,-,0,0,-,24-11-2025,2280,82.7,689.1856097560976,771.89,-,9,24-11-2025,2280,82.7,689.19,771.89,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,24-11-2025,-,DD9,Received,RAW0000057,,Sugar - Sachet - Brown (5Gm),CT_51,RM BEVERAGES - VEG INGREDIENTS,-,RAW MATERIAL,PCS,0.9,-,0.9,0,-,0,0,-,24-11-2025,400,18,360,378,-,9,24-11-2025,400,18,360,378,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island Beyond GK II,Coffee Island HQ-27,-,24-11-2025,-,DD9,Received,RAW0000056,,Sugar Sachets (White),CT_51,RM BEVERAGES - VEG INGREDIENTS,-,RAW MATERIAL,PCS,0.8,-,0.8,0,-,0,0,-,24-11-2025,200,8,160,168,-,9,24-11-2025,200,8,160,168,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,25-11-2025,26-11-2025,IN39,Received,RAW0000169,,Bird Eye Chilli Syrup,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(500ML/560GM),360,-,360,1,18,360,378,-,25-11-2025,1,18,360,378,-,229,28-11-2025,1,18,360,378,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,25-11-2025,26-11-2025,IN39,Received,RAW0000168,,Orange syrup,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(500ML/560GM),360,-,360,4,72,1440,1512,-,25-11-2025,4,72,1440,1512,-,229,28-11-2025,4,72,1440,1512,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,26-11-2025,-,DD26,Received,PKG0000016,,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,3.21,-,3.21,0,-,0,0,-,26-11-2025,100,57.85,321.3936374656081,379.24,-,27,26-11-2025,100,57.85,321.39,379.24,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,26-11-2025,-,DD26,Received,RAW0000017,,Milk - Almond,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.25,-,0.25,0,-,0,0,-,26-11-2025,3600,162.07,900.4,1062.47,-,27,26-11-2025,3600,162.07,900.4,1062.47,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island AIPL,Coffee Island HQ-27,-,26-11-2025,-,DD26,Received,RAW0000015,,Milk - Oat,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.23,-,0.23,0,-,0,0,-,26-11-2025,3600,147.31,818.3930267558529,965.7,-,27,26-11-2025,3600,147.31,818.39,965.7,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-11-2025,28-11-2025,IN40,Received,PKG0000016,,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,3.09,-,3.09,200,111.24,618,729.24,-,27-11-2025,200,111.24,618.000749953128,729.24,-,232,02-12-2025,200,111.24,618,729.24,-,No,-,-,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,-,27-11-2025,28-11-2025,IN40,Received,RAW0000170,,Strawberry Syrup 750 Ml,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,1,20.38,407.55,427.93,-,27-11-2025,1,20.38,407.55,427.93,-,232,02-12-2025,1,20.38,407.55,427.93,-,No,-,-,0,0.00,0,0,0,0,Received,
Coffee Island NSP - New Delhi,Coffee Island HQ-27,-,28-11-2025,-,DD3,Received,RET0000008,,Pourover Assorted Box Of 5 Sachets,CT_59,INSTANT COFFEE - DRY,-,RETAIL,PCS..,184.42,-,184.42,0,-,0,0,-,28-11-2025,5,165.98,922.0999999999999,1088.08,-,3,28-11-2025,5,165.98,922.1,1088.08,-,No,-,-,0,0.00,0,0,0,0,Received,
,,,,,,,,,,,,,,,,,,Grand Total,9098.83,78922.23,88021.06,,,,7730.83,70080.8,77811.63,,,,,7730.83,70080.8,77811.63,,,,,,0,,0,,0,
