Deployment Name,Coffee Island - Amanora Mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Date,01-11-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,30-11-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report Generation Date&Time,29-12-2025, 05:08:52 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,From Store/Kitchen,To Store/Kitchen,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status 
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,PKG0000023,,Disposable - Stirrer,CT_27,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,0.11,-,0.11,1500,29.7,165,194.7,-,24-11-2025,1500,29.7,165,194.7,-,226,03-12-2025,1500,29.7,165,194.7,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,PKG0000020,,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.628,-,0.628,1000,113.081,628.227,741.308,-,24-11-2025,700,79.16,439.7586352,518.919,-,226,03-12-2025,700,79.157,439.759,518.916,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,6000,421.2,2340,2761.2,-,24-11-2025,6000,421.2,2340,2761.2,-,226,03-12-2025,6000,421.2,2340,2761.2,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,PKG0000002,,Disposable - Wooden Fork,CT_19,DISPOSABLE CUTLERY - WOODEN FORK,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,400,31.2,260,291.2,-,24-11-2025,400,31.2,260,291.2,-,226,03-12-2025,400,31.2,260,291.2,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,PKG0000004,,Disposable - Wooden Spoon,CT_20,DISPOSABLE CUTLERY - WOODEN SPOON,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,800,62.4,520,582.4,-,24-11-2025,800,62.4,520,582.4,-,226,03-12-2025,800,62.4,520,582.4,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,200,26.4,220,246.4,-,24-11-2025,200,26.4,220,246.4,-,226,03-12-2025,200,26.4,220,246.4,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,RAW0000145,,J1 Matcha Powder,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,PCS(20GM),126.069,-,126.069,20,126.069,2521.382,2647.451,-,24-11-2025,20,126.07,2521.382262,2647.452,-,226,03-12-2025,20,126.069,2521.382,2647.451,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,RAW0000024,,Protein Powder - Cookie & Cream,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1459.677,-,1459.677,1,262.742,1459.677,1722.419,-,24-11-2025,1,262.74,1459.677419,1722.417,-,226,03-12-2025,1,262.742,1459.677,1722.419,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,RAW0000023,,Protein Powder - Espresso,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1450,-,1450,1,261,1450,1711,-,24-11-2025,1,261,1450,1711,-,226,03-12-2025,1,261,1450,1711,-,No,-,-,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island - Amanora Mall,-,24-11-2025,27-11-2025,IN17,Received,RAW0000045,,Sauce - Chocolate,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),170,-,170,3,25.5,510,535.5,-,24-11-2025,3,25.5,510,535.5,-,226,03-12-2025,3,25.5,510,535.5,-,No,-,-,0,0,0,0,0,0,Received
Coffee Island - Tribeca Pune,Coffee Island - Amanora Mall,-,25-11-2025,-,DD6,Received,RAW0000010,,Crema - Base - Rich Cream (Whip Topping),CT_45,RM BEVERAGES - GARNISHING,-,RAW MATERIAL,GM,0.175,-,0.175,0,-,0,0,-,25-11-2025,2000,17.5,350,367.5,-,6,25-11-2025,2000,17.5,350,367.5,-,No,-,-,0,0,0,0,0,0,Received
Coffee Island - Tribeca Pune,Coffee Island - Amanora Mall,-,25-11-2025,-,DD6,Received,RAW0000014,,Milk - Regular,CT_47,RM BEVERAGES - MILK PRODUCTS,-,RAW MATERIAL,GM,0.068,-,0.068,0,-,0,0,-,25-11-2025,10000,33.87,677.4193548,711.289,-,6,25-11-2025,10000,33.871,677.419,711.29,-,No,-,-,0,0,0,0,0,0,Received
Warehouse Mumbai,Coffee Island - Amanora Mall,-,28-11-2025,29-11-2025,IN19,Received,RAW0000169,,Bird Eye Chilli Syrup,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(500ML/560GM),360,-,360,1,18,360,378,-,28-11-2025,1,18,360,378,-,2,03-12-2025,1,18,360,378,-,No,-,-,0,0,0,0,0,0,Received
Warehouse Mumbai,Coffee Island - Amanora Mall,-,28-11-2025,29-11-2025,IN19,Received,RAW0000168,,Orange syrup,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(500ML/560GM),360,-,360,4,72,1440,1512,-,28-11-2025,4,72,1440,1512,-,2,03-12-2025,4,72,1440,1512,-,No,-,-,0,0,0,0,0,0,Received
,,,,,,,,,,,,,,,,,,Grand Total,6193.611,73184.225,79377.836,,,,6238.28,79731.241,85969.521,,,,,6238.275,79731.241,85969.516,,,,,,0,,0,,0,
