Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt,Physical Adjusted Closing Qty ,Amt
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000294,GN Pans (1/9) X 100 MM,SMALLWARE,CAPEX,207.2,01-04-2025,0,PCS..,0,2,414.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,414.4,NA,NA,0,0,2,414.4,2,414.4,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000278,Silkomart SFT 326,SMALLWARE,CAPEX,1132.8,01-04-2025,0,PCS..,0,2,2265.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,2265.6,NA,NA,0,0,2,2265.6,2,2265.6,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000272,GN Pans (1/9) X 150 MM,SMALLWARE,CAPEX,285.6,01-04-2025,0,PCS..,0,8,2284.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,8,2284.8,NA,NA,0,0,8,2284.8,8,2284.8,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000290,Ice Cream GN Pans,SMALLWARE,CAPEX,1114.4,01-04-2025,0,PCS..,0,2,2228.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,2228.8,NA,NA,0,0,2,2228.8,2,2228.8,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000288,Stainless Steel Ice Scoop 4.5,SMALLWARE,CAPEX,448,01-04-2025,0,PCS..,0,1,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,448,NA,NA,0,0,1,448,1,448,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000292,GN Pans (1/3),SMALLWARE,CAPEX,408.8,01-04-2025,0,PCS..,0,2,817.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,817.6,NA,NA,0,0,2,817.6,2,817.6,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000295,Knife Magnetic Holder,SMALLWARE,CAPEX,295,01-04-2025,0,PCS..,0,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,295,NA,NA,0,0,1,295,1,295,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000034,Coffee Island Bag Sealing Sticker,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,DISPOSABLE TAKE AWAY PACKAGING,1.24,01-04-2025,0,PCS,0,5000,6195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,5000,6195,NA,NA,0,0,5000,6195,5000,6195,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000036,Coffee Island MRD Sticker,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,DISPOSABLE TAKE AWAY PACKAGING,0.52,01-04-2025,0,PCS,0,1000,519.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1000,519.2,NA,NA,0,0,1000,519.2,1000,519.2,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000037,Coffee Island Milk Variant Sticker,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,DISPOSABLE TAKE AWAY PACKAGING,0.89,01-04-2025,0,PCS,0,200,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,200,177,NA,NA,0,0,200,177,200,177,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000035,Coffee Island Coin Sticker,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,DISPOSABLE TAKE AWAY PACKAGING,1.5,01-04-2025,0,PCS,0,500,749.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,500,749.3,NA,NA,0,0,500,749.3,500,749.3,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000045,Hazelnut Chocolate Shots - 40 Gms,RTE - SNACKS,RETAIL,53.4,01-04-2025,0,PCS,0,20,1067.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,20,1067.9,20,1067.9,0,0,20,1067.9,20,1067.9,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000052,Tea Bag - Butterfly Pea,RM BEVERAGES - TEA BAGS,RAW MATERIAL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000044,Milkshake Powder - Cheesecake,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000042,Granita Powder - Peach,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,40,0,-40,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000038,Refresh Tea - Lime & Ginger,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000037,Iced Tea Powder - Peach Paradise,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,30,0,-30,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000032,Chocolate Powder - Salted Caramel,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,40,0,-40,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000027,Granita Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,0,01-04-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,STC0000061,Square basket for RTE,STATIONARY,STORE CONSUMABLES,800,01-04-2025,0,PCS,0,2,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1600,NA,NA,0,0,2,1600,2,1600,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000340,Airitght container for premix,STATIONARY,STORE CONSUMABLES,108.12,01-04-2025,0,PCS,0,23,2486.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,23,2486.76,NA,NA,0,0,23,2486.76,23,2486.76,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000082,Naturesmith Salt Sachet - 1Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000124,Jaggery Powder Sachet - 0.5Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RAW0000121,Honey Twigs Sachet - 0.8Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000031,Kitchen Roll 1 Kg,DISPOSABLE PACKAGING - KITCHEN ROLL,DISPOSABLE TAKE AWAY PACKAGING,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,3,0,3,0,0,0,3,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000003,Wooden Dessert Spoon 110 Mm,DISPOSABLE CUTLERY - WOODEN SPOON,DISPOSABLE TAKE AWAY PACKAGING,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PPD0000008,Menu Cards A4 Double Sided On 300 Gsm,CUSTOMISED PRINTING SOLUTIONS,PACKAGING FOR PRODUCT DEVELOPMENT,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,12,0,12,0,0,0,12,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PKG0000005,Disposable - Paper Sos Bag,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000025,Ice Tea - Peach,RTD ICE TEAS - BOTTLE/CAN,RETAIL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000026,Ice Tea - Lavender,RTD ICE TEAS - BOTTLE/CAN,RETAIL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000053,Water Bottle - Ebony - Olive Green,SIPPERS/BOTTLES,RETAIL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000059,Hoodie - S,WINTER GARMENTS,RETAIL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000063,Hoodie - Xxl,WINTER GARMENTS,RETAIL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000062,Hoodie - Xl,WINTER GARMENTS,RETAIL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000019,Bkr Tube Jar With Cork Lid 50Ml,PACKED COFFEE BEANS,RETAIL,0,01-04-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,0,0,0,0,0,0,0,0,0,0,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,RET0000023,Cold Coffee Can - Vietnamese,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,61.6,01-04-2025,0,PCS,0,24,1478.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,24,1478.4,24,1478.4,0,0,24,1478.4,24,1478.4,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,CAP0000329,Table Holder,OUTLET EQUIPMENT,CAPEX,413,01-04-2025,0,PCS,0,40,16520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,40,16520,NA,NA,0,0,40,16520,40,16520,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,PPD0000009,Boarding Pass,CUSTOMISED PRINTING SOLUTIONS,PACKAGING FOR PRODUCT DEVELOPMENT,11.58,01-04-2025,0,CARD,0,160,1852.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,160,1852.13,NA,NA,0,0,160,1852.13,160,1852.13,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000046,Ss Dustbin Without Lid,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,560,01-04-2025,0,PCS..,0,2,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1120,NA,NA,0,0,2,1120,2,1120,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000038,Dustbin Green (70 Ltrs.) (with paddle & flat lid),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,1528.1,01-04-2025,0,PCS,0,1,1528.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,1528.1,1,1528.1,0,0,1,1528.1,1,1528.1,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,KIA0000009,Trigger Spray,COOKING ACCESSORIES,KITCHEN ACCESSORIES,49.56,01-04-2025,0,PCS..,0,1,49.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,49.56,NA,NA,0,0,1,49.56,1,49.56,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000037,Dustbin Blue (70 Ltrs.) (with paddle & flat lid),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,1528.1,01-04-2025,0,PCS..,0,1,1528.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,1528.1,NA,NA,0,0,1,1528.1,1,1528.1,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000057,Taski Window Washer & Squeezee 25 Cm (Combo),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,312.7,01-04-2025,0,PCS..,0,1,312.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,312.7,NA,NA,0,0,1,312.7,1,312.7,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000055,Taski Std Dry Mop 40 1Pc,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,594.72,01-04-2025,0,PCS..,0,2,1189.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,1189.44,NA,NA,0,0,2,1189.44,2,1189.44,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000054,Taski Pbt Brush Handle,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,539.26,01-04-2025,0,PCS..,0,1,539.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,539.26,NA,NA,0,0,1,539.26,1,539.26,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000053,Taski Pbt Brush,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,2655,01-04-2025,0,PCS..,0,1,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,2655,NA,NA,0,0,1,2655,1,2655,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000051,Taski Kentucky Mop Holder - 1,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,224.2,01-04-2025,0,PCS..,0,1,224.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,224.2,NA,NA,0,0,1,224.2,1,224.2,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000052,Taski Mop Wringer & Bucket Yellow 24 L,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,10319.1,01-04-2025,0,PCS..,0,1,10319.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,10319.1,NA,NA,0,0,1,10319.1,1,10319.1,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000050,Taski Fringe Mop 450 Gm (Mop Duster),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,448.4,01-04-2025,0,PCS..,0,1,448.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,448.4,NA,NA,0,0,1,448.4,1,448.4,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000028,Taski Frame Velcro 40 - 5Pcs,CLEANING CONSUMABLES - TOILET PAPER/TISSUE PAPER/URINAL BALLS/URINAL PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,601.8,01-04-2025,0,PCS..,0,1,601.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,601.8,NA,NA,0,0,1,601.8,1,601.8,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000049,Taski Floor Squeezee 55 Cm 1 Pc,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,958.16,01-04-2025,0,PCS..,0,1,958.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,958.16,NA,NA,0,0,1,958.16,1,958.16,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000048,Taski Floor Sign Board,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,814.2,01-04-2025,0,PCS..,0,1,814.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,814.2,NA,NA,0,0,1,814.2,1,814.2,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000047,Taski Aluminium Rod,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,401.2,01-04-2025,0,PCS..,0,3,1203.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,3,1203.6,NA,NA,0,0,3,1203.6,3,1203.6,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000045,Spray Bottles,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,87.32,01-04-2025,0,PCS..,0,3,261.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,3,261.96,NA,NA,0,0,3,261.96,3,261.96,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000065,Sponge Pad (Wonder Wiper),CLEANING TOOLS - WIPES/SCRUBBERS/PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,38.94,01-04-2025,0,PCS..,0,5,194.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,5,194.7,NA,NA,0,0,5,194.7,5,194.7,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000044,Sanitiser Bottle With Pump (500 Ml),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,44.8,01-04-2025,0,PCS..,0,2,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,2,89.6,NA,NA,0,0,2,89.6,2,89.6,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000064,Power Pads (No Scratch),CLEANING TOOLS - WIPES/SCRUBBERS/PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,142.78,01-04-2025,0,PCS..,0,5,713.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,5,713.9,NA,NA,0,0,5,713.9,5,713.9,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,KIA0000008,Oven Gloves,COOKING ACCESSORIES,KITCHEN ACCESSORIES,942.82,01-04-2025,0,PCS..,0,1,942.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,942.82,NA,NA,0,0,1,942.82,1,942.82,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000043,Plastic Dustbin With Paddle Green,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,289.1,01-04-2025,0,PCS..,0,1,289.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,289.1,NA,NA,0,0,1,289.1,1,289.1,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000063,Microfiber Duster (Green Red Blue Yellow),CLEANING TOOLS - WIPES/SCRUBBERS/PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,39.9,01-04-2025,0,PCS..,0,5,199.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,5,199.5,NA,NA,0,0,5,199.5,5,199.5,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000040,HRT Dispenser (Autocut : non-electronic) (ABS Plastic Body),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,2065,01-04-2025,0,PCS..,0,1,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,2065,NA,NA,0,0,1,2065,1,2065,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000039,Handwash Refillable Dispenser - Mini 600Ml,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,415.36,01-04-2025,0,PCS..,0,1,415.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,415.36,NA,NA,0,0,1,415.36,1,415.36,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,KIA0000007,Disposable Skull Cap,COOKING ACCESSORIES,KITCHEN ACCESSORIES,1.05,01-04-2025,0,PCS,0,1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1000,1050,850,892.5,-150,-157.5,1000,1050,850,892.5,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,KIA0000006,Disposable Nitrile Gloves Blue,COOKING ACCESSORIES,KITCHEN ACCESSORIES,3.36,01-04-2025,0,PCS,0,1000,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1000,3360,720,2419.2,-280,-940.8,1000,3360,720,2419.2,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,SAN0000036,DI Churn Brush Hard Short Green PC W1,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,1982.4,01-04-2025,0,PCS,0,1,1982.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2025,1,1982.4,1,1982.4,0,0,1,1982.4,1,1982.4,
