Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt,Physical Adjusted Closing Qty ,Amt
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000137,Knife (6) (Black Handle),SMALLWARE,CAPEX,295,01-07-2025,0,PCS..,0,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,1,295,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000138,Bread Knife (8 Wave Edge) (Black Handle),SMALLWARE,CAPEX,265.5,01-07-2025,0,PCS..,0,1,265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,265.5,1,265.5,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000113,Digital Food Thermometer,SMALLWARE,CAPEX,2088.6,01-07-2025,0,PCS..,0,2,4177.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4177.2,2,4177.2,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000211,Storage Box With Lid (Small - 25 Kg),SMALLWARE,CAPEX,413,01-07-2025,0,PCS..,0,5,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2065,5,2065,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000139,Chopping Board - Green (Thin),SMALLWARE,CAPEX,218.3,01-07-2025,0,PCS..,0,2,436.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,436.6,2,436.6,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000212,Storage Box With Lid (Big - 50 Kg),SMALLWARE,CAPEX,501.5,01-07-2025,0,PCS..,0,3,1504.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1504.5,3,1504.5,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000204,Hot Food Serving Tongs - Green (6),SMALLWARE,CAPEX,118,01-07-2025,0,PCS..,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,1,118,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000140,Chopping Board - Red (Thin),SMALLWARE,CAPEX,218.3,01-07-2025,0,PCS..,0,2,436.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,436.6,2,436.6,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000205,Hot Food Serving Tongs - Red (6),SMALLWARE,CAPEX,118,01-07-2025,0,PCS..,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,1,118,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000117,Spatula - Red (Small),SMALLWARE,CAPEX,295,01-07-2025,0,PCS..,0,1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,1,295,0,0,0,0,0,0,30-09-2025,0,0,NA,NA,0,0,0,0,0,0,
