Deployment Name,Warehouse Mumbai
Start Date,01-02-2026
End Date,15-02-2026
Report Generation Date&Time,17/02/2026, 04:59:05 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,10-02-2026,11-02-2026,IN36,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.9,-,6.9,100,124.2,690,814.2,-,10-02-2026,100,124.2,690,814.2,-,43,10-02-2026,100,124.2,690,814.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,10-02-2026,11-02-2026,IN37,Received,UNI0000004,,Apron With Ci Logo,CT_80,UNIFORM - APRON,-,UNIFORM,PCS..,300,-,300,4,60,1200,1260,-,10-02-2026,4,60,1200,1260,-,44,10-02-2026,4,60,1200,1260,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,10-02-2026,11-02-2026,IN37,Received,UNI0000005,,Team Member Ci Cap - Blue,CT_81,UNIFORM - CAP/HEAD GEARS,-,UNIFORM,PCS..,200,-,200,4,40,800,840,-,10-02-2026,4,40,800,840,-,44,10-02-2026,4,40,800,840,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,5,199.58,3991.65,4191.23,-,11-02-2026,5,199.58,3991.6500000000005,4191.23,-,46,12-02-2026,5,199.58,3991.65,4191.23,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,15,609.3,12186,12795.3,-,11-02-2026,15,609.3,12186,12795.3,-,46,12-02-2026,15,609.3,12186,12795.3,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,RAW0000034,,Chocolate Powder - 0% Sugar,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,550,-,550,1,27.5,550,577.5,-,11-02-2026,1,27.5,550,577.5,-,46,12-02-2026,1,27.5,550,577.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,RAW0000025,21069050,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,785,-,785,5,196.25,3925,4121.25,-,11-02-2026,5,196.25,3925,4121.25,-,46,12-02-2026,5,196.25,3925,4121.25,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,CNC0000035,70131000,CI Boba Beverage Glassware 360ML,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,56,-,56,12,120.96,672,792.96,-,11-02-2026,12,120.96,672,792.96,-,46,12-02-2026,12,120.96,672,792.96,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000034,,Coffee Island Bag Sealing Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.25,-,1.25,500,112.5,625,737.5,-,11-02-2026,500,112.5,625,737.5,-,46,12-02-2026,500,112.5,625,737.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000036,,Coffee Island MRD Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.35,-,0.35,500,31.5,175,206.5,-,11-02-2026,500,31.5,175,206.5,-,46,12-02-2026,500,31.5,175,206.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,RAW0000043,,Coffee Powder - Coffeeccino,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,460,-,460,3,69,1380,1449,-,11-02-2026,3,69,1380,1449,-,46,12-02-2026,3,69,1380,1449,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000009,48236900,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.7,-,1.7,500,153,850,1003,-,11-02-2026,500,153,850,1003,-,46,12-02-2026,500,153,850,1003,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000016,39239020,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.5,-,1.5,200,54,300,354,New,11-02-2026,200,54,300,354,-,46,12-02-2026,200,54,300,354,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,200,86.4,480,566.4,New,11-02-2026,200,86.4,480,566.4,-,46,12-02-2026,200,86.4,480,566.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000012,48236900,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.88,-,2.88,400,207.36,1152,1359.36,-,11-02-2026,400,207.36,1152,1359.36,-,46,12-02-2026,400,207.36,1152,1359.36,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,300,251.1,1395,1646.1,-,11-02-2026,300,251.1,1395,1646.1,-,46,12-02-2026,300,251.1,1395,1646.1,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000026,,Disposable - Square Box,CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.45,-,6.45,400,309.6,2580,2889.6,-,11-02-2026,400,309.6,2580,2889.6,-,46,12-02-2026,400,309.6,2580,2889.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,400,46.8,260,306.8,-,11-02-2026,400,46.8,260,306.8,-,46,12-02-2026,400,46.8,260,306.8,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,2200,154.44,858,1012.44,-,11-02-2026,2200,154.44,858,1012.44,-,46,12-02-2026,2200,154.44,858,1012.44,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,500,99,550,649,-,11-02-2026,500,99,550,649,-,46,12-02-2026,500,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000031,,Kitchen Roll 1 Kg,CT_30,DISPOSABLE PACKAGING - KITCHEN ROLL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,115,-,115,5,103.5,575,678.5,-,11-02-2026,5,103.5,575,678.5,-,46,12-02-2026,5,103.5,575,678.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,RAW0000045,18061000,Sauce - Chocolate,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),170,-,170,2,17,340,357,-,11-02-2026,2,17,340,357,-,46,12-02-2026,2,17,340,357,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,RAW0000047,,Syrup- Roasted Hazelnut,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),640,-,640,2,64,1280,1344,-,11-02-2026,2,64,1280,1344,-,46,12-02-2026,2,64,1280,1344,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000008,,Yellow Carry Bag Large - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,10.2,-,10.2,100,183.6,1020,1203.6,-,11-02-2026,100,183.6,1019.9999999999999,1203.6,-,46,12-02-2026,100,183.6,1020,1203.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,10-02-2026,11-02-2026,IN24,Received,PKG0000007,,Yellow Carry Bag Medium - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,8.61,-,8.61,100,154.98,861,1015.98,-,11-02-2026,100,154.98,861,1015.98,-,46,12-02-2026,100,154.98,861,1015.98,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,11-02-2026,12-02-2026,IN25,Received,RAW0000003,,Beans - Kenya Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1093.33,-,1093.33,1,54.67,1093.33,1148,-,11-02-2026,1,54.67,1093.33,1148,-,48,12-02-2026,1,54.67,1093.33,1148,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,11-02-2026,12-02-2026,IN25,Received,RAW0000006,,Beans - Kenya Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3463.33,-,3463.33,1,173.17,3463.33,3636.5,-,11-02-2026,1,173.17,3463.33,3636.5,-,48,12-02-2026,1,173.17,3463.33,3636.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,11-02-2026,12-02-2026,IN25,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,5,199.58,3991.65,4191.23,-,11-02-2026,5,199.58,3991.6500000000005,4191.23,-,48,12-02-2026,5,199.58,3991.65,4191.23,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,11-02-2026,12-02-2026,IN25,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,10,406.2,8124,8530.2,-,11-02-2026,10,406.2,8124,8530.2,-,48,12-02-2026,10,406.2,8124,8530.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,11-02-2026,12-02-2026,IN25,Received,RAW0000170,,Strawberry Syrup 750 Ml,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,1,20.38,407.55,427.93,-,11-02-2026,1,20.38,407.55,427.93,-,48,12-02-2026,1,20.38,407.55,427.93,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-02-2026,12-02-2026,IN34,Received,RAW0000004,,Beans - Ethiopian Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1063.33,-,1063.33,1,53.167,1063.33,1116.5,-,11-02-2026,1,53.17,1063.33,1116.5,-,47,12-02-2026,1,53.17,1063.33,1116.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-02-2026,12-02-2026,IN34,Received,RAW0000005,,Beans - Ethiopian Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3013.33,-,3013.33,1,150.666,3013.33,3164,-,11-02-2026,1,150.67,3013.33,3164,-,47,12-02-2026,1,150.67,3013.33,3164,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-02-2026,12-02-2026,IN34,Received,RAW0000003,,Beans - Kenya Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1093.33,-,1093.33,2,109.333,2186.66,2295.99,-,11-02-2026,2,109.33,2186.66,2295.99,-,47,12-02-2026,2,109.33,2186.66,2295.99,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-02-2026,12-02-2026,IN34,Received,RAW0000006,,Beans - Kenya Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3463.33,-,3463.33,1,173.167,3463.33,3636.5,-,11-02-2026,1,173.17,3463.33,3636.5,-,47,12-02-2026,1,173.17,3463.33,3636.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-02-2026,12-02-2026,IN34,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,10,399.165,7983.3,8382.47,-,11-02-2026,10,399.17,7983.300000000001,8382.47,-,47,12-02-2026,10,399.17,7983.3,8382.47,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-02-2026,12-02-2026,IN34,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,10,406.2,8124,8530.2,-,11-02-2026,10,406.2,8124,8530.2,-,47,12-02-2026,10,406.2,8124,8530.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-02-2026,12-02-2026,IN34,Received,RAW0000170,,Strawberry Syrup 750 Ml,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,1,20.378,407.55,427.93,-,11-02-2026,1,20.38,407.55,427.93,-,47,12-02-2026,1,20.38,407.55,427.93,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RAW0000147,,Apple Zest syrup 750 Ml,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,4,81.51,1630.2,1711.71,-,16-02-2026,4,81.51,1630.2,1711.71,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,UNI0000004,,Apron With Ci Logo,CT_80,UNIFORM - APRON,-,UNIFORM,PCS..,300,-,300,6,90,1800,1890,-,16-02-2026,6,90,1800,1890,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,5,199.58,3991.65,4191.23,-,16-02-2026,5,199.58,3991.6500000000005,4191.23,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,40,1624.8,32496,34120.8,-,16-02-2026,40,1624.8,32496,34120.8,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000043,,Chocolate Almond - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,PCS..,50.34,-,50.34,20,181.22,1006.8,1188.02,-,16-02-2026,20,181.22,1006.8000000000001,1188.02,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000044,,Chocolate Cashew - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,PCS..,50.34,-,50.34,20,181.22,1006.8,1188.02,-,16-02-2026,19,172.16,956.46,1128.62,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,-,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RAW0000034,,Chocolate Powder - 0% Sugar,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,550,-,550,1,27.5,550,577.5,-,16-02-2026,1,27.5,550,577.5,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RAW0000025,21069050,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,785,-,785,5,196.25,3925,4121.25,-,16-02-2026,5,196.25,3925,4121.25,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000079,,CI 500 ML Water Bottle - Black,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS,233.05,-,233.05,3,125.85,699.15,825,-,16-02-2026,3,125.85,699.1500000000001,825,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000078,,CI 500 ML Water Bottle - Blue,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS,233.05,-,233.05,3,125.85,699.15,825,-,16-02-2026,2,83.9,466.1,550,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,-,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000075,,CI Black 350 ML Double Walled Mug Sipper,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS,483.05,-,483.05,5,434.75,2415.25,2850,-,16-02-2026,5,434.75,2415.25,2850,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000077,,CI Black 500 ML Bottle with Dual Cap,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS,230,-,230,4,165.6,920,1085.6,-,16-02-2026,4,165.6,920,1085.6,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,CNC0000035,70131000,CI Boba Beverage Glassware 360ML,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,56,-,56,24,241.92,1344,1585.92,-,16-02-2026,24,241.92,1344,1585.92,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000074,,CI Grey 1000ML Water Bottle,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS.,429.66,-,429.66,8,618.71,3437.28,4055.99,-,16-02-2026,8,618.71,3437.28,4055.99,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000072,,CI Ivory Coffee Mug,CT_61,MUGS/CUPS,-,RETAIL,PCS,191.96,-,191.96,4,138.21,767.84,906.05,-,16-02-2026,4,138.21,767.84,906.05,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000073,,CI Navy Blue 400ML Short Sipper,CT_69,SIPPERS/BOTTLES,-,RETAIL,PCS,440.68,-,440.68,8,634.58,3525.44,4160.02,-,16-02-2026,8,634.58,3525.44,4160.02,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,CNC0000025,,CI Spanish Bom Bom Glass - BR-4010,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,365,-,365,6,394.2,2190,2584.2,-,16-02-2026,6,394.2,2190,2584.2,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,CNC0000033,,CI Whisky Glass for 100 ML Cork Bottle,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,PCS,165.24,-,165.24,12,99.14,1982.86,2082,-,16-02-2026,12,99.14,1982.8628571428574,2082,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000046,,Coffee Almond Shots - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,PCS..,40.17,-,40.17,20,144.61,803.4,948.01,-,16-02-2026,18,130.15,723.0600000000001,853.21,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,-,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,PKG0000034,,Coffee Island Bag Sealing Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.25,-,1.25,1000,225,1250,1475,-,16-02-2026,1000,225,1250,1475,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,PKG0000035,,Coffee Island Coin Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.23,-,0.23,500,20.7,115,135.7,-,16-02-2026,500,20.7,115,135.7,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,Supplied,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,PKG0000036,,Coffee Island MRD Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.35,-,0.35,500,31.5,175,206.5,-,16-02-2026,5000,315,1750,2065,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,-,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000016,,Coffee Mug - Classic - Celeste - Light Green,CT_61,MUGS/CUPS,-,RETAIL,PCS..,95.9,-,95.9,10,172.62,959,1131.62,-,16-02-2026,0,-,0,0,-,,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,-,
Warehouse Mumbai,Coffee Island Beyond R City,Coffee Island R City Main Store,12-02-2026,16-02-2026,IN5,Supplied,RET0000017,,Coffee Mug - Classic - Coffee,CT_61,MUGS/CUPS,-,RETAIL,PCS..,95.9,-,95.9,10,172.62,959,1131.62,-,16-02-2026,2,34.52,191.8,226.32,-,49,-,0,-,0.00,0,-,No,0,0.00,0,0,0,0,-,
