Deployment Name,Warehouse Mumbai
Start Date,01-01-2026
End Date,31-01-2026
Report Generation Date&Time,17/02/2026, 04:58:16 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,01-01-2026,02-01-2026,IN22,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,500,418.5,2325,2743.5,-,02-01-2026,500,418.5,2325,2743.5,-,24,04-01-2026,500,418.5,2325,2743.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,01-01-2026,02-01-2026,IN22,Received,PKG0000023,44190010,Disposable - Stirrer,CT_27,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,0.11,-,0.11,1000,5.5,110,115.5,-,02-01-2026,1000,5.5,109.99999999999999,115.5,-,24,04-01-2026,1000,5.5,110,115.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,01-01-2026,02-01-2026,IN22,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,2000,140.4,780,920.4,1pkt -100 pcs,02-01-2026,2000,140.4,780,920.4,-,24,04-01-2026,2000,140.4,780,920.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,01-01-2026,02-01-2026,IN22,Received,PKG0000004,82159900,Disposable - Wooden Spoon,CT_20,DISPOSABLE CUTLERY - WOODEN SPOON,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,500,16.25,325,341.25,-,02-01-2026,500,16.25,325,341.25,-,24,04-01-2026,500,16.25,325,341.25,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,RAW0000004,,Beans - Ethiopian Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1063.33,-,1063.33,1,53.17,1063.33,1116.5,-,06-01-2026,1,53.17,1063.33,1116.5,-,26,07-01-2026,1,53.17,1063.33,1116.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,RAW0000003,,Beans - Kenya Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,1093.33,-,1093.33,1,54.67,1093.33,1148,-,06-01-2026,1,54.67,1093.33,1148,-,26,07-01-2026,1,54.67,1093.33,1148,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,5,199.58,3991.65,4191.23,-,06-01-2026,5,199.58,3991.6500000000005,4191.23,-,26,07-01-2026,5,199.58,3991.65,4191.23,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,6.5,264.03,5280.6,5544.63,-,06-01-2026,5,203.1,4061.9999999999995,4265.1,-,26,07-01-2026,5,203.1,4062,4265.1,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,RAW0000025,21069050,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,785,-,785,20,785,15700,16485,-,06-01-2026,20,785,15700,16485,-,26,07-01-2026,20,785,15700,16485,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000034,,Coffee Island Bag Sealing Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.05,-,1.05,500,94.5,525,619.5,-,06-01-2026,500,94.5,525,619.5,-,26,07-01-2026,500,94.5,525,619.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000035,,Coffee Island Coin Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.27,-,1.27,1000,228.6,1270,1498.6,-,06-01-2026,1000,228.6,1270,1498.6,-,26,07-01-2026,1000,228.6,1270,1498.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000037,,Coffee Island Milk Variant Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.75,-,0.75,300,40.5,225,265.5,-,06-01-2026,300,40.5,225,265.5,-,26,07-01-2026,300,40.5,225,265.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000008,,Cup And Saucer Set - 08Oz,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,298,-,298,12,429.12,3576,4005.12,-,06-01-2026,12,429.12,3576,4005.12,-,26,07-01-2026,12,429.12,3576,4005.12,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000018,,Demitasse Spoon,CT_16,CUTLERY,-,CROCKERY & CUTLERY,PCS..,31.47,-,31.47,24,135.95,755.28,891.23,-,06-01-2026,24,135.95,755.28,891.23,-,26,07-01-2026,24,135.95,755.28,891.23,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000016,,Dinner Fork,CT_16,CUTLERY,-,CROCKERY & CUTLERY,PCS..,38.75,-,38.75,12,83.7,465,548.7,-,06-01-2026,12,83.7,465,548.7,-,26,07-01-2026,12,83.7,465,548.7,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000014,,Dinner Knife,CT_16,CUTLERY,-,CROCKERY & CUTLERY,PCS..,67.92,-,67.92,12,146.71,815.04,961.75,-,06-01-2026,12,146.71,815.0399999999998,961.75,-,26,07-01-2026,12,146.71,815.04,961.75,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000007,,Dinner Plate,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,278,-,278,12,400.32,3336,3736.32,-,06-01-2026,12,400.32,3336,3736.32,-,26,07-01-2026,12,400.32,3336,3736.32,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000015,,Dinner Spoon,CT_16,CUTLERY,-,CROCKERY & CUTLERY,PCS..,38.75,-,38.75,12,83.7,465,548.7,-,06-01-2026,12,83.7,465,548.7,-,26,07-01-2026,12,83.7,465,548.7,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000010,,Dip Bowl,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,117,-,117,12,168.48,1404,1572.48,-,06-01-2026,12,168.48,1404,1572.48,-,26,07-01-2026,12,168.48,1404,1572.48,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000009,48236900,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.8,-,1.8,500,162,900.01,1062.01,-,06-01-2026,500,162,900.0118647725701,1062.01,-,26,07-01-2026,500,162,900.01,1062.01,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000016,39239020,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.5,-,1.5,1000,270,1500,1770,-,06-01-2026,1000,270,1500,1770,-,26,07-01-2026,1000,270,1500,1770,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.31,-,2.31,1000,416.25,2312.5,2728.75,-,06-01-2026,1000,416.25,2312.5018749062547,2728.75,-,26,07-01-2026,1000,416.25,2312.5,2728.75,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000012,48236900,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,3.56,-,3.56,1200,769.5,4275,5044.5,-,06-01-2026,1200,769.5,4275,5044.5,-,26,07-01-2026,1200,769.5,4275,5044.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,600,502.2,2790,3292.2,-,06-01-2026,600,502.2,2790,3292.2,-,26,07-01-2026,600,502.2,2790,3292.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,1500,105.3,585,690.3,1 Pkt-100 pcs,06-01-2026,1500,105.3,585,690.3,-,26,07-01-2026,1500,105.3,585,690.3,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,PKG0000004,82159900,Disposable - Wooden Spoon,CT_20,DISPOSABLE CUTLERY - WOODEN SPOON,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,1000,32.5,650,682.5,1Pkt - 100 pcs,06-01-2026,1000,32.5,650,682.5,-,26,07-01-2026,1000,32.5,650,682.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,RAW0000145,,J1 Matcha Powder,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,PCS(20GM),126.07,-,126.07,10,63.03,1260.69,1323.72,-,06-01-2026,10,63.03,1260.691130820399,1323.72,-,26,07-01-2026,10,63.03,1260.69,1323.72,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000005,,Pasta Bowl,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,325,-,325,10,390,3250,3640,-,06-01-2026,10,390,3250,3640,-,26,07-01-2026,10,390,3250,3640,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000004,,Salad Plate,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,183,-,183,10,219.6,1830,2049.6,-,06-01-2026,10,219.6,1830.003947368421,2049.6,-,26,07-01-2026,10,219.6,1830,2049.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,RAW0000045,18061000,Sauce - Chocolate,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),170,-,170,2,17,340,357,-,06-01-2026,2,17,340,357,-,26,07-01-2026,2,17,340,357,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,05-01-2026,07-01-2026,IN21,Received,CNC0000017,,Tea Spoon,CT_16,CUTLERY,-,CROCKERY & CUTLERY,PCS..,25,-,25,20,90,500,590,-,06-01-2026,20,90,500,590,-,26,07-01-2026,20,90,500,590,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,UNI0000004,,Apron With Ci Logo,CT_80,UNIFORM - APRON,-,UNIFORM,PCS..,300,-,300,4,60,1200,1260,-,06-01-2026,4,60,1200,1260,-,27,09-01-2026,4,60,1200,1260,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,RAW0000025,21069050,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,785,-,785,10,392.5,7850,8242.5,-,06-01-2026,10,392.5,7850,8242.5,-,27,09-01-2026,10,392.5,7850,8242.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,PKG0000034,,Coffee Island Bag Sealing Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.05,-,1.05,300,56.7,315,371.7,-,06-01-2026,300,56.7,315,371.7,-,27,09-01-2026,300,56.7,315,371.7,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,PKG0000035,,Coffee Island Coin Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.27,-,1.27,500,114.3,635,749.3,-,06-01-2026,500,114.3,635,749.3,-,27,09-01-2026,500,114.3,635,749.3,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,PKG0000037,,Coffee Island Milk Variant Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.75,-,0.75,300,40.5,225,265.5,-,06-01-2026,300,40.5,225,265.5,-,27,09-01-2026,300,40.5,225,265.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,RET0000024,,Cold Coffee Can - Irish,CT_64,RTD COLD COFFEE - BOTTLE/CAN,-,RETAIL,PCS,55,-,55,12,79.2,660,739.2,-,06-01-2026,12,79.2,660,739.2,-,27,09-01-2026,12,79.2,660,739.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,RET0000023,,Cold Coffee Can - Vietnamese,CT_64,RTD COLD COFFEE - BOTTLE/CAN,-,RETAIL,PCS,55.29,-,55.29,12,79.61,663.43,743.04,-,06-01-2026,12,79.61,663.4285714285714,743.04,-,27,09-01-2026,12,79.61,663.43,743.04,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,200,167.4,930,1097.4,-,06-01-2026,200,167.4,930.0000000000001,1097.4,-,27,09-01-2026,200,167.4,930,1097.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,PKG0000023,44190010,Disposable - Stirrer,CT_27,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,0.11,-,0.11,1000,5.5,110,115.5,-,06-01-2026,1000,5.5,109.99999999999999,115.5,-,27,09-01-2026,1000,5.5,110,115.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,600,69.82,387.87,457.69,-,06-01-2026,600,69.82,387.86821316768635,457.69,-,27,09-01-2026,600,69.82,387.87,457.69,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,05-01-2026,07-01-2026,IN12,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.65,-,1.65,200,59.4,330,389.4,-,06-01-2026,200,59.4,330,389.4,-,27,09-01-2026,200,59.4,330,389.4,-,No,0,0.00,0,0,0,0,Received,
