Deployment Name,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Date,01-06-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,30-06-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report Generation Date&Time,23-12-2025, 05:33:11 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status 
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000014,,Disposable - Paper Cup 16Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,5.95,-,5.95,600,642.6,3570,4212.6,-,01-06-2025,600,642.6,3570,4212.6,-,27,10-06-2025,600,642.6,3570,4212.6,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000025,,Disposable - Rectangular Box,CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.3,-,7.3,300,262.8,2190,2452.8,-,01-06-2025,0,-,0,0,-,27,10-06-2025,0,-,0,0,not received,No,0,0,0,2190,0,0,Suspicious Resolved By Supplier
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000026,,Disposable - Square Box,CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.45,-,6.45,500,387,3225,3612,-,01-06-2025,0,-,0,0,-,27,10-06-2025,0,-,0,0,not received,No,0,0,0,3225,0,0,Suspicious Resolved By Supplier
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000023,,Disposable - Stirrer,CT_27,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,-,DISPOSABLE TAKE AWAY PACKAGING,NOS,0.11,-,0.11,2000,39.6,220,259.6,-,01-06-2025,2000,39.6,220,259.6,-,27,10-06-2025,2000,39.6,220,259.6,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000020,,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.6,-,0.6,1000,108,600,708,-,01-06-2025,1000,108,600,708,-,27,10-06-2025,1000,108,600,708,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.3,-,1.3,600,140.4,780,920.4,-,01-06-2025,600,140.4,780,920.4,-,27,10-06-2025,600,140.4,780,920.4,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PKT(100PCS),44,-,44,60,475.2,2640,3115.2,-,01-06-2025,60,475.2,2640,3115.2,-,27,10-06-2025,60,475.2,2640,3115.2,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000002,,Disposable - Wooden Fork,CT_19,DISPOSABLE CUTLERY - WOODEN FORK,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,1000,78,650,728,-,01-06-2025,1000,78,650,728,-,27,10-06-2025,1000,78,650,728,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000004,,Disposable - Wooden Spoon,CT_20,DISPOSABLE CUTLERY - WOODEN SPOON,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,1000,78,650,728,-,01-06-2025,1000,78,650,728,-,27,10-06-2025,1000,78,650,728,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.22,-,0.22,1000,26.4,220,246.4,-,01-06-2025,1000,26.4,220,246.4,-,27,10-06-2025,1000,26.4,220,246.4,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000028,,Gelato Take Away Container 250 Ml With Lid,CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,10,-,10,400,720,4000,4720,-,01-06-2025,400,720,4000,4720,-,27,10-06-2025,400,720,4000,4720,returned,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RET0000045,,Hazelnut Chocolate Shots - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,NOS,55.45,-,55.45,30,299.43,1663.5,1962.93,-,01-06-2025,30,299.43,1663.5,1962.93,-,27,10-06-2025,30,299.43,1663.5,1962.93,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RET0000026,,Ice Tea - Lavender,CT_65,RTD ICE TEAS - BOTTLE/CAN,-,RETAIL,PCS,94,-,94,36,609.12,3384,3993.12,-,01-06-2025,0,-,0,0,-,27,10-06-2025,0,-,0,0,received expired,No,0,0,0,0,36,3384,Suspicious Resolved By Supplier
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000030,,Lid For 1000 Ml Container,CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.75,-,2.75,130,64.35,357.5,421.85,-,01-06-2025,130,64.35,357.5,421.85,-,27,10-06-2025,130,64.35,357.5,421.85,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RET0000047,,Masala Almond - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,NOS,63.23,-,63.23,30,227.63,1896.9,2124.53,-,01-06-2025,30,227.63,1896.9,2124.53,-,27,10-06-2025,30,227.63,1896.9,2124.53,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RET0000048,,Masala Cashew - 40 Gms,CT_68,RTE - SNACKS,-,RETAIL,NOS,63.23,-,63.23,30,227.63,1896.9,2124.53,-,01-06-2025,30,227.63,1896.9,2124.53,-,27,10-06-2025,30,227.63,1896.9,2124.53,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,CNC0000024,,Mexicana Coupe Glass,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,NOS,141.1,-,141.1,18,457.17,2539.83,2997,-,01-06-2025,18,457.17,2539.83,2997,-,27,10-06-2025,18,457.17,2539.83,2997,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,CNC0000005,,Pasta Bowl,CT_15,CROCKERY,-,CROCKERY & CUTLERY,NOS,325,-,325,24,936,7800,8736,-,01-06-2025,24,936,7800,8736,-,27,10-06-2025,24,936,7800,8736,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,PKG0000015,,Plastic Transparent Bowl,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.41,-,7.41,400,533.52,2964,3497.52,-,01-06-2025,400,533.52,2964,3497.52,-,27,10-06-2025,400,533.52,2964,3497.52,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RAW0000022,,Protein Powder - Caramel,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1470,-,1470,3,793.8,4410,5203.8,-,01-06-2025,3,793.8,4410,5203.8,-,27,10-06-2025,3,793.8,4410,5203.8,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RAW0000024,,Protein Powder - Cookie & Cream,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1450,-,1450,3,783,4350,5133,-,01-06-2025,3,783,4350,5133,-,27,10-06-2025,3,783,4350,5133,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RAW0000023,,Protein Powder - Espresso,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1450,-,1450,3,783,4350,5133,-,01-06-2025,3,783,4350,5133,-,27,10-06-2025,3,783,4350,5133,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,CNC0000004,,Salad Plate,CT_15,CROCKERY,-,CROCKERY & CUTLERY,NOS,183.12,-,183.12,48,1054.77,8789.76,9844.53,-,01-06-2025,48,1054.77,8789.76,9844.53,-,27,10-06-2025,48,1054.77,8789.76,9844.53,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RET0000051,,Sipper - Biggest White With Steel Rim,CT_69,SIPPERS/BOTTLES,-,RETAIL,NOS,400,-,400,15,720,6000,6720,-,01-06-2025,7,336,2800,3136,-,27,10-06-2025,7,336,2800,3136,short received,No,0,0,0,3200,0,0,Suspicious Resolved By Supplier
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RET0000052,,Sipper - Cylindrical Long White,CT_69,SIPPERS/BOTTLES,-,RETAIL,NOS,335,-,335,15,603,5025,5628,-,01-06-2025,15,603,5025,5628,-,27,10-06-2025,15,603,5025,5628,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,RET0000050,,Sipper - Glass With Grey Sleeve,CT_69,SIPPERS/BOTTLES,-,RETAIL,NOS,275,-,275,10,495,2750,3245,-,01-06-2025,10,495,2750,3245,-,27,10-06-2025,10,495,2750,3245,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,CNC0000019,,Striped Tall Glass - Set Of 6,CT_17,GLASSWARE,-,CROCKERY & CUTLERY,NOS,338.98,-,338.98,36,2196.6,12203.34,14399.94,-,01-06-2025,36,2196.6,12203.34,14399.94,-,27,10-06-2025,36,2196.6,12203.34,14399.94,-,No,0,0,0,0,0,0,Received
Warehouse NCR,Coffee Island Beyond GK II,-,01-06-2025,03-06-2025,IN2,Received,CNC0000017,,Tea Spoon,CT_16,CUTLERY,-,CROCKERY & CUTLERY,NOS,25,-,25,48,216,1200,1416,-,01-06-2025,48,216,1200,1416,-,27,10-06-2025,48,216,1200,1416,-,No,0,0,0,0,0,0,Received
