Deployment Name,Warehouse NCR
Start Date,01-01-2026
End Date,31-01-2026
Report Generation Date&Time,17/02/2026, 04:57:32 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,06-01-2026,07-01-2026,IN65,Received,PKG0000034,,Coffee Island Bag Sealing Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.05,-,1.05,500,94.5,525,619.5,-,09-01-2026,160,30.24,168,198.24,-,282,11-01-2026,160,30.24,168,198.24,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,06-01-2026,07-01-2026,IN65,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,300,129.6,720,849.6,-,09-01-2026,300,129.6,720,849.6,-,282,11-01-2026,300,129.6,720,849.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,06-01-2026,07-01-2026,IN65,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.63,-,0.63,800,91.06,505.88,596.94,-,09-01-2026,800,91.06,505.876092356969,596.94,-,282,11-01-2026,800,91.06,505.88,596.94,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,06-01-2026,07-01-2026,IN65,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.39,-,0.39,800,56.16,312,368.16,-,09-01-2026,800,56.16,312,368.16,-,282,11-01-2026,800,56.16,312,368.16,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,06-01-2026,07-01-2026,IN65,Received,RAW0000024,,Protein Powder - Cookie & Cream,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1459.68,-,1459.68,1,262.74,1459.68,1722.42,-,09-01-2026,1,262.74,1459.6774193548388,1722.42,-,282,11-01-2026,1,262.74,1459.68,1722.42,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Beyond GK II,Coffee Island GK Main  Store,06-01-2026,07-01-2026,IN65,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.5,-,7.5,500,675,3750,4425,-,09-01-2026,0,-,0,0,-,,11-01-2026,0,-,0,0,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,08-01-2026,09-01-2026,IN28,Received,UNI0000036,,Blue Cap (Female),CT_81,UNIFORM - CAP/HEAD GEARS,-,UNIFORM,PCS.,250,-,250,2,25,500,525,-,08-01-2026,2,25,500,525,-,276,10-01-2026,2,25,500,525,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,08-01-2026,09-01-2026,IN28,Received,PKG0000011,,Disposable - Sealing Foil,CT_24,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,1.1,-,1.1,1800,356.399,1979.99,2336.39,-,08-01-2026,1800,356.4,1979.9926533610874,2336.39,-,276,10-01-2026,1800,356.4,1979.99,2336.39,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,08-01-2026,10-01-2026,IN23,Received,UNI0000036,,Blue Cap (Female),CT_81,UNIFORM - CAP/HEAD GEARS,-,UNIFORM,PCS.,250,-,250,2,25,500,525,-,08-01-2026,2,25,500,525,-,277,10-01-2026,2,25,500,525,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,08-01-2026,10-01-2026,IN23,Received,PKG0000011,,Disposable - Sealing Foil,CT_24,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,1.1,-,1.1,1800,356.4,1979.99,2336.39,-,08-01-2026,1800,356.4,1979.9926533610874,2336.39,-,277,10-01-2026,1800,356.4,1979.99,2336.39,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,08-01-2026,11-01-2026,IN47,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,795.62,-,795.62,8,318.25,6364.94,6683.19,-,09-01-2026,8,318.25,6364.937872340425,6683.19,-,280,09-01-2026,8,318.25,6364.94,6683.19,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,08-01-2026,11-01-2026,IN47,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,25,1015.5,20310,21325.5,-,09-01-2026,25,1015.5,20310,21325.5,-,280,09-01-2026,25,1015.5,20310,21325.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,08-01-2026,11-01-2026,IN47,Received,RAW0000025,21069050,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,785,-,785,5,196.25,3925,4121.25,-,09-01-2026,5,196.25,3925,4121.25,-,280,09-01-2026,5,196.25,3925,4121.25,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,08-01-2026,11-01-2026,IN47,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,500,216,1200,1416,-,09-01-2026,500,216,1200,1416,-,280,09-01-2026,500,216,1200,1416,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,08-01-2026,11-01-2026,IN47,Received,PKG0000012,48236900,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.88,-,2.88,500,259.2,1440,1699.2,-,09-01-2026,500,259.2,1440,1699.2,-,280,09-01-2026,500,259.2,1440,1699.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,08-01-2026,09-01-2026,IN48,Received,PKG0000011,,Disposable - Sealing Foil,CT_24,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,1.1,-,1.1,1800,356.4,1979.99,2336.39,Without Holes,08-01-2026,1800,356.4,1979.9946747137658,2336.39,-,278,08-01-2026,1800,356.4,1979.99,2336.39,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,08-01-2026,10-01-2026,IN35,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,795.62,-,795.62,5,198.9,3978.09,4176.99,-,09-01-2026,5,198.9,3978.086170212766,4176.99,-,281,09-01-2026,5,198.9,3978.09,4176.99,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island AIPL,Coffee Island AIPL Main Store,08-01-2026,10-01-2026,IN35,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,10,406.2,8124,8530.2,-,09-01-2026,10,406.2,8124,8530.2,-,281,09-01-2026,10,406.2,8124,8530.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island HQ-27,Coffee Island HQ-27 Main Store,08-01-2026,09-01-2026,IN49,Received,PKG0000034,,Coffee Island Bag Sealing Sticker,-,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,03,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.05,-,1.05,500,94.5,525,619.5,-,09-01-2026,500,94.5,525,619.5,-,279,09-01-2026,500,94.5,525,619.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,795.62,-,795.62,5,198.9,3978.09,4176.99,-,13-01-2026,5,198.9,3978.086170212766,4176.99,-,287,16-01-2026,5,198.9,3978.09,4176.99,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,20,812.4,16248,17060.4,-,13-01-2026,20,812.4,16248,17060.4,-,287,16-01-2026,20,812.4,16248,17060.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,RAW0000025,21069050,Chocolate Powder - Hot,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,785,-,785,10,392.5,7850,8242.5,-,13-01-2026,10,392.5,7850,8242.5,-,287,16-01-2026,10,392.5,7850,8242.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,CNC0000006,,Cup And Saucer Set - 04Oz,CT_15,CROCKERY,-,CROCKERY & CUTLERY,PCS..,255,-,255,2,61.2,510,571.2,-,13-01-2026,1,30.6,255,285.6,-,287,16-01-2026,1,30.6,255,285.6,1 BROKEN RECEIVED,No,0,0.00,0,0,1,255,Suspicious Resolved By Supplier,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000016,39239020,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.5,-,1.5,600,162,900,1062,-,13-01-2026,600,162,900,1062,-,287,16-01-2026,600,162,900,1062,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,500,216,1200,1416,-,13-01-2026,500,216,1200,1416,-,287,16-01-2026,500,216,1200,1416,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000017,,Disposable - Lid (Hot) 12Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,3.95,-,3.95,550,391.05,2172.5,2563.55,-,13-01-2026,550,391.05,2172.5,2563.55,-,287,16-01-2026,550,391.05,2172.5,2563.55,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000012,48236900,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.88,-,2.88,1000,518.4,2880,3398.4,-,13-01-2026,1000,518.4,2880,3398.4,-,287,16-01-2026,1000,518.4,2880,3398.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,1000,837,4650,5487,-,13-01-2026,1000,837,4650,5487,-,287,16-01-2026,1000,837,4650,5487,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000014,,Disposable - Paper Cup 16Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,5.95,-,5.95,600,642.6,3570,4212.6,-,13-01-2026,600,642.6,3570,4212.6,-,287,16-01-2026,600,642.6,3570,4212.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.63,-,0.63,1200,136.59,758.81,895.4,need paper straws with cover,13-01-2026,1200,136.59,758.8141385354536,895.4,-,287,16-01-2026,1200,136.59,758.81,895.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.65,-,1.65,1000,297,1650,1947,need paper straws with cover,13-01-2026,500,148.5,825,973.5,-,287,16-01-2026,500,148.5,825,973.5,ONLY 500 RECEIVED,No,0,0.00,0,825,0,0,Suspicious Resolved By Supplier,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,600,118.8,660,778.8,-,13-01-2026,600,118.8,660,778.8,-,287,16-01-2026,600,118.8,660,778.8,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,RAW0000146,,Peach Garden Syrup 750ML,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,5,101.89,2037.75,2139.64,-,13-01-2026,5,101.89,2037.75,2139.64,-,287,16-01-2026,5,101.89,2037.75,2139.64,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,MSFT Hyd,Coffee Island - Microsoft Campus Main Store,09-01-2026,16-01-2026,IN27,Received,RAW0000023,,Protein Powder - Espresso,CT_48,RM BEVERAGES - POWDERS,-,RAW MATERIAL,KG,1450,-,1450,1,261,1450,1711,-,13-01-2026,1,261,1450,1711,-,287,16-01-2026,1,261,1450,1711,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,11-01-2026,12-01-2026,IN25,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,20,812.4,16248,17060.4,-,12-01-2026,20,812.4,16248,17060.4,-,284,15-01-2026,20,812.4,16248,17060.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,11-01-2026,12-01-2026,IN25,Received,RAW0000175,,Kala Khatta Syrup 750 ML,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,2,40.76,815.1,855.86,-,12-01-2026,2,40.76,815.1,855.86,-,284,15-01-2026,2,40.76,815.1,855.86,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,11-01-2026,12-01-2026,IN25,Received,RAW0000178,,Nimbu Masala Syrup 750ML,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),380,-,380,2,38,760,798,-,12-01-2026,2,38,760,798,-,284,15-01-2026,2,38,760,798,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,11-01-2026,12-01-2026,IN25,Received,RAW0000168,,Orange syrup,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(500ML/560GM),360,-,360,2,36,720,756,-,12-01-2026,2,36,720,756,-,284,15-01-2026,2,36,720,756,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,11-01-2026,12-01-2026,IN25,Received,RAW0000179,,Spicy Mango Syrup 750 ML,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),251,-,251,2,25.1,502,527.1,-,12-01-2026,2,25.1,502.00000000000006,527.1,-,284,15-01-2026,2,25.1,502,527.1,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-01-2026,12-01-2026,IN30,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,795.62,-,795.62,5,198.904,3978.09,4176.99,-,12-01-2026,5,198.9,3978.086170212766,4176.99,-,283,15-01-2026,5,198.9,3978.09,4176.99,-,No,0,0.00,0,0,0,0,Received,
Warehouse NCR,Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,11-01-2026,12-01-2026,IN30,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,15,609.3,12186,12795.3,-,12-01-2026,15,609.3,12186,12795.3,-,283,15-01-2026,15,609.3,12186,12795.3,-,No,0,0.00,0,0,0,0,Received,
