All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island Beyond GK II",2026-01-25,18,"TAKEAWAY",635.00,290.00,345.00,0.00,17.25,362.25,2,
"Coffee Island Beyond GK II",2026-01-25,18,"DINE IN",3895.00,624.00,3271.00,163.55,171.73,3606.28,3,
"Coffee Island Beyond GK II",2026-01-25,18,"DELIVERY",500.00,250.00,250.00,20.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2026-01-25,19,"DELIVERY",775.00,250.00,525.00,40.00,28.25,593.25,2,
"Coffee Island Beyond GK II",2026-01-25,19,"DINE IN",7500.00,268.50,7231.50,365.65,379.87,7977.02,7,
"Coffee Island Beyond GK II",2026-01-25,19,"TAKEAWAY",315.00,0.00,315.00,0.00,15.75,330.75,1,
"Coffee Island Beyond GK II",2026-01-25,20,"DINE IN",5553.33,369.50,5183.83,259.20,272.16,5715.19,4,
"Coffee Island Beyond GK II",2026-01-25,21,"DINE IN",2405.00,114.00,2291.00,114.55,120.28,2525.83,3,
"Coffee Island Beyond GK II",2026-01-25,21,"TAKEAWAY",1390.00,0.00,1390.00,0.00,69.50,1459.50,2,
"Coffee Island Beyond GK II",2026-01-25,22,"DINE IN",2240.00,56.00,2184.00,109.20,114.66,2407.86,4,
"Coffee Island Beyond GK II",2026-01-25,22,"DELIVERY",340.00,72.00,268.00,20.00,14.40,302.40,1,
"Coffee Island Beyond GK II",2026-01-25,22,"TAKEAWAY",565.00,75.00,490.00,0.00,24.50,514.50,2,
"Coffee Island Beyond GK II",2026-01-25,23,"DELIVERY",418.00,100.00,318.00,20.00,16.90,354.90,1,
"Coffee Island Beyond GK II",2026-01-25,23,"DINE IN",4579.41,804.44,3774.97,158.85,196.69,4130.51,7,
"Coffee Island Beyond GK II",2026-01-25,23,"TAKEAWAY",300.00,0.00,300.00,0.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2026-01-26,0,"DINE IN",405.00,0.00,405.00,20.25,21.26,446.51,3,
"Coffee Island Beyond GK II",2026-01-26,1,"DINE IN",560.00,100.00,460.00,23.00,24.15,507.15,2,
"Coffee Island Beyond GK II",2026-01-26,1,"TAKEAWAY",460.00,216.00,244.00,0.00,12.20,256.20,1,
"Coffee Island Beyond GK II",2026-01-26,3,"DINE IN",1475.00,0.00,1475.00,73.75,77.44,1626.19,1,
"Coffee Island Beyond GK II",2026-01-26,5,"TAKEAWAY",560.00,87.00,473.00,0.00,23.65,496.65,1,
"Coffee Island Beyond GK II",2026-01-26,7,"DELIVERY",750.00,375.00,375.00,40.00,20.75,435.75,2,
"Coffee Island Beyond GK II",2026-01-26,8,"DINE IN",660.00,123.00,537.00,26.85,28.19,592.04,1,
"Coffee Island Beyond GK II",2026-01-26,8,"TAKEAWAY",680.00,0.00,680.00,0.00,34.00,714.00,3,
"Coffee Island Beyond GK II",2026-01-26,10,"DELIVERY",550.00,275.00,275.00,40.00,15.75,330.75,2,
"Coffee Island Beyond GK II",2026-01-26,10,"DINE IN",2170.00,0.00,2170.00,108.50,113.93,2392.43,2,
"Coffee Island Beyond GK II",2026-01-26,10,"TAKEAWAY",1030.00,0.00,1030.00,0.00,51.50,1081.50,2,
"Coffee Island Beyond GK II",2026-01-26,11,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2026-01-26,11,"DELIVERY",1295.00,400.00,895.00,40.00,46.75,981.75,2,
"Coffee Island Beyond GK II",2026-01-26,12,"DINE IN",1120.00,0.00,1120.00,56.00,58.81,1234.81,3,
"Coffee Island Beyond GK II",2026-01-26,12,"DELIVERY",492.00,197.00,295.00,20.00,15.75,330.75,1,
"Coffee Island Beyond GK II",2026-01-26,12,"TAKEAWAY",994.41,0.00,994.41,0.00,49.72,1044.13,2,
"Coffee Island Beyond GK II",2026-01-26,13,"DINE IN",6380.24,1578.06,4802.18,240.11,252.17,5294.46,6,
"Coffee Island Beyond GK II",2026-01-26,14,"DINE IN",3075.00,579.00,2496.00,124.80,131.04,2751.84,2,
"Coffee Island Beyond GK II",2026-01-26,15,"DINE IN",690.00,233.00,457.00,22.85,23.99,503.84,1,
"Coffee Island Beyond GK II",2026-01-26,15,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2026-01-26,16,"DELIVERY",1275.00,407.49,867.51,40.00,45.37,952.88,2,
"Coffee Island Beyond GK II",2026-01-26,16,"DINE IN",6098.08,575.83,5522.25,276.12,289.94,6088.31,6,
"Coffee Island Beyond GK II",2026-01-26,16,"TAKEAWAY",184.75,0.00,184.75,0.00,9.24,193.99,1,
"Coffee Island Beyond GK II",2026-01-26,17,"DINE IN",2430.00,366.00,2064.00,103.20,108.36,2275.56,2,
"Coffee Island Beyond GK II",2026-01-26,17,"DELIVERY",3155.00,1199.29,1955.71,100.00,102.79,2158.50,5,
"Coffee Island Beyond GK II",2026-01-26,17,"TAKEAWAY",585.00,0.00,585.00,0.00,29.25,614.25,1,
"Coffee Island Beyond GK II",2026-01-26,18,"TAKEAWAY",1410.34,0.00,1410.34,0.00,70.52,1480.86,2,
"Coffee Island Beyond GK II",2026-01-26,18,"DINE IN",3475.42,306.00,3169.42,158.47,166.39,3494.28,4,
"Coffee Island Beyond GK II",2026-01-26,19,"DINE IN",5879.24,527.50,5351.74,255.96,280.40,5888.10,7,
"Coffee Island Beyond GK II",2026-01-26,19,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2026-01-26,19,"DELIVERY",761.00,150.00,611.00,20.00,31.56,662.56,1,
"Coffee Island Beyond GK II",2026-01-26,20,"DINE IN",1630.00,320.00,1310.00,65.51,68.79,1444.30,3,
"Coffee Island Beyond GK II",2026-01-26,20,"DELIVERY",1020.00,275.00,745.00,40.00,39.25,824.25,2,
"Coffee Island Beyond GK II",2026-01-26,21,"DINE IN",3460.00,996.50,2463.50,123.18,129.35,2716.03,3,
"Coffee Island Beyond GK II",2026-01-26,22,"DELIVERY",360.00,72.00,288.00,20.00,15.40,323.40,1,
"Coffee Island Beyond GK II",2026-01-26,22,"TAKEAWAY",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2026-01-26,23,"DINE IN",1550.00,0.00,1550.00,77.50,81.38,1708.88,2,
"Coffee Island Beyond GK II",2026-01-27,1,"DELIVERY",290.00,80.00,210.00,20.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2026-01-27,2,"DINE IN",690.00,0.00,690.00,34.50,36.23,760.73,2,
"Coffee Island Beyond GK II",2026-01-27,3,"DELIVERY",280.00,100.00,180.00,20.00,10.00,210.00,1,
"Coffee Island Beyond GK II",2026-01-27,5,"DINE IN",910.00,0.00,910.00,45.50,47.78,1003.28,1,
"Coffee Island Beyond GK II",2026-01-27,7,"DINE IN",2280.00,570.00,1710.00,85.50,89.80,1885.30,1,
"Coffee Island Beyond GK II",2026-01-27,8,"DELIVERY",550.00,275.00,275.00,40.00,15.75,330.75,2,
"Coffee Island Beyond GK II",2026-01-27,9,"DINE IN",440.00,203.50,236.50,11.83,12.42,260.75,2,
"Coffee Island Beyond GK II",2026-01-27,10,"DELIVERY",2242.50,598.34,1644.16,60.00,85.21,1789.37,3,
"Coffee Island Beyond GK II",2026-01-27,10,"TAKEAWAY",460.00,15.00,445.00,0.00,22.25,467.25,1,
"Coffee Island Beyond GK II",2026-01-27,10,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2026-01-27,11,"DELIVERY",884.00,202.49,681.51,20.00,35.08,736.59,1,
"Coffee Island Beyond GK II",2026-01-27,11,"DINE IN",2035.00,0.00,2035.00,59.75,104.75,2199.50,3,
"Coffee Island Beyond GK II",2026-01-27,12,"TAKEAWAY",500.00,0.00,500.00,0.00,25.00,525.00,2,
"Coffee Island Beyond GK II",2026-01-27,12,"DINE IN",1160.00,0.00,1160.00,46.50,60.33,1266.83,2,
"Coffee Island Beyond GK II",2026-01-27,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2026-01-27,13,"TAKEAWAY",400.00,0.00,400.00,0.00,20.00,420.00,1,
"Coffee Island Beyond GK II",2026-01-27,14,"DINE IN",4078.39,133.00,3945.39,197.27,207.15,4349.81,4,
"Coffee Island Beyond GK II",2026-01-27,15,"DINE IN",2220.00,337.00,1883.00,94.15,98.86,2076.01,3,
"Coffee Island Beyond GK II",2026-01-27,16,"DELIVERY",3389.00,1422.49,1966.51,100.00,103.32,2169.83,5,
"Coffee Island Beyond GK II",2026-01-27,16,"DINE IN",1770.00,125.00,1645.00,88.50,86.69,1820.19,3,
"Coffee Island Beyond GK II",2026-01-27,17,"TAKEAWAY",475.00,0.00,475.00,0.00,23.75,498.75,1,
"Coffee Island Beyond GK II",2026-01-27,17,"DINE IN",990.00,0.00,990.00,49.50,51.98,1091.48,1,
"Coffee Island Beyond GK II",2026-01-27,18,"DINE IN",1670.00,257.50,1412.50,70.63,74.17,1557.30,3,
"Coffee Island Beyond GK II",2026-01-27,18,"TAKEAWAY",510.00,0.00,510.00,0.00,25.50,535.50,1,
"Coffee Island Beyond GK II",2026-01-27,19,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2026-01-27,19,"DINE IN",1965.00,68.00,1897.00,94.85,99.60,2091.45,6,
"Coffee Island Beyond GK II",2026-01-27,19,"DELIVERY",310.00,72.00,238.00,20.00,12.90,270.90,1,
"Coffee Island Beyond GK II",2026-01-27,20,"DINE IN",210.00,0.00,210.00,10.50,11.03,231.53,2,
"Coffee Island Beyond GK II",2026-01-27,21,"DINE IN",620.00,155.00,465.00,23.25,24.42,512.67,1,
"Coffee Island Beyond GK II",2026-01-27,21,"DELIVERY",580.00,290.00,290.00,20.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2026-01-27,22,"DINE IN",580.00,153.00,427.00,21.35,22.42,470.77,1,
"Coffee Island Beyond GK II",2026-01-27,23,"DINE IN",680.00,153.00,527.00,26.35,27.67,581.02,2,
"Coffee Island Beyond GK II",2026-01-27,23,"DELIVERY",620.00,125.00,495.00,20.00,25.75,540.75,1,
"Coffee Island Beyond GK II",2026-01-28,0,"DINE IN",1280.50,107.05,1173.45,58.67,61.63,1293.75,2,
"Coffee Island Beyond GK II",2026-01-28,0,"TAKEAWAY",95.24,0.00,95.24,0.00,17.14,112.38,1,
"Coffee Island Beyond GK II",2026-01-28,1,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2026-01-28,2,"DINE IN",290.00,0.00,290.00,14.50,15.23,319.73,1,
"Coffee Island Beyond GK II",2026-01-28,3,"DINE IN",1000.00,0.00,1000.00,40.50,52.03,1092.53,2,
"Coffee Island Beyond GK II",2026-01-28,7,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2026-01-28,8,"DINE IN",1240.00,593.00,647.00,32.35,33.97,713.32,2,
"Coffee Island Beyond GK II",2026-01-28,8,"DELIVERY",300.00,150.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2026-01-28,9,"DINE IN",989.00,130.40,858.60,7.88,43.33,909.81,2,
"Coffee Island Beyond GK II",2026-01-28,10,"DELIVERY",1460.00,125.00,1335.00,40.00,68.75,1443.75,2,
"Coffee Island Beyond GK II",2026-01-28,11,"DELIVERY",300.00,150.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2026-01-28,11,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2026-01-28,12,"DELIVERY",1049.00,380.00,669.00,60.00,36.45,765.45,3,
"Coffee Island Beyond GK II",2026-01-28,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2026-01-28,13,"DINE IN",1610.00,0.00,1610.00,80.50,84.54,1775.04,4,
"Coffee Island Beyond GK II",2026-01-28,14,"DINE IN",1835.00,190.00,1645.00,82.25,86.38,1813.63,3,
"Coffee Island Beyond GK II",2026-01-28,15,"DELIVERY",910.00,270.97,639.03,20.00,32.96,691.99,1,
"Coffee Island Beyond GK II",2026-01-28,15,"DINE IN",410.00,0.00,410.00,20.50,21.53,452.03,1,
"Coffee Island Beyond GK II",2026-01-28,16,"DINE IN",3080.00,515.00,2565.00,128.26,134.70,2827.96,4,
"Coffee Island Beyond GK II",2026-01-28,16,"TAKEAWAY",290.00,5.00,285.00,0.00,14.25,299.25,1,
"Coffee Island Beyond GK II",2026-01-28,16,"DELIVERY",1280.00,572.00,708.00,40.00,37.40,785.40,2,
"Coffee Island Beyond GK II",2026-01-28,17,"DINE IN",3045.00,203.00,2842.00,142.10,149.22,3133.32,5,
"Coffee Island Beyond GK II",2026-01-28,17,"DELIVERY",300.00,150.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2026-01-28,18,"DINE IN",2860.85,989.00,1871.85,93.59,98.27,2063.71,4,
"Coffee Island Beyond GK II",2026-01-28,19,"TAKEAWAY",920.00,120.00,800.00,0.00,40.00,840.00,3,
"Coffee Island Beyond GK II",2026-01-28,19,"DELIVERY",230.00,115.00,115.00,20.00,6.75,141.75,1,
"Coffee Island Beyond GK II",2026-01-28,19,"DINE IN",3915.00,306.00,3609.00,180.45,189.48,3978.93,3,
"Coffee Island Beyond GK II",2026-01-28,20,"DINE IN",1160.00,153.00,1007.00,50.35,52.87,1110.22,2,
"Coffee Island Beyond GK II",2026-01-28,21,"DELIVERY",1160.00,250.00,910.00,40.00,47.50,997.50,2,
"Coffee Island Beyond GK II",2026-01-28,22,"DINE IN",620.00,155.00,465.00,23.25,24.42,512.67,1,
"Coffee Island Beyond GK II",2026-01-28,23,"DELIVERY",660.00,150.00,510.00,20.00,26.50,556.50,1,
"Coffee Island Beyond GK II",2026-01-28,23,"DINE IN",2285.00,240.00,2045.00,102.25,107.38,2254.63,5,
"Coffee Island Beyond GK II",2026-01-29,0,"DINE IN",1610.00,0.00,1610.00,80.50,84.53,1775.03,2,
"Coffee Island Beyond GK II",2026-01-29,0,"TAKEAWAY",460.00,0.00,460.00,0.00,23.00,483.00,1,
"Coffee Island Beyond GK II",2026-01-29,1,"DINE IN",1265.00,0.00,1265.00,97.25,68.12,1430.37,6,
"Coffee Island Beyond GK II",2026-01-29,1,"DELIVERY",300.00,72.00,228.00,20.00,12.40,260.40,1,
"Coffee Island Beyond GK II",2026-01-29,3,"TAKEAWAY",1200.00,360.00,840.00,0.00,42.00,882.00,1,
"Coffee Island Beyond GK II",2026-01-29,4,"DINE IN",1890.00,0.00,1890.00,94.50,99.23,2083.73,1,
"Coffee Island Beyond GK II",2026-01-29,5,"DELIVERY",310.00,75.00,235.00,20.00,12.75,267.75,1,
"Coffee Island Beyond GK II",2026-01-29,5,"TAKEAWAY",195.00,0.00,195.00,0.00,9.75,204.75,1,
"Coffee Island Beyond GK II",2026-01-29,7,"DINE IN",995.00,244.00,751.00,26.20,38.86,816.06,2,
"Coffee Island Beyond GK II",2026-01-29,8,"DELIVERY",550.00,275.00,275.00,40.00,15.75,330.75,2,
"Coffee Island Beyond GK II",2026-01-29,9,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2026-01-29,9,"DINE IN",2175.00,296.00,1879.00,93.95,98.65,2071.60,2,
"Coffee Island Beyond GK II",2026-01-29,10,"DINE IN",615.24,52.50,562.74,28.14,29.54,620.42,3,
"Coffee Island Beyond GK II",2026-01-29,10,"DELIVERY",1512.41,236.19,1276.22,60.00,66.81,1403.03,3,
"Coffee Island Beyond GK II",2026-01-29,11,"DINE IN",760.00,233.00,527.00,26.35,27.67,581.02,1,
"Coffee Island Beyond GK II",2026-01-29,12,"DINE IN",2400.00,166.00,2234.00,111.70,117.29,2462.99,2,
"Coffee Island Beyond GK II",2026-01-29,12,"TAKEAWAY",290.00,5.00,285.00,0.00,14.25,299.25,1,
"Coffee Island Beyond GK II",2026-01-29,13,"DINE IN",1350.00,77.50,1272.50,63.63,66.82,1402.95,3,
"Coffee Island Beyond GK II",2026-01-29,13,"TAKEAWAY",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2026-01-29,13,"DELIVERY",560.00,125.00,435.00,20.00,22.75,477.75,1,
"Coffee Island Beyond GK II",2026-01-29,14,"DELIVERY",535.00,267.50,267.50,40.00,15.38,322.88,2,
"Coffee Island Beyond GK II",2026-01-29,14,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2026-01-29,16,"DINE IN",2930.00,202.50,2727.50,110.88,141.94,2980.32,3,
"Coffee Island Beyond GK II",2026-01-29,16,"TAKEAWAY",740.00,0.00,740.00,0.00,37.00,777.00,1,
"Coffee Island Beyond GK II",2026-01-29,16,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2026-01-29,17,"DELIVERY",1040.00,365.00,675.00,60.00,36.75,771.75,3,
"Coffee Island Beyond GK II",2026-01-29,17,"TAKEAWAY",2425.24,155.05,2270.19,0.00,123.41,2393.60,6,
"Coffee Island Beyond GK II",2026-01-29,17,"DINE IN",230.00,0.00,230.00,11.50,12.08,253.58,1,
"Coffee Island Beyond GK II",2026-01-29,18,"DINE IN",1545.00,289.00,1256.00,62.80,65.94,1384.74,3,
"Coffee Island Beyond GK II",2026-01-29,19,"DINE IN",1030.00,257.50,772.50,38.63,40.57,851.70,3,
"Coffee Island Beyond GK II",2026-01-29,20,"TAKEAWAY",195.00,0.00,195.00,0.00,9.75,204.75,1,
"Coffee Island Beyond GK II",2026-01-29,20,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2026-01-29,20,"DELIVERY",495.00,125.00,370.00,20.00,19.50,409.50,1,
"Coffee Island Beyond GK II",2026-01-29,21,"DINE IN",870.00,0.00,870.00,43.50,45.68,959.18,1,
"Coffee Island Beyond GK II",2026-01-29,22,"TAKEAWAY",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2026-01-29,22,"DINE IN",3715.24,77.50,3637.74,181.89,190.99,4010.62,5,
"Coffee Island Beyond GK II",2026-01-29,23,"DELIVERY",1460.00,202.50,1257.50,40.00,64.87,1362.37,2,
"Coffee Island Beyond GK II",2026-01-29,23,"DINE IN",2355.00,0.00,2355.00,117.75,123.64,2596.39,3,
"Coffee Island Beyond GK II",2026-01-30,0,"DINE IN",2275.24,0.00,2275.24,113.76,119.45,2508.45,3,
"Coffee Island Beyond GK II",2026-01-30,0,"TAKEAWAY",900.00,0.00,900.00,0.00,45.00,945.00,3,
"Coffee Island Beyond GK II",2026-01-30,0,"DELIVERY",440.00,125.00,315.00,20.00,16.75,351.75,1,
"Coffee Island Beyond GK II",2026-01-30,1,"DINE IN",2915.24,55.00,2860.24,143.01,150.17,3153.42,4,
"Coffee Island Beyond GK II",2026-01-30,2,"DELIVERY",320.00,72.00,248.00,20.00,13.40,281.40,1,
"Coffee Island Beyond GK II",2026-01-30,2,"DINE IN",3060.00,80.00,2980.00,149.00,156.45,3285.45,2,
"Coffee Island Beyond GK II",2026-01-30,2,"TAKEAWAY",350.00,0.00,350.00,0.00,17.50,367.50,1,
"Coffee Island Beyond GK II",2026-01-30,3,"DINE IN",190.00,0.00,190.00,9.50,9.98,209.48,1,
"Coffee Island Beyond GK II",2026-01-30,5,"DINE IN",210.00,0.00,210.00,10.50,11.03,231.53,1,
"Coffee Island Beyond GK II",2026-01-30,6,"DELIVERY",250.00,80.00,170.00,20.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2026-01-30,7,"DELIVERY",315.00,157.50,157.50,20.00,8.88,186.38,1,
"Coffee Island Beyond GK II",2026-01-30,8,"DELIVERY",1145.00,150.00,995.00,40.00,51.75,1086.75,2,
"Coffee Island Beyond GK II",2026-01-30,8,"DINE IN",780.00,0.00,780.00,39.00,40.95,859.95,1,
"Coffee Island Beyond GK II",2026-01-30,9,"DINE IN",650.00,105.00,545.00,27.26,28.62,600.88,3,
"Coffee Island Beyond GK II",2026-01-30,9,"DELIVERY",495.00,80.00,415.00,20.00,21.75,456.75,1,
"Coffee Island Beyond GK II",2026-01-30,10,"DINE IN",639.24,0.00,639.24,31.96,33.56,704.76,3,
"Coffee Island Beyond GK II",2026-01-30,10,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2026-01-30,11,"DINE IN",3975.00,976.75,2998.25,149.91,157.45,3305.61,3,
"Coffee Island Beyond GK II",2026-01-30,11,"DELIVERY",300.00,150.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2026-01-30,12,"DINE IN",3945.00,420.50,3524.50,176.23,185.05,3885.78,5,
"Coffee Island Beyond GK II",2026-01-30,12,"TAKEAWAY",290.00,5.00,285.00,0.00,14.25,299.25,1,
"Coffee Island Beyond GK II",2026-01-30,12,"DELIVERY",2691.90,800.00,1891.90,60.00,97.60,2049.50,3,
"Coffee Island Beyond GK II",2026-01-30,13,"DINE IN",2550.00,385.00,2165.00,108.25,113.66,2386.91,5,
"Coffee Island Beyond GK II",2026-01-30,13,"DELIVERY",758.00,50.00,708.00,40.00,37.40,785.40,2,
"Coffee Island Beyond GK II",2026-01-30,14,"DELIVERY",620.00,125.00,495.00,20.00,25.75,540.75,1,
"Coffee Island Beyond GK II",2026-01-30,14,"DINE IN",3165.24,435.57,2729.67,136.48,143.32,3009.47,5,
"Coffee Island Beyond GK II",2026-01-30,14,"TAKEAWAY",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2026-01-30,15,"DINE IN",1465.00,0.00,1465.00,73.25,76.93,1615.18,5,
"Coffee Island Beyond GK II",2026-01-30,15,"DELIVERY",1330.00,355.00,975.00,80.00,52.75,1107.75,4,
"Coffee Island Beyond GK II",2026-01-30,15,"TAKEAWAY",250.00,69.00,181.00,0.00,9.05,190.05,1,
"Coffee Island Beyond GK II",2026-01-30,16,"DINE IN",2860.00,207.50,2652.50,132.63,139.27,2924.40,6,
"Coffee Island Beyond GK II",2026-01-30,16,"TAKEAWAY",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2026-01-30,16,"DELIVERY",1845.00,440.00,1405.00,40.00,72.24,1517.24,2,
"Coffee Island Beyond GK II",2026-01-30,17,"DINE IN",3740.00,935.00,2805.00,145.88,147.58,3098.46,4,
"Coffee Island Beyond GK II",2026-01-30,18,"DINE IN",2655.00,80.00,2575.00,128.75,135.19,2838.94,4,
"Coffee Island Beyond GK II",2026-01-30,19,"TAKEAWAY",450.00,0.00,450.00,0.00,22.50,472.50,1,
"Coffee Island Beyond GK II",2026-01-30,19,"DINE IN",4125.00,890.00,3235.00,141.00,168.81,3544.81,4,
"Coffee Island Beyond GK II",2026-01-30,19,"DELIVERY",955.00,230.00,725.00,20.00,37.25,782.25,1,
"Coffee Island Beyond GK II",2026-01-30,20,"TAKEAWAY",1365.00,0.00,1365.00,0.00,68.25,1433.25,5,
"Coffee Island Beyond GK II",2026-01-30,20,"DINE IN",3250.00,925.00,2325.00,116.25,122.08,2563.33,4,
"Coffee Island Beyond GK II",2026-01-30,21,"DINE IN",5135.00,1288.00,3847.00,192.35,201.98,4241.33,6,
"Coffee Island Beyond GK II",2026-01-30,21,"TAKEAWAY",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2026-01-30,22,"DINE IN",5065.00,313.50,4751.50,213.73,248.28,5213.51,8,
"Coffee Island Beyond GK II",2026-01-30,22,"TAKEAWAY",600.00,0.00,600.00,0.00,30.00,630.00,1,
"Coffee Island Beyond GK II",2026-01-30,23,"DINE IN",1015.24,75.00,940.24,47.01,49.36,1036.61,3,
"Coffee Island Beyond GK II",2026-01-30,23,"DELIVERY",995.00,250.00,745.00,40.00,39.25,824.25,2,
"Coffee Island Beyond GK II",2026-01-31,0,"DELIVERY",350.00,80.00,270.00,20.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2026-01-31,0,"DINE IN",3590.00,0.00,3590.00,179.50,188.49,3957.99,6,
"Coffee Island Beyond GK II",2026-01-31,1,"DINE IN",5330.00,1025.00,4305.00,215.25,226.01,4746.26,4,
"Coffee Island Beyond GK II",2026-01-31,4,"DINE IN",2090.00,0.00,2090.00,31.00,106.05,2227.05,2,
"Coffee Island Beyond GK II",2026-01-31,7,"DINE IN",330.00,0.00,330.00,16.50,17.33,363.83,1,
"Coffee Island Beyond GK II",2026-01-31,7,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2026-01-31,9,"DINE IN",2942.00,407.00,2535.00,82.85,130.89,2748.74,3,
"Coffee Island Beyond GK II",2026-01-31,10,"DINE IN",480.00,48.00,432.00,21.60,22.68,476.28,1,
"Coffee Island Beyond GK II",2026-01-31,10,"DELIVERY",620.00,150.00,470.00,20.00,24.50,514.50,1,
"Coffee Island Beyond GK II",2026-01-31,11,"DINE IN",3490.00,732.00,2758.00,137.90,144.80,3040.70,3,
"Coffee Island Beyond GK II",2026-01-31,11,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2026-01-31,11,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2026-01-31,12,"DINE IN",6990.00,1178.00,5812.00,290.60,305.14,6407.74,5,
"Coffee Island Beyond GK II",2026-01-31,12,"TAKEAWAY",780.00,62.00,718.00,0.00,35.90,753.90,1,
"Coffee Island Beyond GK II",2026-01-31,13,"DELIVERY",1095.00,380.00,715.00,40.00,37.75,792.75,2,
"Coffee Island Beyond GK II",2026-01-31,13,"DINE IN",3505.00,578.50,2926.50,157.95,154.23,3238.68,3,
"Coffee Island Beyond GK II",2026-01-31,14,"DINE IN",3975.24,365.52,3609.72,180.49,189.53,3979.74,4,
"Coffee Island Beyond GK II",2026-01-31,14,"TAKEAWAY",580.00,347.00,233.00,0.00,11.65,244.65,2,
"Coffee Island Beyond GK II",2026-01-31,14,"DELIVERY",1000.00,500.00,500.00,20.00,26.00,546.00,1,
"Coffee Island Beyond GK II",2026-01-31,15,"DELIVERY",955.00,340.00,615.00,40.00,32.75,687.75,2,
"Coffee Island Beyond GK II",2026-01-31,15,"DINE IN",8225.00,1114.00,7111.00,355.55,373.35,7839.90,9,
"Coffee Island Beyond GK II",2026-01-31,16,"DINE IN",9270.00,1221.00,8049.00,393.00,422.13,8864.13,9,
"Coffee Island Beyond GK II",2026-01-31,16,"TAKEAWAY",571.00,571.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2026-01-31,17,"DINE IN",4225.48,109.00,4116.48,205.82,216.12,4538.42,3,
"Coffee Island Beyond GK II",2026-01-31,18,"DINE IN",2980.00,232.00,2748.00,137.40,144.27,3029.67,2,
"Coffee Island Beyond GK II",2026-01-31,19,"TAKEAWAY",280.00,84.00,196.00,0.00,9.80,205.80,1,
"Coffee Island Beyond GK II",2026-01-31,19,"DINE IN",3625.17,15.00,3610.17,180.51,189.53,3980.21,4,
"Coffee Island Beyond GK II",2026-01-31,20,"DINE IN",2595.00,112.50,2482.50,124.13,130.34,2736.97,2,
"Coffee Island Beyond GK II",2026-01-31,20,"DELIVERY",880.00,202.50,677.50,20.00,34.88,732.38,1,
"Coffee Island Beyond GK II",2026-01-31,21,"DELIVERY",935.00,160.00,775.00,40.00,40.75,855.75,2,
