All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island HQ-27",2025-10-07,17,"DINE IN",1608.27,0.00,1608.27,0.00,80.42,1688.69,2,
"Coffee Island HQ-27",2025-10-07,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"Coffee Island HQ-27",2025-10-07,19,"DINE IN",690.00,69.00,621.00,0.00,31.05,652.05,1,
"Coffee Island HQ-27",2025-10-07,19,"TAKEAWAY",820.00,0.00,820.00,0.00,41.00,861.00,1,
"Coffee Island HQ-27",2025-10-07,21,"DINE IN",1225.00,0.00,1225.00,0.00,61.25,1286.25,3,
"Coffee Island HQ-27",2025-10-07,23,"DELIVERY",870.00,320.00,550.00,60.00,30.50,640.50,2,
"Coffee Island HQ-27",2025-10-08,8,"DELIVERY",2045.00,262.00,1783.00,90.00,93.65,1966.65,3,
"Coffee Island HQ-27",2025-10-08,8,"DINE IN",688.00,39.00,649.00,0.00,32.45,681.45,2,
"Coffee Island HQ-27",2025-10-08,9,"DINE IN",379.00,0.00,379.00,0.00,18.95,397.95,2,
"Coffee Island HQ-27",2025-10-08,10,"TAKEAWAY",820.00,31.00,789.00,5.00,40.35,834.35,3,
"Coffee Island HQ-27",2025-10-08,10,"DELIVERY",179.00,53.70,125.30,30.00,7.77,163.07,1,
"Coffee Island HQ-27",2025-10-08,10,"DINE IN",589.00,44.00,545.00,0.00,27.25,572.25,2,
"Coffee Island HQ-27",2025-10-08,11,"DELIVERY",931.00,135.00,796.00,60.00,55.93,911.93,2,
"Coffee Island HQ-27",2025-10-08,11,"TAKEAWAY",550.00,55.00,495.00,0.00,24.75,519.75,2,
"Coffee Island HQ-27",2025-10-08,11,"DINE IN",2374.10,191.41,2182.69,0.00,109.13,2291.82,2,
"Coffee Island HQ-27",2025-10-08,12,"DINE IN",1090.00,90.00,1000.00,0.00,50.00,1050.00,3,
"Coffee Island HQ-27",2025-10-08,12,"DELIVERY",1514.41,420.00,1094.41,120.00,60.72,1275.13,4,
"Coffee Island HQ-27",2025-10-08,13,"TAKEAWAY",4658.60,1644.00,3014.60,0.00,150.73,3165.33,2,
"Coffee Island HQ-27",2025-10-08,13,"DELIVERY",1190.00,200.00,990.00,30.00,50.99,1070.99,1,
"Coffee Island HQ-27",2025-10-08,13,"DINE IN",758.39,75.84,682.55,0.00,34.13,716.68,2,
"Coffee Island HQ-27",2025-10-08,14,"DINE IN",930.00,39.00,891.00,0.00,44.56,935.56,2,
"Coffee Island HQ-27",2025-10-08,14,"TAKEAWAY",511.00,122.00,389.00,0.00,51.21,440.21,1,
"Coffee Island HQ-27",2025-10-08,15,"DELIVERY",1090.00,200.00,890.00,30.00,46.00,966.00,1,
"Coffee Island HQ-27",2025-10-08,15,"DINE IN",2021.61,99.00,1922.61,0.00,96.13,2018.74,5,
"Coffee Island HQ-27",2025-10-08,16,"DELIVERY",650.00,330.00,320.00,30.00,17.49,367.49,1,
"Coffee Island HQ-27",2025-10-08,16,"DINE IN",2730.00,283.00,2447.00,0.00,122.35,2569.35,5,
"Coffee Island HQ-27",2025-10-08,17,"DINE IN",1536.61,81.66,1454.95,0.00,72.75,1527.70,2,
"Coffee Island HQ-27",2025-10-08,17,"DELIVERY",690.00,240.00,450.00,30.00,24.00,504.00,1,
"Coffee Island HQ-27",2025-10-08,17,"TAKEAWAY",870.00,87.00,783.00,0.00,27.00,810.00,2,
"Coffee Island HQ-27",2025-10-08,18,"DINE IN",1680.00,584.00,1096.00,0.00,54.79,1150.79,3,
"Coffee Island HQ-27",2025-10-08,19,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,2,
"Coffee Island HQ-27",2025-10-08,20,"DINE IN",1249.00,374.70,874.30,0.00,43.72,918.02,1,
"Coffee Island HQ-27",2025-10-08,21,"DELIVERY",395.00,39.50,355.50,30.00,19.28,404.78,1,
"Coffee Island HQ-27",2025-10-08,21,"DINE IN",1410.00,0.00,1410.00,0.00,70.50,1480.50,4,
"Coffee Island HQ-27",2025-10-08,22,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"Coffee Island HQ-27",2025-10-08,23,"DELIVERY",620.00,310.00,310.00,30.00,17.00,357.00,1,
"Coffee Island HQ-27",2025-10-09,8,"DINE IN",2010.00,62.00,1948.00,0.00,97.40,2045.40,4,
"Coffee Island HQ-27",2025-10-09,9,"DINE IN",3040.00,221.00,2819.00,0.00,140.95,2959.95,5,
"Coffee Island HQ-27",2025-10-09,10,"DELIVERY",340.00,75.00,265.00,30.00,14.75,309.75,1,
"Coffee Island HQ-27",2025-10-09,10,"TAKEAWAY",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island HQ-27",2025-10-09,10,"DINE IN",1420.00,89.00,1331.00,0.00,66.55,1397.55,4,
"Coffee Island HQ-27",2025-10-09,11,"DINE IN",420.00,42.00,378.00,0.00,18.90,396.90,2,
"Coffee Island HQ-27",2025-10-09,12,"DELIVERY",1385.00,238.50,1146.50,60.00,60.33,1266.83,2,
"Coffee Island HQ-27",2025-10-09,12,"DINE IN",730.00,0.00,730.00,0.00,36.50,766.50,2,
"Coffee Island HQ-27",2025-10-09,13,"DELIVERY",380.00,50.00,330.00,30.00,18.00,378.00,1,
"Coffee Island HQ-27",2025-10-09,13,"TAKEAWAY",1440.00,0.00,1440.00,0.00,72.00,1512.00,2,
"Coffee Island HQ-27",2025-10-09,14,"DINE IN",1190.00,264.00,926.00,0.00,46.30,972.30,2,
"Coffee Island HQ-27",2025-10-09,14,"DELIVERY",310.00,80.00,230.00,30.00,13.00,273.00,1,
"Coffee Island HQ-27",2025-10-09,14,"TAKEAWAY",250.00,250.00,0.00,0.00,0.00,0.00,2,
"Coffee Island HQ-27",2025-10-09,15,"DELIVERY",640.00,245.00,395.00,60.00,22.75,477.75,2,
"Coffee Island HQ-27",2025-10-09,15,"DINE IN",1140.00,311.00,829.00,0.00,41.45,870.45,2,
"Coffee Island HQ-27",2025-10-09,15,"TAKEAWAY",570.00,29.00,541.00,0.00,27.05,568.05,2,
"Coffee Island HQ-27",2025-10-09,16,"DINE IN",570.00,0.00,570.00,0.00,28.50,598.50,2,
"Coffee Island HQ-27",2025-10-09,17,"DINE IN",920.00,28.00,892.00,0.00,44.60,936.60,3,
"Coffee Island HQ-27",2025-10-09,17,"DELIVERY",1950.00,280.00,1670.00,60.00,86.50,1816.50,2,
"Coffee Island HQ-27",2025-10-09,18,"DELIVERY",700.00,0.00,700.00,0.00,35.00,735.00,1,
"Coffee Island HQ-27",2025-10-09,18,"TAKEAWAY",1570.00,0.00,1570.00,0.00,78.50,1648.50,3,
"Coffee Island HQ-27",2025-10-09,18,"DINE IN",700.00,100.00,600.00,0.00,30.00,630.00,1,
"Coffee Island HQ-27",2025-10-09,19,"DINE IN",4210.00,367.00,3843.00,0.00,192.15,4035.15,8,
"Coffee Island HQ-27",2025-10-09,19,"TAKEAWAY",310.00,155.00,155.00,5.00,8.65,168.65,1,
"Coffee Island HQ-27",2025-10-09,20,"DELIVERY",179.00,53.70,125.30,30.00,7.77,163.07,1,
"Coffee Island HQ-27",2025-10-09,21,"DINE IN",740.00,185.00,555.00,0.00,27.76,582.76,2,
"Coffee Island HQ-27",2025-10-09,21,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island HQ-27",2025-10-09,22,"DINE IN",875.00,119.50,755.50,0.00,37.78,793.28,3,
"Coffee Island HQ-27",2025-10-09,22,"TAKEAWAY",540.00,0.00,540.00,0.00,27.00,567.00,1,
"Coffee Island HQ-27",2025-10-09,23,"TAKEAWAY",230.00,23.00,207.00,0.00,10.35,217.35,1,
"Coffee Island HQ-27",2025-10-10,8,"DINE IN",1780.00,62.00,1718.00,0.00,85.90,1803.90,3,
"Coffee Island HQ-27",2025-10-10,9,"DINE IN",959.00,0.00,959.00,0.00,47.95,1006.95,4,
"Coffee Island HQ-27",2025-10-10,9,"DELIVERY",1196.25,0.00,1196.25,60.00,62.81,1319.06,2,
"Coffee Island HQ-27",2025-10-10,9,"TAKEAWAY",460.00,0.00,460.00,5.00,23.90,488.90,1,
"Coffee Island HQ-27",2025-10-10,10,"DINE IN",379.00,23.00,356.00,0.00,17.80,373.80,2,
"Coffee Island HQ-27",2025-10-10,10,"TAKEAWAY",290.00,29.00,261.00,0.00,13.05,274.05,1,
"Coffee Island HQ-27",2025-10-10,11,"DINE IN",230.00,23.00,207.00,0.00,10.35,217.35,1,
"Coffee Island HQ-27",2025-10-10,11,"DELIVERY",395.00,39.50,355.50,30.00,19.28,404.78,1,
"Coffee Island HQ-27",2025-10-10,12,"TAKEAWAY",1227.03,101.70,1125.33,0.00,56.26,1181.59,3,
"Coffee Island HQ-27",2025-10-10,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island HQ-27",2025-10-10,13,"TAKEAWAY",1460.00,0.00,1460.00,0.00,73.00,1533.00,3,
"Coffee Island HQ-27",2025-10-10,13,"DELIVERY",1116.43,199.98,916.45,30.00,47.32,993.77,1,
"Coffee Island HQ-27",2025-10-10,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island HQ-27",2025-10-10,15,"DINE IN",1709.41,42.00,1667.41,0.00,83.37,1750.78,4,
"Coffee Island HQ-27",2025-10-10,15,"DELIVERY",650.00,149.99,500.01,30.00,26.50,556.51,1,
"Coffee Island HQ-27",2025-10-10,15,"TAKEAWAY",1410.00,246.00,1164.00,0.00,58.20,1222.20,3,
"Coffee Island HQ-27",2025-10-10,16,"TAKEAWAY",1790.00,0.00,1790.00,0.00,89.50,1879.50,3,
"Coffee Island HQ-27",2025-10-10,16,"DELIVERY",340.00,80.00,260.00,30.00,14.50,304.50,1,
"Coffee Island HQ-27",2025-10-10,17,"DINE IN",1170.00,75.00,1095.00,0.00,54.75,1149.75,4,
"Coffee Island HQ-27",2025-10-10,17,"TAKEAWAY",540.00,0.00,540.00,0.00,27.00,567.00,1,
"Coffee Island HQ-27",2025-10-10,18,"TAKEAWAY",310.00,45.00,265.00,0.00,13.25,278.25,1,
"Coffee Island HQ-27",2025-10-10,18,"DINE IN",1090.00,67.00,1023.00,0.00,51.15,1074.15,4,
"Coffee Island HQ-27",2025-10-10,19,"DINE IN",1510.00,390.00,1120.00,0.00,56.00,1176.00,2,
"Coffee Island HQ-27",2025-10-10,19,"DELIVERY",300.00,165.00,135.00,30.00,8.25,173.25,1,
"Coffee Island HQ-27",2025-10-10,20,"DINE IN",1230.00,0.00,1230.00,0.00,61.50,1291.50,2,
"Coffee Island HQ-27",2025-10-10,21,"DINE IN",2654.00,192.00,2462.00,0.00,123.10,2585.10,4,
"Coffee Island HQ-27",2025-10-10,22,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,1,
"Coffee Island HQ-27",2025-10-11,8,"DINE IN",429.00,0.00,429.00,0.00,21.45,450.45,1,
"Coffee Island HQ-27",2025-10-11,9,"DELIVERY",179.00,53.70,125.30,30.00,7.77,163.07,1,
"Coffee Island HQ-27",2025-10-11,9,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island HQ-27",2025-10-11,9,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island HQ-27",2025-10-11,10,"TAKEAWAY",710.00,0.00,710.00,0.00,35.50,745.50,2,
"Coffee Island HQ-27",2025-10-11,10,"DELIVERY",1645.42,199.97,1445.45,30.00,73.78,1549.23,1,
"Coffee Island HQ-27",2025-10-11,11,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,1,
"Coffee Island HQ-27",2025-10-11,11,"TAKEAWAY",1115.00,557.50,557.50,0.00,27.88,585.38,1,
"Coffee Island HQ-27",2025-10-11,11,"DELIVERY",310.00,80.00,230.00,30.00,13.00,273.00,1,
"Coffee Island HQ-27",2025-10-11,12,"DINE IN",2400.00,165.00,2235.00,0.00,111.75,2346.75,4,
"Coffee Island HQ-27",2025-10-11,13,"DINE IN",2540.00,0.00,2540.00,0.00,127.00,2667.00,3,
"Coffee Island HQ-27",2025-10-11,13,"TAKEAWAY",900.00,0.00,900.00,0.00,45.00,945.00,1,
"Coffee Island HQ-27",2025-10-11,13,"DELIVERY",2790.00,400.00,2390.00,30.00,121.02,2541.02,1,
"Coffee Island HQ-27",2025-10-11,14,"TAKEAWAY",2880.85,219.09,2661.76,0.00,133.09,2794.85,2,
"Coffee Island HQ-27",2025-10-11,14,"DINE IN",288.10,0.00,288.10,0.00,14.41,302.51,2,
"Coffee Island HQ-27",2025-10-11,15,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,2,
"Coffee Island HQ-27",2025-10-11,15,"TAKEAWAY",1895.00,581.50,1313.50,0.00,65.68,1379.18,3,
"Coffee Island HQ-27",2025-10-11,16,"DINE IN",2450.00,696.00,1754.00,0.00,87.70,1841.70,5,
"Coffee Island HQ-27",2025-10-11,16,"DELIVERY",360.00,0.00,360.00,30.00,19.50,409.50,1,
"Coffee Island HQ-27",2025-10-11,17,"DINE IN",1000.00,90.00,910.00,0.00,45.50,955.50,3,
"Coffee Island HQ-27",2025-10-11,18,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island HQ-27",2025-10-11,18,"DINE IN",1280.00,0.00,1280.00,0.00,64.00,1344.00,4,
"Coffee Island HQ-27",2025-10-11,19,"DINE IN",270.00,69.00,201.00,0.00,10.05,211.05,1,
"Coffee Island HQ-27",2025-10-11,19,"TAKEAWAY",1766.61,261.50,1505.11,5.00,76.16,1586.27,6,
"Coffee Island HQ-27",2025-10-11,20,"TAKEAWAY",1350.00,178.00,1172.00,5.00,59.50,1236.50,4,
"Coffee Island HQ-27",2025-10-11,20,"DINE IN",1260.00,445.00,815.00,0.00,40.75,855.75,2,
"Coffee Island HQ-27",2025-10-11,21,"DINE IN",660.00,31.00,629.00,0.00,31.45,660.45,3,
"Coffee Island HQ-27",2025-10-11,21,"DELIVERY",395.00,39.50,355.50,30.00,19.28,404.78,1,
"Coffee Island HQ-27",2025-10-11,22,"DELIVERY",360.00,50.00,310.00,30.00,17.00,357.00,1,
"Coffee Island HQ-27",2025-10-11,22,"TAKEAWAY",520.00,0.00,520.00,0.00,26.00,546.00,1,
"Coffee Island HQ-27",2025-10-11,23,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"Coffee Island HQ-27",2025-10-12,9,"DELIVERY",179.00,53.70,125.30,30.00,7.77,163.07,1,
"Coffee Island HQ-27",2025-10-12,10,"DELIVERY",670.00,340.00,330.00,30.00,17.99,377.99,1,
"Coffee Island HQ-27",2025-10-12,11,"DINE IN",260.00,0.00,260.00,0.00,13.00,273.00,3,
"Coffee Island HQ-27",2025-10-12,12,"TAKEAWAY",1405.00,0.00,1405.00,0.00,70.25,1475.25,1,
"Coffee Island HQ-27",2025-10-12,13,"DELIVERY",1670.00,399.99,1270.01,60.00,66.50,1396.51,2,
"Coffee Island HQ-27",2025-10-12,13,"DINE IN",424.41,0.00,424.41,0.00,21.22,445.63,1,
"Coffee Island HQ-27",2025-10-12,13,"TAKEAWAY",645.85,104.00,541.85,0.00,27.10,568.95,1,
"Coffee Island HQ-27",2025-10-12,14,"TAKEAWAY",700.00,95.00,605.00,0.00,30.25,635.25,1,
"Coffee Island HQ-27",2025-10-12,16,"DELIVERY",3515.00,400.00,3115.00,90.00,160.26,3365.26,3,
"Coffee Island HQ-27",2025-10-12,16,"DINE IN",1590.00,430.00,1160.00,0.00,58.00,1218.00,2,
"Coffee Island HQ-27",2025-10-12,17,"DINE IN",3830.00,1760.00,2070.00,0.00,103.50,2173.50,4,
"Coffee Island HQ-27",2025-10-12,17,"TAKEAWAY",330.00,0.00,330.00,0.00,16.50,346.50,1,
"Coffee Island HQ-27",2025-10-12,17,"DELIVERY",900.00,100.00,800.00,30.00,41.49,871.49,1,
"Coffee Island HQ-27",2025-10-12,18,"DINE IN",2570.00,828.00,1742.00,0.00,87.10,1829.10,3,
"Coffee Island HQ-27",2025-10-12,18,"DELIVERY",310.00,155.00,155.00,30.00,9.25,194.25,1,
"Coffee Island HQ-27",2025-10-12,19,"DINE IN",3923.39,1107.50,2815.89,0.00,140.80,2956.69,3,
"Coffee Island HQ-27",2025-10-12,19,"TAKEAWAY",265.00,0.00,265.00,0.00,13.25,278.25,1,
"Coffee Island HQ-27",2025-10-12,20,"DINE IN",1640.00,820.00,820.00,0.00,41.00,861.00,3,
"Coffee Island HQ-27",2025-10-12,21,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"Coffee Island HQ-27",2025-10-12,22,"TAKEAWAY",580.00,0.00,580.00,0.00,29.00,609.00,1,
"Coffee Island HQ-27",2025-10-12,22,"DINE IN",1000.00,500.00,500.00,0.00,25.00,525.00,1,
"Coffee Island HQ-27",2025-10-12,23,"DELIVERY",879.00,276.60,602.40,60.00,33.12,695.52,2,
"Coffee Island HQ-27",2025-10-13,8,"DELIVERY",265.00,75.00,190.00,30.00,11.00,231.00,1,
"Coffee Island HQ-27",2025-10-13,8,"DINE IN",298.00,0.00,298.00,0.00,14.90,312.90,1,
"Coffee Island HQ-27",2025-10-13,9,"DELIVERY",1178.00,350.28,827.72,90.00,45.89,963.61,3,
"Coffee Island HQ-27",2025-10-13,9,"DINE IN",149.00,14.90,134.10,0.00,6.71,140.81,1,
"Coffee Island HQ-27",2025-10-13,10,"TAKEAWAY",540.00,230.00,310.00,0.00,15.50,325.50,2,
"Coffee Island HQ-27",2025-10-13,10,"DELIVERY",310.00,170.00,140.00,30.00,8.50,178.50,1,
"Coffee Island HQ-27",2025-10-13,11,"DINE IN",1290.00,522.00,768.00,0.00,38.40,806.40,4,
"Coffee Island HQ-27",2025-10-13,11,"ONLINE",365.00,194.00,171.00,55.00,18.45,244.45,1,
"Coffee Island HQ-27",2025-10-13,12,"TAKEAWAY",890.00,23.00,867.00,0.00,43.35,910.35,2,
"Coffee Island HQ-27",2025-10-13,12,"DINE IN",1485.00,371.25,1113.75,0.00,55.70,1169.45,2,
"Coffee Island HQ-27",2025-10-13,13,"DINE IN",2400.00,0.00,2400.00,0.00,120.00,2520.00,3,
"Coffee Island HQ-27",2025-10-13,13,"TAKEAWAY",1115.00,85.00,1030.00,5.00,52.40,1087.40,3,
"Coffee Island HQ-27",2025-10-13,13,"DELIVERY",310.00,80.00,230.00,30.00,13.00,273.00,1,
"Coffee Island HQ-27",2025-10-13,14,"TAKEAWAY",360.00,0.00,360.00,0.00,18.00,378.00,1,
"Coffee Island HQ-27",2025-10-13,14,"DINE IN",530.00,0.00,530.00,0.00,26.50,556.50,1,
"Coffee Island HQ-27",2025-10-13,15,"DINE IN",1669.94,251.25,1418.69,0.00,70.94,1489.63,3,
"Coffee Island HQ-27",2025-10-13,15,"TAKEAWAY",320.00,0.00,320.00,0.00,16.00,336.00,1,
"Coffee Island HQ-27",2025-10-13,16,"DELIVERY",960.00,199.99,760.01,30.00,39.50,829.51,1,
"Coffee Island HQ-27",2025-10-13,16,"DINE IN",1240.00,42.00,1198.00,0.00,59.90,1257.90,2,
"Coffee Island HQ-27",2025-10-13,17,"DINE IN",850.00,0.00,850.00,0.00,42.50,892.50,1,
"Coffee Island HQ-27",2025-10-13,17,"TAKEAWAY",600.00,0.00,600.00,0.00,30.00,630.00,2,
"Coffee Island HQ-27",2025-10-13,18,"DINE IN",420.00,42.00,378.00,0.00,18.90,396.90,1,
"Coffee Island HQ-27",2025-10-13,18,"TAKEAWAY",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island HQ-27",2025-10-13,19,"DINE IN",1030.00,232.00,798.00,0.00,39.90,837.90,3,
"Coffee Island HQ-27",2025-10-13,20,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island HQ-27",2025-10-13,21,"DELIVERY",300.00,150.00,150.00,30.00,9.00,189.00,1,
"Coffee Island HQ-27",2025-10-13,21,"TAKEAWAY",330.00,0.00,330.00,0.00,16.50,346.50,1,
"Coffee Island HQ-27",2025-10-13,22,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"Coffee Island HQ-27",2025-10-13,23,"DINE IN",310.00,77.50,232.50,0.00,11.63,244.13,1,
"Coffee Island HQ-27",2025-10-13,23,"TAKEAWAY",530.00,0.00,530.00,0.00,26.50,556.50,1,
"Coffee Island HQ-27",2025-10-13,23,"DELIVERY",360.00,170.00,190.00,30.00,11.00,231.00,1,
"Coffee Island HQ-27",2025-10-14,9,"DELIVERY",600.00,0.00,600.00,30.00,31.50,661.50,1,
"Coffee Island HQ-27",2025-10-14,9,"TAKEAWAY",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island HQ-27",2025-10-14,10,"DELIVERY",666.85,130.00,536.85,60.00,64.14,660.99,2,
"Coffee Island HQ-27",2025-10-14,10,"DINE IN",2625.00,25.00,2600.00,0.00,130.00,2730.00,3,
"Coffee Island HQ-27",2025-10-14,11,"TAKEAWAY",2766.25,100.00,2666.25,0.00,133.31,2799.56,6,
"Coffee Island HQ-27",2025-10-14,11,"DELIVERY",705.00,118.50,586.50,60.00,32.33,678.83,2,
"Coffee Island HQ-27",2025-10-14,11,"DINE IN",680.00,44.00,636.00,0.00,31.80,667.80,2,
"Coffee Island HQ-27",2025-10-14,12,"DINE IN",960.00,0.00,960.00,0.00,48.00,1008.00,2,
"Coffee Island HQ-27",2025-10-14,12,"TAKEAWAY",1010.00,49.00,961.00,0.00,48.05,1009.05,3,
"Coffee Island HQ-27",2025-10-14,13,"DELIVERY",1123.60,115.00,1008.60,60.00,53.43,1122.03,2,
"Coffee Island HQ-27",2025-10-14,13,"DINE IN",882.00,0.00,882.00,0.00,121.06,1003.06,1,
"Coffee Island HQ-27",2025-10-14,13,"TAKEAWAY",680.00,164.00,516.00,0.00,25.80,541.80,1,
"Coffee Island HQ-27",2025-10-14,14,"DELIVERY",1775.00,381.00,1394.00,60.00,72.70,1526.70,2,
"Coffee Island HQ-27",2025-10-14,14,"TAKEAWAY",2430.00,280.00,2150.00,5.00,108.40,2263.40,5,
"Coffee Island HQ-27",2025-10-14,15,"TAKEAWAY",658.59,0.00,658.59,0.00,32.93,691.52,1,
"Coffee Island HQ-27",2025-10-14,15,"ONLINE",707.00,707.00,0.00,0.00,0.00,0.00,1,
"Coffee Island HQ-27",2025-10-14,16,"DELIVERY",620.00,340.00,280.00,60.00,17.00,357.00,2,
"Coffee Island HQ-27",2025-10-14,16,"TAKEAWAY",370.00,0.00,370.00,0.00,18.50,388.50,1,
"Coffee Island HQ-27",2025-10-14,16,"DINE IN",620.00,62.00,558.00,0.00,27.90,585.90,1,
"Coffee Island HQ-27",2025-10-14,17,"DINE IN",1210.00,0.00,1210.00,0.00,60.50,1270.50,1,
"Coffee Island HQ-27",2025-10-14,17,"TAKEAWAY",280.00,280.00,0.00,0.00,0.00,0.00,1,
"Coffee Island HQ-27",2025-10-14,18,"DINE IN",840.00,0.00,840.00,0.00,42.00,882.00,1,
"Coffee Island HQ-27",2025-10-14,19,"DINE IN",1155.00,0.00,1155.00,0.00,57.75,1212.75,2,
"Coffee Island HQ-27",2025-10-14,20,"DELIVERY",250.00,75.00,175.00,30.00,10.25,215.25,1,
"Coffee Island HQ-27",2025-10-14,20,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,3,
"Coffee Island HQ-27",2025-10-14,21,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island HQ-27",2025-10-14,21,"DINE IN",300.00,0.00,300.00,0.00,15.00,315.00,4,
"Coffee Island HQ-27",2025-10-14,22,"DINE IN",686.61,0.00,686.61,0.00,34.33,720.94,1,
"Coffee Island HQ-27",2025-10-15,8,"DELIVERY",585.00,180.99,404.01,30.00,21.70,455.71,1,
"Coffee Island HQ-27",2025-10-15,8,"DINE IN",298.00,29.80,268.20,0.00,13.42,281.62,1,
"Coffee Island HQ-27",2025-10-15,8,"TAKEAWAY",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island HQ-27",2025-10-15,9,"DELIVERY",564.00,0.00,564.00,60.00,31.20,655.20,2,
"Coffee Island HQ-27",2025-10-15,9,"TAKEAWAY",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island HQ-27",2025-10-15,10,"DELIVERY",320.00,0.00,320.00,30.00,17.50,367.50,1,
"Coffee Island HQ-27",2025-10-15,10,"TAKEAWAY",570.00,57.00,513.00,0.00,25.65,538.65,1,
"Coffee Island HQ-27",2025-10-15,10,"DINE IN",677.00,52.80,624.20,0.00,31.22,655.42,3,
"Coffee Island HQ-27",2025-10-15,11,"TAKEAWAY",688.39,0.00,688.39,0.00,34.42,722.81,1,
"Coffee Island HQ-27",2025-10-15,11,"DINE IN",590.00,0.00,590.00,0.00,29.50,619.50,1,
"Coffee Island HQ-27",2025-10-15,11,"DELIVERY",310.00,80.00,230.00,30.00,13.00,273.00,1,
"Coffee Island HQ-27",2025-10-15,12,"DELIVERY",320.00,75.00,245.00,30.00,13.75,288.75,1,
"Coffee Island HQ-27",2025-10-15,12,"TAKEAWAY",510.00,222.00,288.00,0.00,14.40,302.40,2,
"Coffee Island HQ-27",2025-10-15,13,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island HQ-27",2025-10-15,13,"DELIVERY",550.00,180.99,369.01,30.00,19.95,418.96,1,
"Coffee Island HQ-27",2025-10-15,13,"TAKEAWAY",670.00,28.00,642.00,0.00,32.10,674.10,2,
"Coffee Island HQ-27",2025-10-15,14,"DINE IN",750.00,97.00,653.00,0.00,32.65,685.65,2,
"Coffee Island HQ-27",2025-10-15,15,"DINE IN",2200.00,143.00,2057.00,0.00,102.84,2159.84,4,
"Coffee Island HQ-27",2025-10-15,15,"TAKEAWAY",560.00,56.00,504.00,0.00,25.20,529.20,1,
"Coffee Island HQ-27",2025-10-15,16,"DINE IN",2340.00,377.00,1963.00,0.00,98.15,2061.15,3,
"Coffee Island HQ-27",2025-10-15,16,"TAKEAWAY",230.00,23.00,207.00,0.00,10.35,217.35,1,
"Coffee Island HQ-27",2025-10-15,17,"DINE IN",2430.00,0.00,2430.00,0.00,121.50,2551.50,5,
"Coffee Island HQ-27",2025-10-15,18,"DINE IN",3605.00,120.00,3485.00,0.00,174.25,3659.25,6,
"Coffee Island HQ-27",2025-10-15,18,"DELIVERY",1565.00,199.98,1365.02,30.00,69.76,1464.78,1,
"Coffee Island HQ-27",2025-10-15,19,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island HQ-27",2025-10-15,20,"DINE IN",1340.85,0.00,1340.85,0.00,67.04,1407.89,3,
"Coffee Island HQ-27",2025-10-15,20,"TAKEAWAY",1165.24,85.52,1079.72,0.00,41.84,1121.56,2,
"Coffee Island HQ-27",2025-10-15,21,"TAKEAWAY",700.00,0.00,700.00,0.00,35.00,735.00,1,
"Coffee Island HQ-27",2025-10-15,22,"DINE IN",350.00,0.00,350.00,0.00,17.50,367.50,2,
"Coffee Island HQ-27",2025-10-15,22,"DELIVERY",310.00,75.00,235.00,30.00,13.25,278.25,1,
"Coffee Island HQ-27",2025-10-15,23,"DELIVERY",390.00,80.00,310.00,30.00,17.00,357.00,1,
"Coffee Island HQ-27",2025-10-16,8,"DELIVERY",300.00,165.00,135.00,30.00,8.25,173.25,1,
"Coffee Island HQ-27",2025-10-16,8,"TAKEAWAY",848.60,433.86,414.74,0.00,20.74,435.48,2,
"Coffee Island HQ-27",2025-10-16,9,"TAKEAWAY",268.10,23.00,245.10,0.00,12.26,257.36,2,
