All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island Beyond GK II",2025-11-20,21,"TAKEAWAY",970.00,0.00,970.00,0.00,48.50,1018.50,2,
"Coffee Island Beyond GK II",2025-11-20,22,"DINE IN",2610.00,0.00,2610.00,0.00,130.50,2740.50,4,
"Coffee Island Beyond GK II",2025-11-20,23,"DELIVERY",990.00,390.00,600.00,70.00,33.50,703.50,3,
"Coffee Island Beyond GK II",2025-11-20,23,"DINE IN",260.00,0.00,260.00,0.00,13.00,273.00,1,
"Coffee Island Beyond GK II",2025-11-21,0,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-11-21,0,"TAKEAWAY",420.00,0.00,420.00,0.00,21.00,441.00,2,
"Coffee Island Beyond GK II",2025-11-21,1,"TAKEAWAY",580.00,0.00,580.00,5.00,29.90,614.90,1,
"Coffee Island Beyond GK II",2025-11-21,1,"DINE IN",1680.00,0.00,1680.00,0.00,84.00,1764.00,5,
"Coffee Island Beyond GK II",2025-11-21,2,"DINE IN",500.00,0.00,500.00,0.00,25.00,525.00,3,
"Coffee Island Beyond GK II",2025-11-21,3,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-11-21,5,"DELIVERY",250.00,90.00,160.00,20.00,9.00,189.00,1,
"Coffee Island Beyond GK II",2025-11-21,5,"TAKEAWAY",620.00,0.00,620.00,0.00,31.00,651.00,2,
"Coffee Island Beyond GK II",2025-11-21,6,"DELIVERY",280.00,75.00,205.00,30.00,11.75,246.75,1,
"Coffee Island Beyond GK II",2025-11-21,7,"TAKEAWAY",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-11-21,8,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-11-21,8,"DINE IN",953.47,71.00,882.47,0.00,44.12,926.59,4,
"Coffee Island Beyond GK II",2025-11-21,9,"DELIVERY",290.00,90.00,200.00,20.00,11.00,231.00,1,
"Coffee Island Beyond GK II",2025-11-21,9,"DINE IN",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-11-21,10,"DINE IN",459.00,0.00,459.00,0.00,22.95,481.95,2,
"Coffee Island Beyond GK II",2025-11-21,10,"DELIVERY",1170.00,585.00,585.00,60.00,32.25,677.25,3,
"Coffee Island Beyond GK II",2025-11-21,11,"TAKEAWAY",1050.00,0.00,1050.00,0.00,52.50,1102.50,2,
"Coffee Island Beyond GK II",2025-11-21,11,"DELIVERY",1729.59,785.18,944.41,80.00,51.23,1075.64,4,
"Coffee Island Beyond GK II",2025-11-21,12,"DINE IN",1460.00,247.50,1212.50,0.00,60.64,1273.14,3,
"Coffee Island Beyond GK II",2025-11-21,12,"DELIVERY",340.00,100.00,240.00,20.00,13.00,273.00,1,
"Coffee Island Beyond GK II",2025-11-21,13,"DINE IN",525.00,0.00,525.00,0.00,26.25,551.25,1,
"Coffee Island Beyond GK II",2025-11-21,14,"DINE IN",599.00,0.00,599.00,0.00,29.95,628.95,1,
"Coffee Island Beyond GK II",2025-11-21,14,"TAKEAWAY",290.00,6.00,284.00,0.00,14.20,298.20,1,
"Coffee Island Beyond GK II",2025-11-21,15,"TAKEAWAY",1758.47,88.00,1670.47,0.00,83.52,1753.99,4,
"Coffee Island Beyond GK II",2025-11-21,15,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-11-21,16,"DELIVERY",1010.00,362.00,648.00,40.00,34.40,722.40,2,
"Coffee Island Beyond GK II",2025-11-21,16,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,3,
"Coffee Island Beyond GK II",2025-11-21,16,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-11-21,17,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,2,
"Coffee Island Beyond GK II",2025-11-21,17,"DELIVERY",1825.26,703.04,1122.22,70.00,59.61,1251.83,3,
"Coffee Island Beyond GK II",2025-11-21,18,"DINE IN",2231.90,582.57,1649.33,0.00,82.47,1731.80,3,
"Coffee Island Beyond GK II",2025-11-21,18,"DELIVERY",500.00,250.00,250.00,20.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-11-21,18,"TAKEAWAY",1946.25,46.88,1899.37,0.00,81.47,1980.84,3,
"Coffee Island Beyond GK II",2025-11-21,19,"DELIVERY",650.00,157.49,492.51,30.00,26.12,548.63,1,
"Coffee Island Beyond GK II",2025-11-21,19,"DINE IN",1310.00,300.00,1010.00,0.00,50.49,1060.49,2,
"Coffee Island Beyond GK II",2025-11-21,20,"DINE IN",5970.50,790.00,5180.50,0.00,259.03,5439.53,6,
"Coffee Island Beyond GK II",2025-11-21,20,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-11-21,21,"DELIVERY",1022.00,465.00,557.00,40.00,41.81,638.81,2,
"Coffee Island Beyond GK II",2025-11-21,21,"DINE IN",540.00,0.00,540.00,0.00,27.00,567.00,1,
"Coffee Island Beyond GK II",2025-11-21,22,"DELIVERY",890.00,445.00,445.00,30.00,23.75,498.75,1,
"Coffee Island Beyond GK II",2025-11-21,23,"DINE IN",1544.35,0.00,1544.35,0.00,77.22,1621.57,1,
"Coffee Island Beyond GK II",2025-11-21,23,"TAKEAWAY",330.00,0.00,330.00,0.00,16.50,346.50,1,
"Coffee Island Beyond GK II",2025-11-22,0,"DELIVERY",620.00,245.00,375.00,40.00,20.75,435.75,2,
"Coffee Island Beyond GK II",2025-11-22,0,"DINE IN",3110.00,133.00,2977.00,0.00,148.85,3125.85,4,
"Coffee Island Beyond GK II",2025-11-22,1,"DINE IN",390.00,0.00,390.00,0.00,19.50,409.50,1,
"Coffee Island Beyond GK II",2025-11-22,1,"TAKEAWAY",5500.00,0.00,5500.00,0.00,275.00,5775.00,5,
"Coffee Island Beyond GK II",2025-11-22,1,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-11-22,2,"TAKEAWAY",1051.20,0.00,1051.20,0.00,52.56,1103.76,2,
"Coffee Island Beyond GK II",2025-11-22,2,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-11-22,3,"TAKEAWAY",850.00,0.00,850.00,0.00,42.50,892.50,2,
"Coffee Island Beyond GK II",2025-11-22,4,"TAKEAWAY",2010.00,33.00,1977.00,0.00,98.85,2075.85,3,
"Coffee Island Beyond GK II",2025-11-22,5,"DINE IN",1920.00,0.00,1920.00,0.00,96.00,2016.00,1,
"Coffee Island Beyond GK II",2025-11-22,7,"DINE IN",149.00,149.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-11-22,8,"DINE IN",439.00,176.00,263.00,0.00,13.15,276.15,2,
"Coffee Island Beyond GK II",2025-11-22,9,"DINE IN",805.63,0.00,805.63,0.00,106.27,911.90,3,
"Coffee Island Beyond GK II",2025-11-22,9,"TAKEAWAY",298.00,0.00,298.00,5.00,15.80,318.80,1,
"Coffee Island Beyond GK II",2025-11-22,10,"DINE IN",578.00,0.00,578.00,0.00,28.90,606.90,3,
"Coffee Island Beyond GK II",2025-11-22,10,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-11-22,11,"DELIVERY",910.00,455.00,455.00,20.00,23.75,498.75,1,
"Coffee Island Beyond GK II",2025-11-22,11,"DINE IN",1362.74,115.00,1247.74,0.00,62.39,1310.13,2,
"Coffee Island Beyond GK II",2025-11-22,12,"DELIVERY",940.00,470.00,470.00,60.00,26.50,556.50,3,
"Coffee Island Beyond GK II",2025-11-22,12,"DINE IN",930.00,0.00,930.00,0.00,46.50,976.50,1,
"Coffee Island Beyond GK II",2025-11-22,13,"DELIVERY",870.00,435.00,435.00,60.00,24.75,519.75,3,
"Coffee Island Beyond GK II",2025-11-22,13,"DINE IN",859.00,0.00,859.00,0.00,42.95,901.95,1,
"Coffee Island Beyond GK II",2025-11-22,14,"DINE IN",1530.00,0.00,1530.00,0.00,76.50,1606.50,3,
"Coffee Island Beyond GK II",2025-11-22,14,"TAKEAWAY",520.00,100.00,420.00,5.00,21.90,446.90,1,
"Coffee Island Beyond GK II",2025-11-22,15,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,1,
"Coffee Island Beyond GK II",2025-11-22,16,"DELIVERY",1210.00,605.00,605.00,40.00,32.25,677.25,2,
"Coffee Island Beyond GK II",2025-11-22,16,"DINE IN",1180.00,21.00,1159.00,0.00,57.95,1216.95,4,
"Coffee Island Beyond GK II",2025-11-22,16,"TAKEAWAY",1505.00,131.00,1374.00,10.00,70.50,1454.50,3,
"Coffee Island Beyond GK II",2025-11-22,17,"DINE IN",5500.00,1497.50,4002.50,0.00,200.13,4202.63,8,
"Coffee Island Beyond GK II",2025-11-22,17,"TAKEAWAY",1310.00,393.00,917.00,0.00,45.85,962.85,1,
"Coffee Island Beyond GK II",2025-11-22,17,"DELIVERY",650.00,255.00,395.00,30.00,21.25,446.25,1,
"Coffee Island Beyond GK II",2025-11-22,18,"TAKEAWAY",830.00,0.00,830.00,0.00,41.50,871.50,3,
"Coffee Island Beyond GK II",2025-11-22,18,"DINE IN",4851.61,1285.00,3566.61,0.00,178.34,3744.95,6,
"Coffee Island Beyond GK II",2025-11-22,18,"DELIVERY",310.00,155.00,155.00,30.00,9.25,194.25,1,
"Coffee Island Beyond GK II",2025-11-22,19,"DINE IN",2922.35,490.93,2431.42,0.00,121.57,2552.99,6,
"Coffee Island Beyond GK II",2025-11-22,20,"TAKEAWAY",1689.00,0.00,1689.00,0.00,84.45,1773.45,3,
"Coffee Island Beyond GK II",2025-11-22,20,"DINE IN",1270.00,635.00,635.00,0.00,31.75,666.75,2,
"Coffee Island Beyond GK II",2025-11-22,21,"TAKEAWAY",710.00,0.00,710.00,0.00,35.50,745.50,2,
"Coffee Island Beyond GK II",2025-11-22,21,"DINE IN",550.00,78.00,472.00,0.00,23.60,495.60,1,
"Coffee Island Beyond GK II",2025-11-22,22,"TAKEAWAY",1710.00,124.00,1586.00,0.00,79.30,1665.30,3,
"Coffee Island Beyond GK II",2025-11-22,22,"DINE IN",2186.61,0.00,2186.61,0.00,219.39,2406.00,2,
"Coffee Island Beyond GK II",2025-11-22,23,"DINE IN",3031.43,625.00,2406.43,0.00,120.33,2526.76,4,
"Coffee Island Beyond GK II",2025-11-22,23,"DELIVERY",500.00,250.00,250.00,20.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-11-23,0,"TAKEAWAY",880.00,0.00,880.00,0.00,44.00,924.00,1,
"Coffee Island Beyond GK II",2025-11-23,1,"TAKEAWAY",1865.00,0.00,1865.00,0.00,93.25,1958.25,4,
"Coffee Island Beyond GK II",2025-11-23,2,"DELIVERY",250.00,0.00,250.00,20.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-11-23,3,"TAKEAWAY",576.25,0.00,576.25,0.00,28.81,605.06,1,
"Coffee Island Beyond GK II",2025-11-23,4,"TAKEAWAY",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-11-23,5,"TAKEAWAY",660.00,0.00,660.00,0.00,33.00,693.00,1,
"Coffee Island Beyond GK II",2025-11-23,6,"DELIVERY",340.00,80.00,260.00,20.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-11-23,7,"DINE IN",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island Beyond GK II",2025-11-23,8,"DELIVERY",596.61,169.49,427.12,50.00,23.86,500.98,2,
"Coffee Island Beyond GK II",2025-11-23,9,"DINE IN",745.00,0.00,745.00,0.00,37.25,782.25,3,
"Coffee Island Beyond GK II",2025-11-23,9,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-11-23,10,"DELIVERY",230.00,115.00,115.00,20.00,6.75,141.75,1,
"Coffee Island Beyond GK II",2025-11-23,10,"DINE IN",1017.00,22.00,995.00,0.00,49.75,1044.75,3,
"Coffee Island Beyond GK II",2025-11-23,11,"DELIVERY",570.00,285.00,285.00,20.00,15.25,320.25,1,
"Coffee Island Beyond GK II",2025-11-23,11,"DINE IN",590.00,0.00,590.00,0.00,29.50,619.50,1,
"Coffee Island Beyond GK II",2025-11-23,12,"TAKEAWAY",2117.96,0.00,2117.96,0.00,105.90,2223.86,4,
"Coffee Island Beyond GK II",2025-11-23,12,"DINE IN",580.00,125.00,455.00,0.00,22.75,477.75,1,
"Coffee Island Beyond GK II",2025-11-23,13,"TAKEAWAY",2660.00,0.00,2660.00,0.00,133.00,2793.00,2,
"Coffee Island Beyond GK II",2025-11-23,13,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-11-23,14,"TAKEAWAY",570.00,0.00,570.00,0.00,28.50,598.50,1,
"Coffee Island Beyond GK II",2025-11-23,15,"DINE IN",1935.00,0.00,1935.00,0.00,96.75,2031.75,4,
"Coffee Island Beyond GK II",2025-11-23,15,"DELIVERY",905.00,382.50,522.50,20.00,27.13,569.63,1,
"Coffee Island Beyond GK II",2025-11-23,15,"TAKEAWAY",1428.10,0.00,1428.10,0.00,71.41,1499.51,1,
"Coffee Island Beyond GK II",2025-11-23,16,"DINE IN",2623.00,137.50,2485.50,0.00,124.28,2609.78,9,
"Coffee Island Beyond GK II",2025-11-23,16,"TAKEAWAY",506.61,0.00,506.61,0.00,25.33,531.94,2,
"Coffee Island Beyond GK II",2025-11-23,17,"DINE IN",5022.64,725.00,4297.64,0.00,214.89,4512.53,6,
"Coffee Island Beyond GK II",2025-11-23,17,"TAKEAWAY",2984.71,0.00,2984.71,0.00,259.30,3244.01,6,
"Coffee Island Beyond GK II",2025-11-23,18,"TAKEAWAY",4037.25,1000.00,3037.25,0.00,159.30,3196.55,5,
"Coffee Island Beyond GK II",2025-11-23,19,"TAKEAWAY",810.00,0.00,810.00,0.00,40.50,850.50,2,
"Coffee Island Beyond GK II",2025-11-23,19,"DELIVERY",400.85,120.16,280.69,30.00,15.53,326.22,1,
"Coffee Island Beyond GK II",2025-11-23,20,"DINE IN",2059.00,108.00,1951.00,0.00,97.55,2048.55,2,
"Coffee Island Beyond GK II",2025-11-23,21,"TAKEAWAY",2149.75,0.00,2149.75,0.00,107.49,2257.24,5,
"Coffee Island Beyond GK II",2025-11-23,21,"DELIVERY",310.00,155.00,155.00,20.00,8.75,183.75,1,
"Coffee Island Beyond GK II",2025-11-23,22,"TAKEAWAY",750.00,651.00,99.00,5.00,5.85,109.85,2,
"Coffee Island Beyond GK II",2025-11-23,22,"DELIVERY",670.00,280.00,390.00,20.00,20.50,430.50,1,
"Coffee Island Beyond GK II",2025-11-23,23,"TAKEAWAY",1200.00,0.00,1200.00,0.00,60.00,1260.00,2,
"Coffee Island Beyond GK II",2025-11-23,23,"DELIVERY",1140.00,475.00,665.00,40.00,35.25,740.25,2,
"Coffee Island Beyond GK II",2025-11-23,23,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-11-24,0,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-11-24,0,"DELIVERY",1200.00,600.00,600.00,20.00,31.00,651.00,1,
"Coffee Island Beyond GK II",2025-11-24,1,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,2,
"Coffee Island Beyond GK II",2025-11-24,4,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,2,
"Coffee Island Beyond GK II",2025-11-24,4,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-11-24,4,"DELIVERY",330.00,140.00,190.00,30.00,11.00,231.00,1,
"Coffee Island Beyond GK II",2025-11-24,5,"DELIVERY",840.00,175.00,665.00,20.00,34.25,719.25,1,
"Coffee Island Beyond GK II",2025-11-24,7,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island Beyond GK II",2025-11-24,7,"DELIVERY",300.00,90.00,210.00,20.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-11-24,8,"TAKEAWAY",1197.00,0.00,1197.00,0.00,59.85,1256.85,3,
"Coffee Island Beyond GK II",2025-11-24,8,"DELIVERY",285.00,125.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-11-24,10,"DELIVERY",694.41,312.88,381.53,50.00,21.58,453.11,2,
"Coffee Island Beyond GK II",2025-11-24,10,"DINE IN",753.33,114.00,639.33,0.00,31.97,671.30,2,
"Coffee Island Beyond GK II",2025-11-24,11,"DINE IN",1733.10,80.00,1653.10,0.00,82.66,1735.76,4,
"Coffee Island Beyond GK II",2025-11-24,11,"DELIVERY",300.00,150.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2025-11-24,12,"DINE IN",620.00,0.00,620.00,0.00,31.00,651.00,2,
"Coffee Island Beyond GK II",2025-11-24,13,"DELIVERY",645.00,322.50,322.50,40.00,18.13,380.63,2,
"Coffee Island Beyond GK II",2025-11-24,13,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,1,
"Coffee Island Beyond GK II",2025-11-24,14,"DINE IN",1759.00,0.00,1759.00,0.00,87.95,1846.95,3,
"Coffee Island Beyond GK II",2025-11-24,15,"DELIVERY",690.00,245.00,445.00,40.00,24.25,509.25,2,
"Coffee Island Beyond GK II",2025-11-24,15,"DINE IN",2000.00,57.50,1942.50,0.00,97.13,2039.63,4,
"Coffee Island Beyond GK II",2025-11-24,16,"DINE IN",1120.00,208.00,912.00,0.00,45.60,957.60,3,
"Coffee Island Beyond GK II",2025-11-24,16,"DELIVERY",1130.00,565.00,565.00,50.00,30.75,645.75,2,
"Coffee Island Beyond GK II",2025-11-24,17,"DINE IN",440.00,21.00,419.00,0.00,20.95,439.95,2,
"Coffee Island Beyond GK II",2025-11-24,18,"TAKEAWAY",265.00,0.00,265.00,0.00,13.25,278.25,1,
"Coffee Island Beyond GK II",2025-11-24,19,"DINE IN",739.00,0.00,739.00,0.00,36.95,775.95,2,
"Coffee Island Beyond GK II",2025-11-24,19,"TAKEAWAY",740.00,100.00,640.00,5.00,32.91,677.91,1,
"Coffee Island Beyond GK II",2025-11-24,20,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island Beyond GK II",2025-11-24,20,"DINE IN",1548.00,127.50,1420.50,0.00,71.03,1491.53,3,
"Coffee Island Beyond GK II",2025-11-24,21,"TAKEAWAY",593.33,131.00,462.33,5.00,24.02,491.35,3,
"Coffee Island Beyond GK II",2025-11-24,21,"DINE IN",540.00,0.00,540.00,0.00,27.00,567.00,1,
"Coffee Island Beyond GK II",2025-11-24,22,"DELIVERY",720.00,280.00,440.00,20.00,23.00,483.00,1,
"Coffee Island Beyond GK II",2025-11-24,22,"DINE IN",790.00,87.50,702.50,0.00,35.13,737.63,2,
"Coffee Island Beyond GK II",2025-11-24,23,"DINE IN",1778.39,0.00,1778.39,0.00,88.92,1867.31,1,
"Coffee Island Beyond GK II",2025-11-24,23,"DELIVERY",620.00,310.00,310.00,50.00,18.00,378.00,2,
"Coffee Island Beyond GK II",2025-11-24,23,"TAKEAWAY",315.00,0.00,315.00,0.00,15.75,330.75,1,
"Coffee Island Beyond GK II",2025-11-25,0,"DELIVERY",890.00,236.00,654.00,20.00,33.70,707.70,1,
"Coffee Island Beyond GK II",2025-11-25,1,"DELIVERY",230.00,100.00,130.00,20.00,7.50,157.50,1,
"Coffee Island Beyond GK II",2025-11-25,2,"DINE IN",700.00,0.00,700.00,0.00,35.00,735.00,3,
"Coffee Island Beyond GK II",2025-11-25,2,"DELIVERY",640.00,125.00,515.00,20.00,26.75,561.75,1,
"Coffee Island Beyond GK II",2025-11-25,3,"DELIVERY",410.00,100.00,310.00,20.00,16.50,346.50,1,
"Coffee Island Beyond GK II",2025-11-25,4,"DELIVERY",280.00,0.00,280.00,30.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-11-25,4,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-11-25,6,"DINE IN",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-11-25,7,"TAKEAWAY",580.00,0.00,580.00,0.00,29.00,609.00,1,
"Coffee Island Beyond GK II",2025-11-25,8,"TAKEAWAY",886.00,0.00,886.00,0.00,44.30,930.30,5,
"Coffee Island Beyond GK II",2025-11-25,8,"DELIVERY",1130.00,495.00,635.00,50.00,34.25,719.25,2,
"Coffee Island Beyond GK II",2025-11-25,9,"DELIVERY",340.00,0.00,340.00,30.00,18.50,388.50,1,
"Coffee Island Beyond GK II",2025-11-25,9,"TAKEAWAY",608.00,0.00,608.00,0.00,30.40,638.40,2,
"Coffee Island Beyond GK II",2025-11-25,10,"DELIVERY",1430.17,510.00,920.17,50.00,48.51,1018.68,2,
"Coffee Island Beyond GK II",2025-11-25,10,"DINE IN",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island Beyond GK II",2025-11-25,11,"DINE IN",840.00,0.00,840.00,0.00,42.00,882.00,1,
"Coffee Island Beyond GK II",2025-11-25,12,"DELIVERY",1363.80,300.00,1063.80,40.00,55.19,1158.99,2,
"Coffee Island Beyond GK II",2025-11-25,13,"DINE IN",1597.00,109.00,1488.00,0.00,74.40,1562.40,2,
"Coffee Island Beyond GK II",2025-11-25,14,"DINE IN",250.00,0.00,250.00,0.00,12.50,262.50,3,
"Coffee Island Beyond GK II",2025-11-25,14,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-11-25,15,"DINE IN",4159.00,832.50,3326.50,0.00,166.35,3492.85,3,
"Coffee Island Beyond GK II",2025-11-25,15,"DELIVERY",590.00,250.00,340.00,20.00,18.00,378.00,1,
"Coffee Island Beyond GK II",2025-11-25,16,"DINE IN",2080.00,660.00,1420.00,0.00,71.00,1491.00,2,
"Coffee Island Beyond GK II",2025-11-25,16,"TAKEAWAY",640.00,0.00,640.00,0.00,32.00,672.00,1,
"Coffee Island Beyond GK II",2025-11-25,17,"DELIVERY",460.00,230.00,230.00,20.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-11-25,17,"TAKEAWAY",860.00,190.00,670.00,0.00,33.50,703.50,1,
"Coffee Island Beyond GK II",2025-11-25,18,"DELIVERY",2430.00,497.99,1932.01,90.00,101.10,2123.11,4,
"Coffee Island Beyond GK II",2025-11-25,18,"DINE IN",1430.00,0.00,1430.00,0.00,71.50,1501.50,2,
"Coffee Island Beyond GK II",2025-11-25,19,"DELIVERY",1055.00,430.00,625.00,50.00,33.75,708.75,2,
"Coffee Island Beyond GK II",2025-11-25,19,"DINE IN",1800.00,0.00,1800.00,0.00,90.00,1890.00,3,
"Coffee Island Beyond GK II",2025-11-25,20,"TAKEAWAY",1220.00,0.00,1220.00,0.00,61.00,1281.00,2,
"Coffee Island Beyond GK II",2025-11-25,21,"DELIVERY",1030.00,450.00,580.00,40.00,31.00,651.00,2,
"Coffee Island Beyond GK II",2025-11-25,21,"TAKEAWAY",800.00,131.00,669.00,5.00,34.35,708.35,2,
"Coffee Island Beyond GK II",2025-11-25,21,"DINE IN",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-11-25,22,"DINE IN",3215.25,106.00,3109.25,0.00,155.46,3264.71,3,
"Coffee Island Beyond GK II",2025-11-25,22,"DELIVERY",520.00,260.00,260.00,20.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-11-25,23,"TAKEAWAY",2375.00,0.00,2375.00,0.00,105.25,2480.25,4,
"Coffee Island Beyond GK II",2025-11-25,23,"DINE IN",365.00,91.25,273.75,0.00,13.69,287.44,1,
"Coffee Island Beyond GK II",2025-11-25,23,"DELIVERY",860.00,350.00,510.00,40.00,27.50,577.50,2,
"Coffee Island Beyond GK II",2025-11-26,0,"DINE IN",1030.00,0.00,1030.00,0.00,51.50,1081.50,4,
"Coffee Island Beyond GK II",2025-11-26,0,"TAKEAWAY",660.00,0.00,660.00,0.00,33.00,693.00,1,
"Coffee Island Beyond GK II",2025-11-26,1,"DINE IN",490.00,0.00,490.00,0.00,24.50,514.50,1,
"Coffee Island Beyond GK II",2025-11-26,4,"DELIVERY",410.00,0.00,410.00,20.00,21.50,451.50,1,
"Coffee Island Beyond GK II",2025-11-26,4,"TAKEAWAY",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-11-26,7,"DELIVERY",184.75,55.42,129.33,30.00,7.97,167.30,1,
"Coffee Island Beyond GK II",2025-11-26,8,"DINE IN",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island Beyond GK II",2025-11-26,8,"DELIVERY",210.00,100.00,110.00,20.00,6.50,136.50,1,
"Coffee Island Beyond GK II",2025-11-26,9,"DINE IN",745.00,0.00,745.00,0.00,37.25,782.25,2,
"Coffee Island Beyond GK II",2025-11-26,9,"DELIVERY",610.00,183.00,427.00,40.00,23.35,490.35,2,
"Coffee Island Beyond GK II",2025-11-26,10,"TAKEAWAY",149.00,20.00,129.00,5.00,7.35,141.35,1,
"Coffee Island Beyond GK II",2025-11-26,10,"DELIVERY",300.00,150.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2025-11-26,11,"DELIVERY",360.00,161.00,199.00,20.00,10.95,229.95,1,
"Coffee Island Beyond GK II",2025-11-26,11,"TAKEAWAY",793.33,0.00,793.33,0.00,39.67,833.00,1,
"Coffee Island Beyond GK II",2025-11-26,11,"DINE IN",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-11-26,12,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-11-26,12,"DINE IN",495.00,0.00,495.00,0.00,24.75,519.75,2,
"Coffee Island Beyond GK II",2025-11-26,13,"DELIVERY",320.00,121.00,199.00,20.00,10.95,229.95,1,
"Coffee Island Beyond GK II",2025-11-26,13,"DINE IN",1240.00,302.00,938.00,0.00,46.90,984.90,2,
"Coffee Island Beyond GK II",2025-11-26,13,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-11-26,14,"DELIVERY",1071.61,351.99,719.62,80.00,39.99,839.61,3,
"Coffee Island Beyond GK II",2025-11-26,14,"TAKEAWAY",310.00,111.00,199.00,0.00,9.95,208.95,1,
"Coffee Island Beyond GK II",2025-11-26,14,"DINE IN",2490.00,669.50,1820.50,0.00,91.03,1911.53,3,
"Coffee Island Beyond GK II",2025-11-26,15,"DINE IN",3395.84,520.75,2875.09,0.00,143.76,3018.85,4,
"Coffee Island Beyond GK II",2025-11-26,15,"TAKEAWAY",2987.24,190.00,2797.24,5.00,140.76,2943.00,5,
"Coffee Island Beyond GK II",2025-11-26,15,"DELIVERY",925.00,246.00,679.00,40.00,35.95,754.95,2,
"Coffee Island Beyond GK II",2025-11-26,16,"DINE IN",2770.00,489.50,2280.50,0.00,114.03,2394.53,4,
"Coffee Island Beyond GK II",2025-11-26,17,"DINE IN",1290.00,225.00,1065.00,0.00,53.26,1118.26,2,
"Coffee Island Beyond GK II",2025-11-26,17,"DELIVERY",230.00,115.00,115.00,20.00,6.75,141.75,1,
