All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island Beyond GK II",2025-09-01,22,"DINE IN",2450.00,0.00,2450.00,0.00,122.50,2572.50,3,
"Coffee Island Beyond GK II",2025-09-01,23,"DINE IN",1560.00,0.00,1560.00,0.00,78.00,1638.00,4,
"Coffee Island Beyond GK II",2025-09-01,23,"TAKEAWAY",350.00,0.00,350.00,0.00,17.50,367.50,1,
"Coffee Island Beyond GK II",2025-09-02,0,"TAKEAWAY",1082.80,0.00,1082.80,0.00,78.70,1161.50,2,
"Coffee Island Beyond GK II",2025-09-02,0,"DINE IN",1120.00,133.00,987.00,0.00,49.35,1036.35,3,
"Coffee Island Beyond GK II",2025-09-02,2,"DINE IN",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-09-02,3,"DELIVERY",270.00,50.00,220.00,30.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-09-02,3,"TAKEAWAY",168.64,0.00,168.64,0.00,30.36,199.00,1,
"Coffee Island Beyond GK II",2025-09-02,5,"DINE IN",460.00,0.00,460.00,0.00,23.00,483.00,1,
"Coffee Island Beyond GK II",2025-09-02,6,"DINE IN",1500.00,0.00,1500.00,0.00,75.00,1575.00,1,
"Coffee Island Beyond GK II",2025-09-02,7,"DINE IN",510.00,0.00,510.00,0.00,25.50,535.50,2,
"Coffee Island Beyond GK II",2025-09-02,8,"DINE IN",1540.00,0.00,1540.00,0.00,77.00,1617.00,3,
"Coffee Island Beyond GK II",2025-09-02,9,"DINE IN",620.00,62.00,558.00,0.00,27.90,585.90,1,
"Coffee Island Beyond GK II",2025-09-02,11,"TAKEAWAY",1873.39,226.02,1647.37,0.00,150.93,1798.30,3,
"Coffee Island Beyond GK II",2025-09-02,11,"DINE IN",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-02,11,"DELIVERY",1571.61,494.99,1076.62,90.00,63.86,1230.48,3,
"Coffee Island Beyond GK II",2025-09-02,12,"DINE IN",1590.00,0.00,1590.00,0.00,79.50,1669.50,4,
"Coffee Island Beyond GK II",2025-09-02,12,"DELIVERY",540.00,134.00,406.00,60.00,23.30,489.30,2,
"Coffee Island Beyond GK II",2025-09-02,12,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-02,13,"DINE IN",950.00,222.00,728.00,0.00,36.40,764.40,2,
"Coffee Island Beyond GK II",2025-09-02,13,"DELIVERY",210.00,80.00,130.00,30.00,8.00,168.00,1,
"Coffee Island Beyond GK II",2025-09-02,14,"DINE IN",2900.00,0.00,2900.00,0.00,145.00,3045.00,5,
"Coffee Island Beyond GK II",2025-09-02,15,"TAKEAWAY",500.00,12.00,488.00,0.00,24.40,512.40,2,
"Coffee Island Beyond GK II",2025-09-02,15,"DELIVERY",230.00,0.00,230.00,30.00,13.00,273.00,1,
"Coffee Island Beyond GK II",2025-09-02,15,"DINE IN",960.00,0.00,960.00,0.00,48.00,1008.00,1,
"Coffee Island Beyond GK II",2025-09-02,16,"DINE IN",490.00,0.00,490.00,0.00,24.50,514.50,2,
"Coffee Island Beyond GK II",2025-09-02,16,"DELIVERY",740.00,75.00,665.00,60.00,36.25,761.25,2,
"Coffee Island Beyond GK II",2025-09-02,16,"TAKEAWAY",330.00,29.00,301.00,0.00,15.05,316.05,1,
"Coffee Island Beyond GK II",2025-09-02,17,"DINE IN",2240.00,0.00,2240.00,0.00,112.00,2352.00,4,
"Coffee Island Beyond GK II",2025-09-02,17,"DELIVERY",610.00,100.00,510.00,30.00,27.00,567.00,1,
"Coffee Island Beyond GK II",2025-09-02,18,"TAKEAWAY",1700.00,376.00,1324.00,0.00,66.20,1390.20,4,
"Coffee Island Beyond GK II",2025-09-02,18,"DINE IN",420.00,0.00,420.00,0.00,21.00,441.00,2,
"Coffee Island Beyond GK II",2025-09-02,19,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-02,19,"TAKEAWAY",270.00,270.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-02,19,"DELIVERY",275.00,80.00,195.00,30.00,11.25,236.25,1,
"Coffee Island Beyond GK II",2025-09-02,20,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-02,20,"DELIVERY",270.00,50.00,220.00,30.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-09-02,20,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-09-02,21,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-02,21,"DINE IN",770.00,0.00,770.00,0.00,38.50,808.50,2,
"Coffee Island Beyond GK II",2025-09-02,22,"DINE IN",424.07,0.00,424.07,0.00,39.93,464.00,2,
"Coffee Island Beyond GK II",2025-09-02,22,"DELIVERY",390.00,50.00,340.00,30.00,18.50,388.50,1,
"Coffee Island Beyond GK II",2025-09-02,23,"DELIVERY",275.00,80.00,195.00,30.00,11.25,236.25,1,
"Coffee Island Beyond GK II",2025-09-02,23,"DINE IN",480.00,0.00,480.00,0.00,24.00,504.00,1,
"Coffee Island Beyond GK II",2025-09-02,23,"TAKEAWAY",700.00,0.00,700.00,0.00,35.00,735.00,1,
"Coffee Island Beyond GK II",2025-09-03,1,"TAKEAWAY",270.00,270.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-03,1,"DELIVERY",540.00,100.00,440.00,30.00,23.50,493.50,1,
"Coffee Island Beyond GK II",2025-09-03,1,"DINE IN",651.61,0.00,651.61,0.00,40.39,692.00,1,
"Coffee Island Beyond GK II",2025-09-03,2,"DINE IN",3890.00,0.00,3890.00,0.00,194.50,4084.50,3,
"Coffee Island Beyond GK II",2025-09-03,2,"TAKEAWAY",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-09-03,3,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-09-03,5,"DELIVERY",680.00,100.00,580.00,30.00,30.50,640.50,1,
"Coffee Island Beyond GK II",2025-09-03,7,"DELIVERY",540.00,270.00,270.00,30.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-03,8,"DELIVERY",1250.00,509.99,740.01,120.00,43.00,903.01,4,
"Coffee Island Beyond GK II",2025-09-03,8,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,1,
"Coffee Island Beyond GK II",2025-09-03,9,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-03,9,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-03,10,"DINE IN",370.00,15.00,355.00,0.00,17.75,372.75,1,
"Coffee Island Beyond GK II",2025-09-03,11,"DINE IN",530.00,0.00,530.00,0.00,26.50,556.50,2,
"Coffee Island Beyond GK II",2025-09-03,11,"DELIVERY",370.00,74.00,296.00,30.00,16.30,342.30,1,
"Coffee Island Beyond GK II",2025-09-03,12,"DELIVERY",270.00,54.00,216.00,30.00,12.30,258.30,1,
"Coffee Island Beyond GK II",2025-09-03,13,"DINE IN",1560.85,0.00,1560.85,0.00,91.15,1652.00,4,
"Coffee Island Beyond GK II",2025-09-03,14,"DINE IN",950.00,0.00,950.00,0.00,47.50,997.50,2,
"Coffee Island Beyond GK II",2025-09-03,15,"DINE IN",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-09-03,15,"TAKEAWAY",580.00,0.00,580.00,0.00,29.00,609.00,1,
"Coffee Island Beyond GK II",2025-09-03,16,"DELIVERY",575.00,80.00,495.00,60.00,27.75,582.75,2,
"Coffee Island Beyond GK II",2025-09-03,16,"DINE IN",770.00,0.00,770.00,0.00,38.50,808.50,3,
"Coffee Island Beyond GK II",2025-09-03,17,"DINE IN",250.00,0.00,250.00,0.00,12.50,262.50,2,
"Coffee Island Beyond GK II",2025-09-03,18,"DINE IN",750.00,0.00,750.00,0.00,37.50,787.50,5,
"Coffee Island Beyond GK II",2025-09-03,19,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"Coffee Island Beyond GK II",2025-09-03,19,"DELIVERY",210.00,80.00,130.00,30.00,8.00,168.00,1,
"Coffee Island Beyond GK II",2025-09-03,20,"DELIVERY",485.00,160.00,325.00,60.00,19.25,404.25,2,
"Coffee Island Beyond GK II",2025-09-03,20,"DINE IN",2511.86,324.00,2187.86,0.00,136.94,2324.80,4,
"Coffee Island Beyond GK II",2025-09-03,21,"DINE IN",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-09-03,22,"DELIVERY",580.00,149.99,430.01,30.00,23.00,483.01,1,
"Coffee Island Beyond GK II",2025-09-03,22,"DINE IN",2065.77,64.00,2001.77,0.00,132.03,2133.80,4,
"Coffee Island Beyond GK II",2025-09-03,23,"TAKEAWAY",270.00,0.00,270.00,5.00,14.40,289.40,1,
"Coffee Island Beyond GK II",2025-09-03,23,"DELIVERY",275.00,80.00,195.00,30.00,11.25,236.25,1,
"Coffee Island Beyond GK II",2025-09-03,23,"DINE IN",700.00,0.00,700.00,0.00,35.00,735.00,1,
"Coffee Island Beyond GK II",2025-09-04,0,"DINE IN",2050.00,0.00,2050.00,0.00,102.50,2152.50,3,
"Coffee Island Beyond GK II",2025-09-04,2,"DINE IN",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-09-04,3,"DINE IN",790.00,0.00,790.00,0.00,39.50,829.50,1,
"Coffee Island Beyond GK II",2025-09-04,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-09-04,8,"DELIVERY",545.00,272.50,272.50,30.00,15.13,317.63,1,
"Coffee Island Beyond GK II",2025-09-04,8,"DINE IN",330.00,18.00,312.00,0.00,15.60,327.60,1,
"Coffee Island Beyond GK II",2025-09-04,11,"DINE IN",210.00,0.00,210.00,0.00,10.50,220.50,2,
"Coffee Island Beyond GK II",2025-09-04,12,"DELIVERY",270.00,54.00,216.00,30.00,12.30,258.30,1,
"Coffee Island Beyond GK II",2025-09-04,13,"TAKEAWAY",950.00,63.00,887.00,0.00,44.35,931.35,2,
"Coffee Island Beyond GK II",2025-09-04,14,"DINE IN",210.00,0.00,210.00,0.00,10.50,220.50,2,
"Coffee Island Beyond GK II",2025-09-04,14,"DELIVERY",690.00,149.99,540.01,30.00,28.51,598.52,1,
"Coffee Island Beyond GK II",2025-09-04,15,"DINE IN",250.00,0.00,250.00,0.00,12.50,262.50,2,
"Coffee Island Beyond GK II",2025-09-04,15,"DELIVERY",550.00,75.00,475.00,60.00,26.75,561.75,2,
"Coffee Island Beyond GK II",2025-09-04,16,"DINE IN",1655.00,0.00,1655.00,0.00,82.75,1737.75,4,
"Coffee Island Beyond GK II",2025-09-04,17,"DELIVERY",210.00,63.00,147.00,30.00,8.85,185.85,1,
"Coffee Island Beyond GK II",2025-09-04,17,"DINE IN",3530.00,0.00,3530.00,0.00,176.50,3706.50,5,
"Coffee Island Beyond GK II",2025-09-04,18,"DINE IN",290.00,31.00,259.00,0.00,12.95,271.95,1,
"Coffee Island Beyond GK II",2025-09-04,19,"TAKEAWAY",860.00,0.00,860.00,0.00,43.00,903.00,1,
"Coffee Island Beyond GK II",2025-09-04,19,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-04,20,"TAKEAWAY",1370.00,411.00,959.00,0.00,47.95,1006.95,1,
"Coffee Island Beyond GK II",2025-09-04,20,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-04,21,"TAKEAWAY",510.00,46.00,464.00,0.00,23.20,487.20,2,
"Coffee Island Beyond GK II",2025-09-04,21,"DINE IN",1740.00,126.00,1614.00,0.00,80.70,1694.70,3,
"Coffee Island Beyond GK II",2025-09-04,22,"DINE IN",435.00,55.00,380.00,0.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-09-04,23,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,2,
"Coffee Island Beyond GK II",2025-09-04,23,"DELIVERY",540.00,150.00,390.00,30.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-09-05,0,"DELIVERY",310.00,75.00,235.00,30.00,13.25,278.25,1,
"Coffee Island Beyond GK II",2025-09-05,0,"DINE IN",2704.08,0.00,2704.08,0.00,186.43,2890.51,4,
"Coffee Island Beyond GK II",2025-09-05,0,"TAKEAWAY",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-05,1,"TAKEAWAY",290.00,68.00,222.00,0.00,11.10,233.10,1,
"Coffee Island Beyond GK II",2025-09-05,1,"DINE IN",1140.00,0.00,1140.00,0.00,57.00,1197.00,2,
"Coffee Island Beyond GK II",2025-09-05,2,"DINE IN",944.41,0.00,944.41,0.00,62.09,1006.50,3,
"Coffee Island Beyond GK II",2025-09-05,2,"TAKEAWAY",770.00,100.00,670.00,5.00,34.41,709.41,1,
"Coffee Island Beyond GK II",2025-09-05,2,"DELIVERY",390.00,0.00,390.00,30.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-09-05,3,"DELIVERY",370.00,0.00,370.00,30.00,20.00,420.00,1,
"Coffee Island Beyond GK II",2025-09-05,3,"DINE IN",1910.00,0.00,1910.00,0.00,95.50,2005.50,1,
"Coffee Island Beyond GK II",2025-09-05,4,"DINE IN",2460.00,0.00,2460.00,0.00,123.00,2583.00,2,
"Coffee Island Beyond GK II",2025-09-05,4,"TAKEAWAY",619.67,0.00,619.67,0.00,73.84,693.51,1,
"Coffee Island Beyond GK II",2025-09-05,6,"DELIVERY",250.00,74.99,175.01,30.00,10.25,215.26,1,
"Coffee Island Beyond GK II",2025-09-05,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-09-05,7,"DELIVERY",250.00,125.00,125.00,30.00,7.75,162.75,1,
"Coffee Island Beyond GK II",2025-09-05,8,"DINE IN",670.00,0.00,670.00,0.00,33.50,703.50,1,
"Coffee Island Beyond GK II",2025-09-05,8,"DELIVERY",520.00,175.00,345.00,30.00,18.75,393.75,1,
"Coffee Island Beyond GK II",2025-09-05,9,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-05,9,"DINE IN",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-05,10,"DELIVERY",1360.00,680.00,680.00,60.00,37.00,777.00,2,
"Coffee Island Beyond GK II",2025-09-05,11,"DELIVERY",540.00,270.00,270.00,30.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-05,12,"DELIVERY",1480.00,200.00,1280.00,60.00,67.00,1407.00,2,
"Coffee Island Beyond GK II",2025-09-05,12,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-05,12,"DINE IN",740.00,74.00,666.00,0.00,33.30,699.30,1,
"Coffee Island Beyond GK II",2025-09-05,13,"DINE IN",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-09-05,13,"DELIVERY",654.41,178.99,475.42,60.00,36.81,572.23,2,
"Coffee Island Beyond GK II",2025-09-05,14,"TAKEAWAY",300.00,0.00,300.00,0.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-05,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-05,14,"ONLINE",740.00,0.00,740.00,25.00,137.70,902.70,1,
"Coffee Island Beyond GK II",2025-09-05,14,"DELIVERY",250.00,125.00,125.00,30.00,7.75,162.75,1,
"Coffee Island Beyond GK II",2025-09-05,15,"DINE IN",480.00,0.00,480.00,0.00,24.00,504.00,1,
"Coffee Island Beyond GK II",2025-09-05,15,"TAKEAWAY",690.00,100.00,590.00,5.00,30.40,625.40,1,
"Coffee Island Beyond GK II",2025-09-05,15,"ONLINE",500.00,100.00,400.00,55.00,29.90,484.90,1,
"Coffee Island Beyond GK II",2025-09-05,16,"DINE IN",1786.95,0.00,1786.95,0.00,143.55,1930.50,8,
"Coffee Island Beyond GK II",2025-09-05,16,"DELIVERY",250.00,80.00,170.00,30.00,10.00,210.00,1,
"Coffee Island Beyond GK II",2025-09-05,17,"DELIVERY",949.00,163.00,786.00,60.00,129.27,975.27,2,
"Coffee Island Beyond GK II",2025-09-05,17,"DINE IN",3066.90,0.00,3066.90,0.00,153.35,3220.25,7,
"Coffee Island Beyond GK II",2025-09-05,18,"DINE IN",891.61,28.00,863.61,0.00,50.44,914.05,4,
"Coffee Island Beyond GK II",2025-09-05,19,"DINE IN",3000.00,155.00,2845.00,0.00,142.24,2987.24,4,
"Coffee Island Beyond GK II",2025-09-05,19,"DELIVERY",275.00,75.00,200.00,30.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-05,20,"DELIVERY",1015.42,275.00,740.42,60.00,72.58,873.00,2,
"Coffee Island Beyond GK II",2025-09-05,20,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-05,22,"TAKEAWAY",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-09-05,22,"DELIVERY",1060.00,298.99,761.01,90.00,42.56,893.57,3,
"Coffee Island Beyond GK II",2025-09-05,22,"DINE IN",1085.00,0.00,1085.00,0.00,54.25,1139.25,2,
"Coffee Island Beyond GK II",2025-09-05,23,"DINE IN",5955.16,533.14,5422.02,0.00,339.90,5761.92,3,
"Coffee Island Beyond GK II",2025-09-05,23,"TAKEAWAY",76.20,0.00,76.20,0.00,3.81,80.01,1,
"Coffee Island Beyond GK II",2025-09-06,0,"DINE IN",2870.00,0.00,2870.00,0.00,143.50,3013.50,3,
"Coffee Island Beyond GK II",2025-09-06,0,"DELIVERY",560.00,149.99,410.01,30.00,22.00,462.01,1,
"Coffee Island Beyond GK II",2025-09-06,1,"TAKEAWAY",990.00,0.00,990.00,0.00,49.50,1039.50,1,
"Coffee Island Beyond GK II",2025-09-06,1,"DINE IN",951.61,0.00,951.61,0.00,39.89,991.50,2,
"Coffee Island Beyond GK II",2025-09-06,2,"DINE IN",710.00,0.00,710.00,0.00,35.50,745.50,1,
"Coffee Island Beyond GK II",2025-09-06,2,"DELIVERY",1130.00,100.00,1030.00,60.00,54.50,1144.50,2,
"Coffee Island Beyond GK II",2025-09-06,3,"DINE IN",351.90,0.00,351.90,0.00,17.60,369.50,1,
"Coffee Island Beyond GK II",2025-09-06,3,"DELIVERY",262.72,0.00,262.72,30.00,52.69,345.41,1,
"Coffee Island Beyond GK II",2025-09-06,3,"TAKEAWAY",230.00,0.00,230.00,5.00,12.40,247.40,1,
"Coffee Island Beyond GK II",2025-09-06,3,"ONLINE",540.00,100.00,440.00,55.00,31.90,526.90,1,
"Coffee Island Beyond GK II",2025-09-06,5,"DELIVERY",640.00,100.00,540.00,30.00,28.50,598.50,1,
"Coffee Island Beyond GK II",2025-09-06,8,"DELIVERY",250.00,125.00,125.00,30.00,7.75,162.75,1,
"Coffee Island Beyond GK II",2025-09-06,8,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-09-06,9,"DELIVERY",660.00,330.00,330.00,30.00,18.00,378.00,1,
"Coffee Island Beyond GK II",2025-09-06,9,"DINE IN",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-09-06,10,"DELIVERY",550.00,135.00,415.00,30.00,22.25,467.25,1,
"Coffee Island Beyond GK II",2025-09-06,10,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,2,
"Coffee Island Beyond GK II",2025-09-06,10,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-09-06,11,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-09-06,11,"DELIVERY",1020.00,510.00,510.00,60.00,28.50,598.50,2,
"Coffee Island Beyond GK II",2025-09-06,12,"DINE IN",2290.00,81.00,2209.00,0.00,110.46,2319.46,4,
"Coffee Island Beyond GK II",2025-09-06,12,"DELIVERY",930.00,237.00,693.00,60.00,37.65,790.65,2,
"Coffee Island Beyond GK II",2025-09-06,13,"TAKEAWAY",1260.00,270.00,990.00,5.00,50.40,1045.40,4,
"Coffee Island Beyond GK II",2025-09-06,13,"DINE IN",1330.00,114.00,1216.00,0.00,60.80,1276.80,2,
"Coffee Island Beyond GK II",2025-09-06,14,"TAKEAWAY",300.00,15.00,285.00,0.00,14.25,299.25,1,
"Coffee Island Beyond GK II",2025-09-06,14,"DELIVERY",540.00,270.00,270.00,30.00,15.00,315.00,1,
"Coffee Island Beyond GK II",2025-09-06,15,"DINE IN",380.00,0.00,380.00,0.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-09-06,15,"DELIVERY",210.00,63.00,147.00,30.00,8.85,185.85,1,
"Coffee Island Beyond GK II",2025-09-06,15,"TAKEAWAY",918.71,293.10,625.61,0.00,64.60,690.21,2,
"Coffee Island Beyond GK II",2025-09-06,16,"TAKEAWAY",1120.00,200.00,920.00,10.00,47.81,977.81,2,
"Coffee Island Beyond GK II",2025-09-06,16,"DINE IN",3480.00,0.00,3480.00,0.00,174.00,3654.00,6,
"Coffee Island Beyond GK II",2025-09-06,17,"DELIVERY",370.00,0.00,370.00,30.00,20.00,420.00,1,
"Coffee Island Beyond GK II",2025-09-06,17,"DINE IN",2470.00,0.00,2470.00,0.00,123.50,2593.50,5,
"Coffee Island Beyond GK II",2025-09-06,18,"DINE IN",6390.00,0.00,6390.00,0.00,319.50,6709.50,12,
"Coffee Island Beyond GK II",2025-09-06,18,"TAKEAWAY",2770.00,0.00,2770.00,0.00,138.50,2908.50,5,
"Coffee Island Beyond GK II",2025-09-06,19,"DINE IN",480.00,0.00,480.00,0.00,24.00,504.00,5,
"Coffee Island Beyond GK II",2025-09-06,19,"TAKEAWAY",480.00,0.00,480.00,0.00,24.00,504.00,1,
"Coffee Island Beyond GK II",2025-09-06,19,"DELIVERY",690.00,100.00,590.00,30.00,31.00,651.00,1,
"Coffee Island Beyond GK II",2025-09-06,20,"DINE IN",2600.00,0.00,2600.00,0.00,130.00,2730.00,3,
"Coffee Island Beyond GK II",2025-09-06,20,"TAKEAWAY",690.00,0.00,690.00,0.00,34.50,724.50,1,
"Coffee Island Beyond GK II",2025-09-06,21,"DINE IN",1000.00,0.00,1000.00,0.00,50.00,1050.00,3,
"Coffee Island Beyond GK II",2025-09-06,22,"DINE IN",4187.32,220.00,3967.32,0.00,230.76,4198.08,5,
"Coffee Island Beyond GK II",2025-09-06,23,"DINE IN",1225.00,0.00,1225.00,0.00,61.25,1286.25,2,
"Coffee Island Beyond GK II",2025-09-07,0,"TAKEAWAY",460.00,0.00,460.00,5.00,23.90,488.90,2,
"Coffee Island Beyond GK II",2025-09-07,0,"DINE IN",3490.00,1047.00,2443.00,0.00,122.15,2565.15,1,
"Coffee Island Beyond GK II",2025-09-07,1,"DINE IN",1350.00,0.00,1350.00,0.00,67.50,1417.50,2,
"Coffee Island Beyond GK II",2025-09-07,1,"DELIVERY",270.00,75.00,195.00,30.00,11.25,236.25,1,
"Coffee Island Beyond GK II",2025-09-07,2,"DINE IN",730.00,0.00,730.00,0.00,36.50,766.50,2,
"Coffee Island Beyond GK II",2025-09-07,3,"DINE IN",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-09-07,6,"DELIVERY",485.00,149.00,336.00,60.00,19.80,415.80,2,
"Coffee Island Beyond GK II",2025-09-07,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
