Generated On: 2026-02-04 10:26:15 am
Outlet Name,Date,Tab Type,Source,Quantity,Bills,Gross Sale,Discount,Net Sale,Charges,Tax,Total,
MSFT Hyd,2026-02-03,table,POS,3,3,0.00,0.00,0.00,0.00,0.00,0.00,
MSFT Hyd,2026-02-03,takeout,POS,169,154,29825.26,0.00,29825.26,0.00,1491.24,31316.50,
Grand Total,,,,172,157,29825.26,0.00,29825.26,0.00,1491.24,31316.50,

