Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Closing Amt ,Latest Physical ,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Variance Percent,PhysicalGain/Loss Qty ,Amt ,Actual Consumption ,Amt ,Ideal Closing Qty ,Amt ,Physical Adjusted Closing Qty ,Amt
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000067,Mango Menace Chocolate 55g,CONFECTIONARY,RETAIL,58.13,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000068,Roasted Almond Chocolate 55g,CONFECTIONARY,RETAIL,58.13,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000069,Rose Pistachio Chocolate 55g,CONFECTIONARY,RETAIL,58.13,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CNC0000031,CI Branded Hand Cut 12OZ Glass,GLASSWARE,CROCKERY & CUTLERY,276.12,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CNC0000032,CI Branded Hand Cut 16OZ Glass,GLASSWARE,CROCKERY & CUTLERY,292.64,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000145,J1 Matcha Powder,RM BEVERAGES - POWDERS,RAW MATERIAL,7.53,01-12-2025,0,GM,0,0,0,40,301.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,40,301.38,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000071,Coconut Water,RTD JUICES - BOTTLE/CAN,RETAIL,23.28,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000414,DISH LANDING TABLE WITH GARBAGE CHUTE,BOH DEAD FABRICATION EQUIPMENT,CAPEX,11800,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000416,GREASE TRAP,BOH DEAD FABRICATION EQUIPMENT,CAPEX,11564,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000421,STORAGE RACK-1,BOH DEAD FABRICATION EQUIPMENT,CAPEX,20650,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000423,HANDWASH SINK,BOH DEAD FABRICATION EQUIPMENT,CAPEX,18880,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000426,WALL SHELF (BARISTA TABLE),BOH DEAD FABRICATION EQUIPMENT,CAPEX,7670,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000442,CLEAN DISH RACK,BOH DEAD FABRICATION EQUIPMENT,CAPEX,14632,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,TKT-145361,Cream Charger,COOKING ACCESSORIES,KITCHEN ACCESSORIES,37.76,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000449,Lable Printer Machine,OUTLET EQUIPMENT,CAPEX,3410.2,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,STC0000059,Lable Printer Roll,STATIONARY,STORE CONSUMABLES,141.6,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000450,Crisp Basket for RTE,SMALLWARE,CAPEX,840,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000451,Coffee Whisker,BOH BEVERAGE EQUIPMENT,CAPEX,385.61,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000452,Pet Container SP2 500 ML,SMALLWARE,CAPEX,118,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000453,Pet Container SP2 1100 ML,SMALLWARE,CAPEX,147.5,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000454,WIRE MESH CUP HOLDER,SMALLWARE,CAPEX,1180,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000455,WIRE MESH SYRUP BOTTLE HOLDER,SMALLWARE,CAPEX,1073.8,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000456,CONDIMENT TRAY,SMALLWARE,CAPEX,1298,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000458,Prep Table with UC Chiller with Back Splash (8 GN 1/6 Pans - Double Row ) 2 Door RTWH120MS4-GNT1S1,BOH OTHER EQUIPMENT,CAPEX,77018.6,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000016,Polo T-Shirt With Ci Logo - XL,UNIFORM - SHIRT/T SHIRT,UNIFORM,357,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000018,Royal Blue Shirt F/S With Chinese Colour CI- Mens Large,UNIFORM - SHIRT/T SHIRT,UNIFORM,462,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000024,Men'S T Shirt - Ci Logo - White Medium,SUMMER GARMENTS,UNIFORM,343.35,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000025,Men'S T Shirt - Ci Logo - White Large,SUMMER GARMENTS,UNIFORM,343.35,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000028,Men'S T Shirt - Ci Logo - Red Medium,SUMMER GARMENTS,UNIFORM,343.35,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000029,Men'S T Shirt - Ci Logo - Red Large,SUMMER GARMENTS,UNIFORM,343.35,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000032,Men'S T Shirt - Ci Logo - Blue Medium,SUMMER GARMENTS,UNIFORM,343.35,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,UNI0000033,Men'S T Shirt - Ci Logo - Blue Large,SUMMER GARMENTS,UNIFORM,343.35,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW00000101,Juice Topping - Mint,RM BEVERAGES - GARNISHING,RAW MATERIAL,0.23,01-12-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000459,Bar Caddy,SMALLWARE,CAPEX,236,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000460,Milk Creamer,SMALLWARE,CAPEX,161.28,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,STC0000060,Manual Bill Book,STATIONARY,STORE CONSUMABLES,417.72,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000461,Electric Kettle Gooseneck 900 ML,BOH BEVERAGE EQUIPMENT,CAPEX,9558,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,KIA0000025,Food Display Black Plate (Slate Design),FOOD DISPLAY ACCESSORIES,KITCHEN ACCESSORIES,548.7,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000467,Under Counter Chiller 3 Door with Back Splash RTWH180MS4-S1,BOH FOOD EQUIPMENT,CAPEX,90978,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000469,SINGLE BOWL DISHWASH SINK,BOH DEAD FABRICATION EQUIPMENT,CAPEX,37465,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000470,DISHWASHER WORK TABLE,BOH DEAD FABRICATION EQUIPMENT,CAPEX,18290,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000471,STORAGE RACK-2,BOH DEAD FABRICATION EQUIPMENT,CAPEX,18762,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000472,STORAGE RACK-3,BOH DEAD FABRICATION EQUIPMENT,CAPEX,29382,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000473,SPEED OVEN TABLE,BOH DEAD FABRICATION EQUIPMENT,CAPEX,17110,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000474,BARISTA SINK,BOH DEAD FABRICATION EQUIPMENT,CAPEX,22154.5,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000475,WALL SHELF (PREP TABLE),BOH DEAD FABRICATION EQUIPMENT,CAPEX,5310,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000476,Espresso Grinder A Series,BOH BEVERAGE EQUIPMENT,CAPEX,50032,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000477,Coffee Grinder Kofi Haus,BOH BEVERAGE EQUIPMENT,CAPEX,18880,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000479,Lenovo Laptop v15,Electronic & IT Equipment,Electronic & IT Equipment,30680,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000480,Radiowalla Music Device,Electronic & IT Equipment,Electronic & IT Equipment,7080,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000488,Price Tags Holder (Round - Rose Gold),SMALLWARE,CAPEX,117.6,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000146,Peach Garden Syrup 750ML,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.49,01-12-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000149,Taj Mahal Black Tea Bags,RM BEVERAGES - TEA BAGS,RAW MATERIAL,2.1,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000147,Apple Zest syrup 750 Ml,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.49,01-12-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000148,Passion Fruit Syrup 750 Ml,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,0.48,01-12-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000150,Lipton Clear & Light Green Tea bags,RM BEVERAGES - TEA BAGS,RAW MATERIAL,4.84,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,50,242,50,242,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,-50,-242,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CNC0000033,CI Whisky Glass for 100 ML Cork Bottle,GLASSWARE,CROCKERY & CUTLERY,227.45,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000151,Basil & Oven Dried Tomato Pinwheel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,48.83,01-12-2025,0,PCS,0,11,538.02,0,0,0,0,0,0,11,537.15,11,537.15,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000152,Korean Chicken Bun,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,102.11,01-12-2025,0,PCS,0,8,844.88,0,0,0,0,0,0,8,816.87,8,816.87,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000153,Choco Chip Berliner,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,73.44,01-12-2025,0,PCS,0,8,588.58,0,0,0,0,0,0,8,587.5,8,587.5,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,56.29,01-12-2025,0,PCS,0,21,1183.49,0,0,0,0,0,0,21,1182.18,21,1182.18,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000155,Korean Bun Filled,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,88.97,01-12-2025,0,PCS,0,12,1097.82,0,0,0,0,0,0,12,1067.65,12,1067.65,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000161,Double Chocochip Paris-Brest,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,85.3,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000162,Tiramisu Paris-Brest,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,155.75,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000163,Fried Chicken Flaky Burger,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,162.39,01-12-2025,0,PCS,0,10,1626.87,0,0,0,0,0,0,10,1623.88,10,1623.88,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000158,Potato Shot (Frozen),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.34,01-12-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,CAP0000049,Port Poe Switch - 24 - Tl-Sg2428,CCTV CAMERA & NETWORKING,CAPEX,15930,01-12-2025,0,PCS..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000157,Fried Paneer,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.67,01-12-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RAW0000165,Guacamole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,2.74,01-12-2025,0,GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000072,CI Ivory Coffee Mug,MUGS/CUPS,RETAIL,201.56,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000073,CI Navy Blue 400ML Short Sipper,SIPPERS/BOTTLES,RETAIL,520,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000074,CI Grey 1000ML Water Bottle,SIPPERS/BOTTLES,RETAIL,507,01-12-2025,0,PCS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000075,CI Black 350 ML Double Walled Mug Sipper,SIPPERS/BOTTLES,RETAIL,570,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Tribeca Pune,Coffee Island - Tribeca Pune - Main Store,RET0000076,CI Black Coffee Mug - Yellow Inside,MUGS/CUPS,RETAIL,145.31,01-12-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09-12-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
