Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Closing Amt ,Latest Physical ,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Variance Percent,PhysicalGain/Loss Qty ,Amt ,Actual Consumption ,Amt ,Ideal Closing Qty ,Amt ,Physical Adjusted Closing Qty ,Amt
Coffee Island GK II,Coffee Island GK Main  Store,PPD0000029,Standup Global Blend Ethiopia - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-06-2025,0,PCS,0,40,1198.88,0,0,0,0,0,0,40,1198.88,40,1198.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.34,01-06-2025,0,GM,0,2400,809.19,0,0,0,0,0,0,2400,809.19,2400,809.19,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,32.38,01-06-2025,0,PCS,0,74,2396.06,0,0,0,0,0,0,74,2396.06,74,2396.06,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000007,Instant Classic Coffee Jar - 50Gm,INSTANT COFFEE - DRY,RETAIL,161.14,01-06-2025,0,PCS,0,96,15469.52,0,0,0,0,0,0,96,15469.52,96,15469.52,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.36,01-06-2025,0,GM,0,10500,3741.9,0,0,0,0,0,0,10500,3741.9,10500,3741.9,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,139.9,01-06-2025,0,PCS,0,85,11891.57,0,0,0,0,0,0,85,11891.57,85,11891.57,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.77,01-06-2025,0,GM,0,3750,2871.65,0,0,0,0,0,0,3750,2871.65,3750,2871.65,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,PPD0000030,Standup Global Blend Kenya - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-06-2025,0,PCS,0,40,1198.88,0,0,0,0,0,0,40,1198.88,40,1198.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,UNI0000003,Men'S T Shirt - Ci Logo - Blue Small,SUMMER GARMENTS,UNIFORM,343.35,01-06-2025,0,PCS,0,20,6867,0,0,0,0,0,0,20,6867,20,6867,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,48.03,01-06-2025,0,PCS,0,51,2449.33,0,0,0,0,0,0,51,2449.33,51,2449.33,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000011,Cork Diary,LIFESTYLE ACCESSORIES,RETAIL,224.2,01-06-2025,0,PCS,0,20,4484,0,0,0,0,0,0,20,4484,20,4484,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000132,Olives Black Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,267.18,01-06-2025,0,PKT(350GM),0,1.22,325.96,0,0,0,0,0,0,1.22,325.96,1.22,325.96,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000017,Coffee Mug - Classic - Coffee,MUGS/CUPS,RETAIL,100.18,01-06-2025,0,PCS,0,10,1001.82,0,0,0,0,0,0,10,1001.82,10,1001.82,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,191.31,01-06-2025,0,PCS,0,68,13009.31,0,0,0,0,0,0,68,13009.31,68,13009.31,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000055,Sipper Glass - 350 Ml - Celeste -Light Green,SIPPERS/BOTTLES,RETAIL,98.06,01-06-2025,0,PCS,0,10,980.58,0,0,0,0,0,0,10,980.58,10,980.58,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,PPD0000027,Standup Volcano Blend - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-06-2025,0,PCS,0,40,1198.88,0,0,0,0,0,0,40,1198.88,40,1198.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,170.07,01-06-2025,0,PCS,0,71,12075.21,0,0,0,0,0,0,71,12075.21,71,12075.21,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,166.84,01-06-2025,0,PCS,0,88,14681.94,0,0,0,0,0,0,88,14681.94,88,14681.94,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,217.62,01-06-2025,0,PCS,0,60,13056.94,0,0,0,0,0,0,79,17191.63,79,17191.63,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,-19,-4134.7,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,CAP0000303,Weighing Machine Up To 2Kg,BOH OTHER EQUIPMENT,CAPEX,3705.08,01-06-2025,0,PCS..,0,2,7410.16,0,0,0,0,0,0,2,7410.16,2,7410.16,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,116.63,01-06-2025,0,PCS,0,72,8397.45,0,0,0,0,0,0,72,8397.45,72,8397.45,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000072,Herb Infused Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,86.48,01-06-2025,0,PCS,0,79,6832.09,0,0,0,0,0,0,79,6832.09,79,6832.09,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,80.74,01-06-2025,0,PCS,0,78,6297.38,0,0,0,0,0,0,78,6297.38,78,6297.38,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000085,Cheesy Meatball Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,125.76,01-06-2025,0,PCS,0,55,6917.04,0,0,0,0,0,0,55,6917.04,55,6917.04,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000087,Peri Peri Cheese Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,76.98,01-06-2025,0,PCS,0,90,6928.49,0,0,0,0,0,0,90,6928.49,90,6928.49,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000009,Pack Of 30 Sachets Flavoured Instant Coffee,INSTANT COFFEE - DRY,RETAIL,171.5,01-06-2025,0,PCS,0,20,3430.02,0,0,0,0,0,0,20,3430.02,20,3430.02,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000015,Comfy Cup - Innocent - Light Pink,MUGS/CUPS,RETAIL,78.59,01-06-2025,0,PCS,0,10,785.88,0,0,0,0,0,0,10,785.88,10,785.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000056,Sipper Glass - 350 Ml - Coffee,SIPPERS/BOTTLES,RETAIL,98.06,01-06-2025,0,PCS,0,10,980.58,0,0,0,0,0,0,10,980.58,10,980.58,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,PPD0000028,Standup Single Estate Ethiopia - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-06-2025,0,PCS,0,40,1198.88,0,0,0,0,0,0,40,1198.88,40,1198.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000016,Coffee Mug - Classic - Celeste - Light Green,MUGS/CUPS,RETAIL,100.18,01-06-2025,0,PCS,0,10,1001.82,0,0,0,0,0,0,10,1001.82,10,1001.82,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,119.42,01-06-2025,0,PCS,0,89,10628.02,0,0,0,0,0,0,89,10628.02,89,10628.02,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.32,01-06-2025,0,GM,0,4000,1288.52,0,0,0,0,0,0,4000,1288.52,4000,1288.52,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000089,Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,172.93,01-06-2025,0,PCS,0,53,9165.24,0,0,0,0,0,0,53,9165.24,53,9165.24,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.77,01-06-2025,0,GM,0,5625,4331.25,0,0,0,0,0,0,5625,4331.25,5625,4331.25,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,PPD0000026,Standup Single Estate Kenya - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,29.97,01-06-2025,0,PCS,0,40,1198.88,0,0,0,0,0,0,40,1198.88,40,1198.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000102,Choco Fudge Delight,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,62.66,01-06-2025,0,PCS,0,77,4824.67,0,0,0,0,0,0,77,4824.67,77,4824.67,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.03,01-06-2025,0,GM,0,1300,38.09,0,0,0,0,0,0,1300,38.09,1300,38.09,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,46.24,01-06-2025,0,PCS,0,86,3977,0,0,0,0,0,0,86,3977,86,3977,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,UNI0000001,Men'S T Shirt - Ci Logo - White Small,SUMMER GARMENTS,UNIFORM,343.35,01-06-2025,0,PCS..,0,20,6867,0,0,0,0,0,0,20,6867,20,6867,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.48,01-06-2025,0,GM,0,1500,714.78,0,0,0,0,0,0,1500,714.78,1500,714.78,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.35,01-06-2025,0,GM,0,10500,3710.43,0,0,0,0,0,0,10500,3710.43,10500,3710.43,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000053,Water Bottle - Ebony - Olive Green,SIPPERS/BOTTLES,RETAIL,649,01-06-2025,0,PCS,0,1,649,0,0,0,0,0,0,1,649,1,649,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000006,Instant Classic Coffee Jar - 100Gm,INSTANT COFFEE - DRY,RETAIL,302.49,01-06-2025,0,PCS,0,24,7259.83,0,0,0,0,0,0,24,7259.83,24,7259.83,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,72.15,01-06-2025,0,PCS,0,51,3679.41,0,0,0,0,0,0,51,3679.41,51,3679.41,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,76.7,01-06-2025,0,PCS,0,76,5829.2,0,0,0,0,0,0,76,5829.2,76,5829.2,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000013,Comfy Cup - Celeste - Light Green,MUGS/CUPS,RETAIL,78.59,01-06-2025,0,PCS,0,10,785.88,0,0,0,0,0,0,10,785.88,10,785.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.73,01-06-2025,0,GM,0,1900,1379.73,0,0,0,0,0,0,1900,1379.73,1900,1379.73,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,65.05,01-06-2025,0,PCS,0,82,5334.38,0,0,0,0,0,0,82,5334.38,82,5334.38,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,1.14,01-06-2025,0,GM,0,2100,2398.98,0,0,0,0,0,0,2100,2398.98,2100,2398.98,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000078,Chipotle Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,0.87,01-06-2025,0,GM,0,4500,3928.87,0,0,0,0,0,0,4500,3928.87,4500,3928.87,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.2,01-06-2025,0,GM,0,37500,7364.53,0,0,0,0,0,0,37500,7364.53,37500,7364.53,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.56,01-06-2025,0,GM,0,7300,4090.62,0,0,0,0,0,0,7300,4090.62,7300,4090.62,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.65,01-06-2025,0,GM,0,3250,2102.32,0,0,0,0,0,0,3250,2102.32,3250,2102.32,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.96,01-06-2025,0,GM,0,1500,1443.82,0,0,0,0,0,0,1500,1443.82,1500,1443.82,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.32,01-06-2025,0,GM,0,4000,1298.15,0,0,0,0,0,0,4000,1298.15,4000,1298.15,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000057,Sr Sipper Glass - 350 Ml - Innocent - Light Pink,SIPPERS/BOTTLES,RETAIL,98.06,01-06-2025,0,PCS,0,10,980.58,0,0,0,0,0,0,10,980.58,10,980.58,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,39.62,01-06-2025,0,PCS,0,63,2496.34,0,0,0,0,0,0,63,2496.34,63,2496.34,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.47,01-06-2025,0,GM,0,5000,2352.33,0,0,0,0,0,0,5000,2352.33,5000,2352.33,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.53,01-06-2025,0,GM,0,4000,2105.36,0,0,0,0,0,0,4000,2105.36,4000,2105.36,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000018,Coffee Mug - Classic - Innocent - Light Pink,MUGS/CUPS,RETAIL,100.18,01-06-2025,0,PCS,0,10,1001.82,0,0,0,0,0,0,10,1001.82,10,1001.82,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,78.53,01-06-2025,0,PCS,0,68,5339.97,0,0,0,0,0,0,68,5339.97,68,5339.97,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.17,01-06-2025,0,GM,0,4800,807.57,0,0,0,0,0,0,4800,807.57,4800,807.57,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.4,01-06-2025,0,GM,0,4000,1583.42,0,0,0,0,0,0,4000,1583.42,4000,1583.42,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,65.41,01-06-2025,0,PCS,0,59,3859.04,0,0,0,0,0,0,59,3859.04,59,3859.04,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000123,Bocconcini Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,2.68,01-06-2025,0,GM,0,1600,4284.34,0,0,0,0,0,0,1600,4284.34,1600,4284.34,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.83,01-06-2025,0,GM,0,1800,1493.45,0,0,0,0,0,0,1800,1493.45,1800,1493.45,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000105,Banana Whole,-,-,0,01-06-2025,0,GRAM,0,2100,660.88,0,0,0,0,0,0,2100,0,2100,0,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,103.92,01-06-2025,0,PCS,0,63,6547.12,0,0,0,0,0,0,63,6547.12,63,6547.12,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,3.53,01-06-2025,0,GM,0,1300,4594.71,0,0,0,0,0,0,1300,4594.71,1300,4594.71,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000014,Comfy Cup - Coffee,MUGS/CUPS,RETAIL,78.59,01-06-2025,0,PCS,0,10,785.88,0,0,0,0,0,0,10,785.88,10,785.88,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,0.36,01-06-2025,0,GM,0,10500,3736.45,0,0,0,0,0,0,10500,3736.45,10500,3736.45,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,28.24,01-06-2025,0,PCS,0,96,2710.79,0,0,0,0,0,0,96,2710.79,96,2710.79,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RET0000010,Pack Of 30 Sachets Instant Coffee Classic,INSTANT COFFEE - DRY,RETAIL,189.35,01-06-2025,0,PCS,0,40,7574.18,0,0,0,0,0,0,40,7574.18,40,7574.18,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island GK II,Coffee Island GK Main  Store,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,122.13,01-06-2025,0,PCS,0,70,8549.1,0,0,0,0,0,0,70,8549.1,70,8549.1,0,0,0,0,0,0,30-06-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
