Deployment Name,Date,Source,Tab Name,Item Code,Section,Super Category Name,Category Name,Item Name,Item Qty,Total Qty,Rate,SubTotal,Discount,Net Amount,Total Tax,Gross Amount,Bills,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","344","NA","ADDON","Choice of Milk","Regular - Milk -220g Default",19.00,19.00,0.000,0.00,0.00,0.00,0.00,0.00,19,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","209","NA","Desserts","Gelato","Dark Chocolate Single Scoop",1.00,1.00,94.290,94.29,0.00,94.29,4.71,99.00,1,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","105","NA","Hot Beverages","Hot Brews","Cappuccino-Med",13.00,13.00,171.430,2228.59,0.00,2228.59,111.41,2340.00,13,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","184","NA","Main Course","Wholesome Wrap","Smoked Cottage Cheese Wrap",1.00,1.00,241.280,241.28,0.00,241.28,12.06,253.34,1,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","214","NA","Quick Bites","Croissant Cookie & Muffin","Oats & Honey Delight Muffin",2.00,2.00,190.480,380.96,0.00,380.96,19.04,400.00,2,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","10","NA","Cold Beverages","Cold Brews","Islander Cold Coffee-Lrg",31.00,31.00,180.950,5609.45,0.00,5609.45,280.55,5890.00,31,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","63","NA","Cold Beverages","Proffees (Protein + Coffee)","Cookie & Cream Proffee (Protein + Coffee)",2.00,2.00,209.520,419.04,0.00,419.04,20.96,440.00,2,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","100","NA","Hot Beverages","Hot Brews","Americano-Med",5.00,5.00,152.380,761.90,0.00,761.90,38.10,800.00,5,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","234","NA","ADDON","Choice of Beans","Master Blend - (Default)",13.00,13.00,0.000,0.00,0.00,0.00,0.00,0.00,12,
"MSFT Hyd","2025-12-26","POS","TAKEAWAY","50","NA","Cold Beverages","Island Special-Cold","Iced Vietnamese Shakerato",6.00,6.00,209.520,1257.12,0.00,1257.12,62.88,1320.00,6,
