Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island HQ-27","10001","2025-07-06","2025-07-06","T1-4056","19","POS","DINE IN","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-07-06","05:17:23 PM","2025-07-06","05:35:49 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","0","0","Testing puch for correction of KOT come out from Printer","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-07-06","2025-07-06","T1-4056","19","POS","DINE IN","ADDON","Choice of Milk","340","Regular - Milk -170g Default","2025-07-06","05:17:23 PM","2025-07-06","05:35:49 PM","vitaxnova_igm_aashiq","vitaxnova_igm_aashiq","1","0","0","Testing puch for correction of KOT come out from Printer","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-07-09","2025-07-09","T1-4267","51","POS","DINE IN","Hot Beverages","Hot Brews","-","Cappuccino-reg","2025-07-09","05:52:38 PM","2025-07-09","06:02:50 PM","vitaxnova_cihq_sourav","vitaxnova_cihq_sourav","1","219.048","219.05","Customer mind changed","Item Delete","-",
"Coffee Island HQ-27","10001","2025-07-09","2025-07-09","T1-4267","51","POS","DINE IN","ADDON","Choice of Beans","-","Volcano Blend - (Default)","2025-07-09","05:52:38 PM","2025-07-09","06:02:50 PM","vitaxnova_cihq_sourav","vitaxnova_cihq_sourav","1","0","0","-","Item Delete","-",
"Coffee Island HQ-27","10001","2025-07-09","2025-07-09","T1-4267","51","POS","DINE IN","ADDON","Choice of Milk","-","Regular - Milk -130g Default","2025-07-09","05:52:38 PM","2025-07-09","06:02:50 PM","vitaxnova_cihq_sourav","vitaxnova_cihq_sourav","1","0","0","-","Item Delete","-",
"Coffee Island HQ-27","10001","2025-07-12","2025-07-12","T1-4516","71","Zomato","DELIVERY","Cold Beverages","Cold Brews","10","Islander Cold Coffee-Lrg","2025-07-12","10:15:41 PM","2025-07-12","10:57:37 PM","vitaxnova_igm_aashiq","vitaxnova_ic_payel","1","270","270","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-07-12","2025-07-12","T1-4516","71","Zomato","DELIVERY","Quick Bites","Croissant Cookie & Muffin","211","Double Choco Chunk Cookie","2025-07-12","10:15:41 PM","2025-07-12","10:57:37 PM","vitaxnova_igm_aashiq","vitaxnova_ic_payel","1","190","190","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-07-16","2025-07-16","T1-4723","38","POS","TAKEAWAY","Cold Beverages","Cold Brews","11","Islander Cold Coffee-Med","2025-07-16","02:41:16 PM","2025-07-16","02:46:14 PM","vitaxnova_cihq_sourav","vitaxnova_ic_payel","1","238.095","238.1","Customer denied","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-07-16","2025-07-16","T1-4723","38","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-07-16","02:41:16 PM","2025-07-16","02:46:14 PM","vitaxnova_cihq_sourav","vitaxnova_ic_payel","1","0","0","Customer denied","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-07-17","2025-07-17","T1-4788","29","POS","DINE IN","Cold Beverages","Island Special-Cold","49","Freddo Cappuccino-Med","2025-07-17","02:36:08 PM","2025-07-17","03:02:50 PM","vitaxnova_cihq_sourav","vitaxnova_cihq_sourav","1","257.143","257.14","Customer cancel the order and request for cappucino","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-07-17","2025-07-17","T1-4788","29","POS","DINE IN","ADDON","Choice of Beans","140","Ethiopia Blend @25","2025-07-17","02:36:08 PM","2025-07-17","03:02:50 PM","vitaxnova_cihq_sourav","vitaxnova_cihq_sourav","1","25","25","Customer cancel the order and request for cappucino","Bill Void","Cash",
"Coffee Island HQ-27","10001","2025-07-23","2025-07-23","T1-5151","15","Mobile App","ONLINE","Cold Beverages","Island Special-Cold","41","Freddo Espresso Ristretto-Lrg","2025-07-23","01:25:52 PM","2025-07-23","01:31:14 PM","vitaxnova_igm_aashiq","vitaxnova_ic_payel","1","257","257","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-07-23","2025-07-23","T1-5151","15","Mobile App","ONLINE","ADDON","Choice of Beans","138","Master Blend @0","2025-07-23","01:25:52 PM","2025-07-23","01:31:14 PM","vitaxnova_igm_aashiq","vitaxnova_ic_payel","1","0","0","-","Bill Void","-",
"Coffee Island HQ-27","10001","2025-07-26","2025-07-26","T1-5372","42","POS","DELIVERY","Hot Beverages","Hot Brews","-","Cappuccino-Med","2025-07-26","07:17:13 PM","2025-07-26","08:22:28 PM","vitaxnova_ic_farhan","vitaxnova_ic_farhan","1","249.99975","250","By Mistake Punbch","Item Delete","-",
"Coffee Island HQ-27","10001","2025-07-26","2025-07-26","T1-5372","42","POS","DELIVERY","ADDON","Choice of Beans","-","Volcano Blend - (Default)","2025-07-26","07:17:13 PM","2025-07-26","08:22:28 PM","vitaxnova_ic_farhan","vitaxnova_ic_farhan","1","0","0","-","Item Delete","-",
"Coffee Island HQ-27","10001","2025-07-26","2025-07-26","T1-5372","42","POS","DELIVERY","ADDON","Choice of Milk","-","Regular - Milk -170g Default","2025-07-26","07:17:13 PM","2025-07-26","08:22:28 PM","vitaxnova_ic_farhan","vitaxnova_ic_farhan","1","0","0","-","Item Delete","-",
"Coffee Island HQ-27","10001","2025-07-27","2025-07-27","T1-5412","29","POS","DINE IN","Combos","Veg Combo","232","Melt Veg & Iced Latte Combo","2025-07-27","06:41:01 PM","2025-07-27","06:54:24 PM","vitaxnova_cihq_sourav","vitaxnova_ic_farhan","1","523.81","523.81","Customer want to cancelled the bill","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-07-27","2025-07-27","T1-5412","29","POS","DINE IN","Cold Beverages","Island Special-Cold","50","Iced Vietneamese Shakerato","2025-07-27","06:41:01 PM","2025-07-27","06:54:24 PM","vitaxnova_cihq_sourav","vitaxnova_ic_farhan","1","295.238","295.24","Customer want to cancelled the bill","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-07-27","2025-07-27","T1-5412","29","POS","DINE IN","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-07-27","06:41:01 PM","2025-07-27","06:54:24 PM","vitaxnova_cihq_sourav","vitaxnova_ic_farhan","1","0","0","Customer want to cancelled the bill","Bill Void","Other",
"Coffee Island HQ-27","10001","2025-07-27","2025-07-27","T1-5412","29","POS","DINE IN","Combos","Veg Combo","231","Cookie And Cream + The Ultimate Trail Mix","2025-07-27","06:41:01 PM","2025-07-27","06:54:24 PM","vitaxnova_cihq_sourav","vitaxnova_ic_farhan","1","380","380","Customer want to cancelled the bill","Bill Void","Other",
