Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"MSFT Hyd","10007","2025-12-01","2025-12-01","T1-15581","17","POS","TAKEAWAY","Hot Beverages","Hot Brews","106","Cappuccino-reg","2025-12-01","09:45:00 AM","2025-12-01","09:47:09 AM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","152.381","152.38","wrong punching","Bill Void","Cash",
"MSFT Hyd","10007","2025-12-01","2025-12-01","T1-15581","17","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend (Default)","2025-12-01","09:45:00 AM","2025-12-01","09:47:09 AM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","0","0","wrong punching","Bill Void","Cash",
"MSFT Hyd","10007","2025-12-01","2025-12-01","T1-15581","17","POS","TAKEAWAY","ADDON","Choice of Milk","336","Regular - Milk -130g Default","2025-12-01","09:45:00 AM","2025-12-01","09:47:09 AM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","0","0","wrong punching","Bill Void","Cash",
"MSFT Hyd","10007","2025-12-04","2025-12-04","T1-16041","27","POS","TAKEAWAY","Cold Beverages","Cold Brews","3","Iced Latte Signature-Lrg","2025-12-04","11:20:42 AM","2025-12-04","02:16:03 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","142.8571","142.86","wrong punching","Bill Void","Cash",
"MSFT Hyd","10007","2025-12-04","2025-12-04","T1-16041","27","POS","TAKEAWAY","ADDON","Choice of Beans","235","Volcano Blend (Default)","2025-12-04","11:20:42 AM","2025-12-04","02:16:03 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","0","0","wrong punching","Bill Void","Cash",
"MSFT Hyd","10007","2025-12-04","2025-12-04","T1-16041","27","POS","TAKEAWAY","ADDON","Choice of Milk","342","Regular - Milk -200g Default","2025-12-04","11:20:42 AM","2025-12-04","02:16:03 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","0","0","wrong punching","Bill Void","Cash",
"MSFT Hyd","10007","2025-12-04","2025-12-04","T1-16204","190","POS","TAKEAWAY","Quick Bites","Croissant Cookie & Muffin","213","Sea Salt Caramel Brookie","2025-12-04","05:57:04 PM","2025-12-04","05:58:14 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","140.3265","140.33","WRONG PUNCHING","Bill Void","Cash",
