Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island - Amanora Mall","10004","2025-11-15","2025-11-15","T1-4919","68","POS","DINE IN","Value Combos (upto 40% off)","Hot Value Combos (upto 40% off)","540","Chipotle Chicken With Broccomole with Cappuccino","2025-11-15","05:27:55 PM","2025-11-15","09:34:02 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","549","549","Wrong disscount","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-11-18","2025-11-18","T1-5122","2","Zomato","DELIVERY","Hot Beverages","Hot Brews","106","Cappuccino","2025-11-18","10:41:59 AM","2025-11-18","11:27:11 AM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","3","250","750","-","Bill Void","-",
"Coffee Island - Amanora Mall","10004","2025-11-20","2025-11-20","T1-5250","20","POS","DINE IN","Cold Beverages","Milk Shake","52","Double Chocolate Indulgent Milkshake","2025-11-20","03:22:52 PM","2025-11-20","10:02:57 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","270","270","Customer Recovery","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-11-20","2025-11-20","T1-5250","20","POS","DINE IN","Cold Beverages","Iced Chocolate","30","Classic Iced Chocolate","2025-11-20","03:22:52 PM","2025-11-20","10:02:57 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","270","270","Customer Recovery","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-11-26","2025-11-26","T1-5633","34","Mobile App","ONLINE","Cold Beverages","Cold Brews","389","Bobastic Coconut Matcha","2025-11-26","04:55:24 PM","2025-11-26","05:32:00 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","199","199","-","Bill Void","-",
"Coffee Island - Amanora Mall","10004","2025-11-26","2025-11-26","T1-5633","34","Mobile App","ONLINE","Cold Beverages","Cold Brews","11","Islander Cold Coffee","2025-11-26","04:55:24 PM","2025-11-26","05:32:00 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","199","199","-","Bill Void","-",
"Coffee Island - Amanora Mall","10004","2025-11-26","2025-11-26","T1-5646","47","POS","ODC","Cold Beverages","Iced Chocolate","33","Guilt-Free Iced Chocolate","2025-11-26","07:50:28 PM","2025-11-26","11:00:33 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","307.143","307.14","cross settle","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-11-28","2025-11-28","T1-5752","38","QR","DINE IN","Ready To Drink","Cold Brew","284","500 Ml Water Bottle","2025-11-28","07:30:31 PM","2025-11-28","07:32:23 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","38.1","38.1","it test","Bill Void","Cash",
"Coffee Island - Tribeca Pune","10005","2025-11-06","2025-11-06","T1-3225","1","Zomato","DELIVERY","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)","584","Belgian Chocolate Fudge Brownie with Cappuccino","2025-11-06","09:51:36 AM","2025-11-06","10:00:46 AM","vitaxnova_citp_faizan","vitaxnova_citp_faizan","1","300","300","-","Bill Void","-",
"Coffee Island - Tribeca Pune","10005","2025-11-11","2025-11-11","T1-3505","5","POS","DINE IN","Value Combos (upto 40% off)","Hot Value Combos (upto 40% off)","525","Cottage Cheese Fajita With Broccomole with Cappuccino","2025-11-11","01:02:44 PM","2025-11-11","01:14:10 PM","vitaxnova_citp_atharva","vitaxnova_citp_atharva","1","399","399","customer recovery","Bill Void","Other",
"Coffee Island - Tribeca Pune","10005","2025-11-17","2025-11-17","T1-3822","3","Zomato","DELIVERY","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)","584","Belgian Chocolate Fudge Brownie with Cappuccino","2025-11-17","10:47:41 AM","2025-11-17","10:54:48 AM","vitaxnova_citp_atharva","vitaxnova_citp_atharva","1","300","300","-","Bill Void","-",
"Coffee Island - Tribeca Pune","10005","2025-11-20","2025-11-20","T1-3941","12","POS","DINE IN","Cold Beverages","Iced Chocolate","39","Hazelnut Iced Chocolate","2025-11-20","04:00:41 PM","2025-11-20","05:00:31 PM","vitaxnova_citp_atharva","vitaxnova_citp_faizan","1","270","270","WRONG SETTLE BY PARTNER","Bill Void","Cash",
"Coffee Island - Tribeca Pune","10005","2025-11-20","2025-11-20","T1-3941","12","POS","DINE IN","Cold Beverages","Milk Shake","52","Double Chocolate Indulgent Milkshake","2025-11-20","04:00:41 PM","2025-11-20","05:00:31 PM","vitaxnova_citp_atharva","vitaxnova_citp_faizan","1","270","270","WRONG SETTLE BY PARTNER","Bill Void","Cash",
"Coffee Island AIPL","10003","2025-11-04","2025-11-04","T1-3350","19","Zomato","DELIVERY","Ready To Drink","Cold Brew","285","Cinnamon Cold Brew Coffee","2025-11-04","03:45:32 PM","2025-11-04","04:21:06 PM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","176.19","176.19","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-04","2025-11-04","T1-3350","19","Zomato","DELIVERY","Hot Beverages","Hot Brews","106","Cappuccino","2025-11-04","03:45:32 PM","2025-11-04","04:21:06 PM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","300","300","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-04","2025-11-04","T1-3350","19","Zomato","DELIVERY","Snacks","Trail Mix","280","Coffee Almond Shots","2025-11-04","03:45:32 PM","2025-11-04","04:21:06 PM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","100.85","100.85","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-04","2025-11-04","T1-3350","19","Zomato","DELIVERY","Desserts","Chocolate","375","Orange Haze Chocolate","2025-11-04","03:45:32 PM","2025-11-04","04:21:06 PM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","190","190","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-04","2025-11-04","T1-3350","19","Zomato","DELIVERY","Beans & Powder","Beans","294","Global Blend Ethiopia (Beans)","2025-11-04","03:45:32 PM","2025-11-04","04:21:06 PM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","184.75","184.75","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-04","2025-11-04","T1-3350","19","Zomato","DELIVERY","Ready To Drink","Cold Brew","286","Whiskey Barrel Cold Brew Coffee","2025-11-04","03:45:32 PM","2025-11-04","04:21:06 PM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","233.33","233.33","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-13","2025-11-13","T1-3722","38","Zomato","DELIVERY","Hot Beverages","Hot Chocolate","115","Signature Belgian Dark Hot Chocolate","2025-11-13","10:12:07 PM","2025-11-13","10:20:23 PM","vitaxnova_ciaipl_durgesh","vitaxnova_ciaipl_sashi","1","310","310","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-14","2025-11-14","T1-3728","2","Zomato","DELIVERY","Quick Bites","Puff & Toastie","426","Avocado Toast","2025-11-14","08:04:23 AM","2025-11-14","08:24:51 AM","vitaxnova_ciaipl_durgesh","vitaxnova_ciaipl_sashi","1","420","420","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-14","2025-11-14","T1-3728","2","Zomato","DELIVERY","Hot Beverages","Hot Brews","106","Cappuccino","2025-11-14","08:04:23 AM","2025-11-14","08:24:51 AM","vitaxnova_ciaipl_durgesh","vitaxnova_ciaipl_sashi","1","300","300","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-15","2025-11-15","T1-3827","44","Zomato","DELIVERY","Value Combos (upto 40% off)","Cold Value Combos (upto 40% off)","569","Chipotle Chicken With Broccomole with Islander Cold Coffee","2025-11-15","09:56:15 PM","2025-11-15","10:19:21 PM","vitaxnova_ciaipl_durgesh","vitaxnova_ciaipl_suraj","1","730","730","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-11-19","2025-11-19","T1-4006","5","POS","DINE IN","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)","-","French Butter Croissant with Cappuccino","2025-11-19","10:13:10 AM","2025-11-19","11:10:45 AM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","149","149","coustomer demand","Item Delete","-",
"Coffee Island AIPL","10003","2025-11-19","2025-11-19","T1-4006","5","POS","DINE IN","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)","-","French Butter Croissant with Hot Latte Signature","2025-11-19","10:13:10 AM","2025-11-19","11:11:05 AM","vitaxnova_ciaipl_saloni","vitaxnova_ciaipl_saloni","1","149","149","coustomer demand","Item Delete","-",
"Coffee Island AIPL","10003","2025-11-22","2025-11-22","T1-4176","24","Zomato","DELIVERY","Hot Beverages","Alternative Brews","86","Island Pour Over","2025-11-22","03:19:00 PM","2025-11-22","03:20:55 PM","vitaxnova_ciaipl_ahtsham","vitaxnova_ciaipl_ahtsham","1","340","340","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-02","2025-11-01","T1-1942","80","Swiggy","DELIVERY","Desserts","Desserts","430","Double Chocochip Paris-Brest","2025-11-02","02:26:13 AM","2025-11-02","03:06:32 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","460","460","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-02","2025-11-01","T1-1942","80","Swiggy","DELIVERY","Desserts","Desserts","428","Tiramisu Paris-Brest","2025-11-02","02:26:13 AM","2025-11-02","03:06:32 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","420","420","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-02","2025-11-02","T1-1980","21","POS","DELIVERY","Hot Beverages","Hot Brews","106","Cappuccino-reg","2025-11-02","03:10:21 PM","2025-11-02","03:13:49 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","250","250","MISS PUNCH","KOT Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-02","2025-11-02","T1-1980","21","POS","DELIVERY","ADDON","Choice of Beans","140","Ethiopia Blend @35","2025-11-02","03:10:21 PM","2025-11-02","03:13:49 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","35","35","MISS PUNCH","KOT Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-02","2025-11-02","T1-1980","21","POS","DELIVERY","ADDON","Choice of Milk","336","Regular - Milk -130g Default","2025-11-02","03:10:21 PM","2025-11-02","03:13:49 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","0","0","MISS PUNCH","KOT Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-02","2025-11-02","T1-1980","21","POS","DELIVERY","Cold Beverages","Cold Brews","15","Iced Americano-Med","2025-11-02","03:10:21 PM","2025-11-02","03:13:49 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","280","280","MISS PUNCH","KOT Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-02","2025-11-02","T1-1980","21","POS","DELIVERY","ADDON","Choice of Beans","234","Master Blend - (Default)","2025-11-02","03:10:21 PM","2025-11-02","03:13:49 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","0","0","MISS PUNCH","KOT Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-06","2025-11-06","T1-2237","5","Zomato","DELIVERY","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)","586","Basil & Oven Dried Tomato Pinwheel with Cappuccino","2025-11-06","08:18:01 AM","2025-11-06","08:24:03 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","2","300","600","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-06","2025-11-06","T1-2293","61","POS","TAKEAWAY","Main Course","Wholesome Wrap","-","Smoked Cottage Cheese Wrap","2025-11-06","07:45:02 PM","2025-11-06","08:04:20 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","330","330","CUSTOMER MIND CHANGE","Item Delete","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-11","2025-11-11","T1-2785","66","POS","DINE IN","Emp Meal","Emp Meal","353","Emp Meal","2025-11-11","09:41:15 PM","2025-11-11","10:32:31 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","0","0",".","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-12","2025-11-12","T1-2822","22","Zomato","DELIVERY","Hot Beverages","Hot Brews","106","Cappuccino","2025-11-12","10:58:32 AM","2025-11-12","11:33:50 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","250","250","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-12","2025-11-12","T1-2822","22","Zomato","DELIVERY","Hot Beverages","Alternative Brews","87","Chemex","2025-11-12","10:58:32 AM","2025-11-12","11:33:50 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","340","340","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-12","2025-11-12","T1-2822","22","Zomato","DELIVERY","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)","586","Basil & Oven Dried Tomato Pinwheel with Cappuccino","2025-11-12","10:58:32 AM","2025-11-12","11:33:50 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","300","300","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-13","2025-11-13","T1-2930","32","Zomato","DELIVERY","Value Combos (upto 40% off)","Hot Value Combos (upto 40% off)","540","Chipotle Chicken With Broccomole with Cappuccino","2025-11-13","01:20:02 PM","2025-11-13","01:30:17 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","660","660","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-13","2025-11-13","T1-2930","32","Zomato","DELIVERY","Cold Beverages","Cold Brews","15","Iced Americano","2025-11-13","01:20:02 PM","2025-11-13","01:30:17 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","405","405","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-15","2025-11-15","T1-3125","15","POS","DINE IN","Hot Beverages","Hot Brews","368","Ibrik Coffee","2025-11-15","09:40:07 AM","2025-11-15","12:14:39 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","310","310","CANCLED","Bill Void","Cash",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-15","2025-11-15","T1-3125","15","POS","DINE IN","Hot Beverages","Hot Brews","368","Ibrik Coffee","2025-11-15","09:40:07 AM","2025-11-15","12:14:39 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","310","310","CANCLED","Bill Void","Cash",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-19","2025-11-19","T1-3610","73","POS","DINE IN","Hot Beverages","Island Special-Hot","135","Mocha Espressione Hot","2025-11-19","09:36:58 PM","2025-11-19","09:49:32 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","260","260","MISPLACE ORDER CUSTOMER ORDERED IN TAKEAWAY BY APP","Bill Void","Other",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-19","2025-11-19","T1-3610","73","POS","DINE IN","Hot Beverages","Hot Chocolate","122","Guilt-Free Hot Chocolate","2025-11-19","09:36:58 PM","2025-11-19","09:49:32 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","280","280","MISPLACE ORDER CUSTOMER ORDERED IN TAKEAWAY BY APP","Bill Void","Other",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-21","2025-11-20","T1-3750","110","POS","TAKEAWAY","Desserts","Desserts","185","Cold Brew Tiramisu","2025-11-21","12:47:50 AM","2025-11-21","05:09:58 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","350","350","by mistake punch","Bill Void","Other",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-23","2025-11-23","T1-4069","10","Swiggy","DELIVERY","Cold Beverages","Cold Brews","2","Iced Latte Signature","2025-11-23","07:50:37 AM","2025-11-23","07:55:30 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","360","360","costomer tell cancel the order","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-23","2025-11-23","T1-4069","10","Swiggy","DELIVERY","Main Course","Rice Bowl","176","Chipotle Chicken Broccomole Rice Bowl","2025-11-23","07:50:37 AM","2025-11-23","07:55:30 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","410","410","costomer tell cancel the order","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-23","2025-11-23","T1-4069","10","Swiggy","DELIVERY","Breakfast Specials (Make your own)","Breakfast Specials (Make your own)","583","French Butter Croissant with Cappuccino","2025-11-23","07:50:37 AM","2025-11-23","07:55:30 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","300","300","costomer tell cancel the order","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-28","2025-11-28","T1-4675","83","POS","DINE IN","Hot Beverages","Hot Brews","-","Cappuccino","2025-11-28","06:24:03 PM","2025-11-28","06:29:31 PM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","230","230","mind change","Item Delete","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-29","2025-11-29","T1-4761","23","POS","TAKEAWAY","Cold Beverages","Cold Brews","2","Iced Latte Signature","2025-11-29","10:45:52 AM","2025-11-30","04:28:11 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","280","280","TWICE","KOT Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-29","2025-11-29","T1-4761","23","POS","TAKEAWAY","Ready To Drink","Cold Brew","284","500 Ml Water Bottle","2025-11-29","10:45:52 AM","2025-11-30","04:28:11 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","2","38.1","76.2","TWICE","KOT Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-30","2025-11-29","T1-4861","122","Mobile App","ONLINE","Quick Bites","Croissant Cookie & Muffin","213","Sea Salt Caramel Brookie","2025-11-30","01:14:45 AM","2025-11-30","01:41:52 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","210","210","-","Bill Void","-",
"Coffee Island Eros Churchgate - Mumbai","10006","2025-11-30","2025-11-29","T1-4861","122","Mobile App","ONLINE","Cold Beverages","Refresh","78","Bobastic Peach Paradise Refresh Tea","2025-11-30","01:14:45 AM","2025-11-30","01:41:52 AM","vitaxnova_ciec_hariom","vitaxnova_ciec_hariom","1","270","270","-","Bill Void","-",
"Coffee Island GK II","10002","2025-11-08","2025-11-08","T1-12734","1","Zomato","DELIVERY","Main Course","Hand Made Sandwiches","171","Roasted Turkey Tomato & Cheese Croissant","2025-11-08","05:20:59 AM","2025-11-08","05:21:38 AM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_neeraj","1","430","430","-","Bill Void","-",
"Coffee Island GK II","10002","2025-11-13","2025-11-13","T1-13108","31","Zomato","DELIVERY","Quick Bites","Puff & Toastie","426","Avocado Toast","2025-11-13","03:16:28 PM","2025-11-13","03:27:59 PM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","420","420","-","Bill Void","-",
"Coffee Island GK II","10002","2025-11-13","2025-11-13","T1-13108","31","Zomato","DELIVERY","Quick Bites","Puff & Toastie","424","Korean Bun","2025-11-13","03:16:28 PM","2025-11-13","03:27:59 PM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","350","350","-","Bill Void","-",
"Coffee Island GK II","10002","2025-11-13","2025-11-13","T1-13108","31","Zomato","DELIVERY","Quick Bites","Puff & Toastie","217","Korean Garlic Mushroom Puff","2025-11-13","03:16:28 PM","2025-11-13","03:27:59 PM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","210","210","-","Bill Void","-",
"Coffee Island GK II","10002","2025-11-14","2025-11-14","T1-13167","10","POS","DINE IN","Main Course","Pizza","177","Chipotle Chicken Mozzarella Pide","2025-11-14","09:43:44 AM","2025-11-14","10:11:43 AM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","370","370","REFUND","Bill Void","Other",
"Coffee Island GK II","10002","2025-11-14","2025-11-14","T1-13167","10","POS","DINE IN","Quick Bites","Puff & Toastie","219","Peri Peri Cheese Toastie","2025-11-14","09:43:44 AM","2025-11-14","10:11:43 AM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","290","290","REFUND","Bill Void","Other",
"Coffee Island GK II","10002","2025-11-14","2025-11-14","T1-13167","10","POS","DINE IN","Hot Beverages","Hot Brews","106","Cappuccino","2025-11-14","09:43:44 AM","2025-11-14","10:11:43 AM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","230","230","REFUND","Bill Void","Other",
"Coffee Island GK II","10002","2025-11-14","2025-11-14","T1-13167","10","POS","DINE IN","Hot Beverages","Hot Brews","97","Hot Latte Signature","2025-11-14","09:43:44 AM","2025-11-14","10:11:43 AM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","290","290","REFUND","Bill Void","Other",
"Coffee Island GK II","10002","2025-11-19","2025-11-19","T1-13586","37","POS","DINE IN","Ready To Drink","Cold Brew","284","500 Ml Water Bottle","2025-11-19","03:47:49 PM","2025-11-19","04:10:39 PM","vitaxnova_cigk2_neeraj","vitaxnova_cigk2_yasmin","1","38.1","38.1","REF DHEERAJ TESTING","Bill Void","Cash",
