Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island - Amanora Mall","10004","2025-09-15","2025-09-15","T1-473","10","POS","DINE IN","Main Course","Hand Made Sandwiches","427","Fried Chicken Crombollini","2025-09-15","03:29:58 PM","2025-09-15","11:50:12 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","380","380","MISTAKENLY SETTLED AND DENIED BY CUSTOMER","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-09-20","2025-09-20","T1-824","81","Zomato","DELIVERY","Cold Beverages","Cold Brews","2","Iced Latte Signature-Med","2025-09-20","06:33:29 PM","2025-09-20","08:25:32 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","310","310","-","Bill Void","-",
"Coffee Island - Amanora Mall","10004","2025-09-20","2025-09-20","T1-824","81","Zomato","DELIVERY","ADDON","Choice of Beans","138","Master Blend @0","2025-09-20","06:33:29 PM","2025-09-20","08:25:32 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","0","0","-","Bill Void","-",
"Coffee Island - Amanora Mall","10004","2025-09-20","2025-09-20","T1-860","117","POS","TAKEAWAY","Main Course","Hand Made Sandwiches","-","Cheesy Meatball Melt","2025-09-20","08:00:23 PM","2025-09-20","10:07:03 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","2","390","780","changed order with veg melt","Item Delete","-",
"Coffee Island - Amanora Mall","10004","2025-09-27","2025-09-27","T1-1343","4","Mobile App","ONLINE","Cold Beverages","Island Special-Cold","366","Java Chip Killer-Large","2025-09-27","12:06:08 PM","2025-09-27","12:43:11 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","360","360","-","Bill Void","-",
"Coffee Island - Amanora Mall","10004","2025-09-27","2025-09-27","T1-1372","33","POS","DINE IN","Cold Beverages","Island Special-Cold","365","Java Chip Killer-Medium","2025-09-27","03:28:26 PM","2025-09-27","03:33:39 PM","vitaxnova_ciam_karan","vitaxnova_ciam_karan","1","330","330","guest changed the order with large size","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-09-28","2025-09-28","T1-1499","18","POS","DINE IN","Cold Beverages","Cold Brews","390","Vietnamese Matcha","2025-09-28","01:56:36 PM","2025-09-28","11:28:00 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","310","310","gUEST HAS BEEN REFUNDED","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-09-28","2025-09-28","T1-1499","18","POS","DINE IN","Cold Beverages","Island Special-Cold","49","Freddo Cappuccino-Med","2025-09-28","01:56:36 PM","2025-09-28","11:28:00 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","290","290","gUEST HAS BEEN REFUNDED","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-09-28","2025-09-28","T1-1499","18","POS","DINE IN","ADDON","Choice of Beans","235","Volcano Blend (Default)","2025-09-28","01:56:36 PM","2025-09-28","11:28:00 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","0","0","gUEST HAS BEEN REFUNDED","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-09-28","2025-09-28","T1-1499","18","POS","DINE IN","Cold Beverages","Cold Brews","11","Islander Cold Coffee-Med","2025-09-28","01:56:36 PM","2025-09-28","11:28:00 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","290","290","gUEST HAS BEEN REFUNDED","Bill Void","Other",
"Coffee Island - Amanora Mall","10004","2025-09-28","2025-09-28","T1-1499","18","POS","DINE IN","ADDON","Choice of Beans","235","Volcano Blend (Default)","2025-09-28","01:56:36 PM","2025-09-28","11:28:00 PM","vitaxnova_ciam_yogen","vitaxnova_ciam_yogen","1","0","0","gUEST HAS BEEN REFUNDED","Bill Void","Other",
"Coffee Island - Tribeca Pune","10005","2025-09-14","2025-09-14","T1-286","64","POS","DINE IN","Quick Bites","Pops","-","Korean Pop - Potato","2025-09-14","07:30:11 PM","2025-09-14","07:54:46 PM","vitaxnova_citp_faizan","vitaxnova_citp_faizan","1","240","240","wroing punch","Item Delete","-",
"Coffee Island - Tribeca Pune","10005","2025-09-19","2025-09-19","T1-517","56","POS","DINE IN","Cold Beverages","Cold Brews","-","Iced Latte Signature-Med","2025-09-19","10:20:50 PM","2025-09-19","11:14:54 PM","vitaxnova_citp_faizan","vitaxnova_citp_faizan","1","290","290","charged extra","Item Delete","-",
"Coffee Island - Tribeca Pune","10005","2025-09-19","2025-09-19","T1-517","56","POS","DINE IN","ADDON","Choice of Beans","-","Volcano Blend - (Default)","2025-09-19","10:20:50 PM","2025-09-19","11:14:54 PM","vitaxnova_citp_faizan","vitaxnova_citp_faizan","1","0","0","-","Item Delete","-",
"Coffee Island - Tribeca Pune","10005","2025-09-19","2025-09-19","T1-517","56","POS","DINE IN","ADDON","Choice of Milk","-","Regular - Milk -120g Default","2025-09-19","10:20:50 PM","2025-09-19","11:14:54 PM","vitaxnova_citp_faizan","vitaxnova_citp_faizan","1","0","0","-","Item Delete","-",
"Coffee Island - Tribeca Pune","10005","2025-09-28","2025-09-28","T1-1140","65","POS","DINE IN","Cold Beverages","Cold Brews","-","Vietnamese Matcha","2025-09-28","05:43:53 PM","2025-09-28","06:11:54 PM","vitaxnova_citp_faizan","vitaxnova_citp_faizan","1","310","310","refund","Item Delete","-",
"Coffee Island AIPL","10003","2025-09-04","2025-09-04","T1-1059","19","Mobile App","ONLINE","Hot Beverages","Island Special-Hot","134","Mocha Espressione Hot-Med","2025-09-04","05:15:09 PM","2025-09-04","07:06:00 PM","vitaxnova_ciaipl_durgesh","vitaxnova_ciaipl_saloni","1","270","270","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-09-04","2025-09-04","T1-1059","19","Mobile App","ONLINE","ADDON","Choice of Beans","141","Kenya Single Estate @50","2025-09-04","05:15:09 PM","2025-09-04","07:06:00 PM","vitaxnova_ciaipl_durgesh","vitaxnova_ciaipl_saloni","1","50","50","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-09-04","2025-09-04","T1-1059","19","Mobile App","ONLINE","ADDON","Choice of Milk","151","Oat Milk @50","2025-09-04","05:15:09 PM","2025-09-04","07:06:00 PM","vitaxnova_ciaipl_durgesh","vitaxnova_ciaipl_saloni","1","50","50","-","Bill Void","-",
"Coffee Island GK II","10002","2025-09-01","2025-09-01","T1-8233","52","Mobile App","ONLINE","Cold Beverages","Cold Brews","14","Iced Americano-Lrg","2025-09-01","06:13:20 PM","2025-09-01","06:47:42 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ruth","1","250","250","-","Bill Void","-",
"Coffee Island GK II","10002","2025-09-01","2025-09-01","T1-8233","52","Mobile App","ONLINE","ADDON","Choice of Beans","141","Kenya Single Estate @50","2025-09-01","06:13:20 PM","2025-09-01","06:47:42 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ruth","1","50","50","-","Bill Void","-",
