Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"MSFT Hyd","10007","2025-08-13","2025-08-13","T1-2908","9","POS","ONLINE","Hot Beverages","Hot Brews","106","Cappuccino-reg","2025-08-13","09:46:59 AM","2025-08-13","09:50:43 AM","vitaxnova_hyd_anand","vitaxnova_hyd_anand","1","219.048","219.05","WRONG PUNCHED IN ONLINE","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-13","2025-08-13","T1-2908","9","POS","ONLINE","ADDON","Choice of Milk","336","Regular - Milk -130g Default","2025-08-13","09:46:59 AM","2025-08-13","09:50:43 AM","vitaxnova_hyd_anand","vitaxnova_hyd_anand","1","0","0","WRONG PUNCHED IN ONLINE","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-13","2025-08-13","T1-2908","9","POS","ONLINE","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-08-13","09:46:59 AM","2025-08-13","09:50:43 AM","vitaxnova_hyd_anand","vitaxnova_hyd_anand","1","0","0","WRONG PUNCHED IN ONLINE","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-14","2025-08-14","T1-3133","25","POS","TAKEAWAY","Cold Beverages","Cold Brews","6","Bobastic Coffeeccino-Med","2025-08-14","12:40:13 PM","2025-08-14","04:02:18 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","180.9524","180.95","WRONG PUNCHING","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-14","2025-08-14","T1-3133","25","POS","TAKEAWAY","ADDON","Choice of Milk","332","Regular - Milk -90g Default","2025-08-14","12:40:13 PM","2025-08-14","04:02:18 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","0","0","WRONG PUNCHING","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-14","2025-08-14","T1-3133","25","POS","TAKEAWAY","ADDON","Choice of Crema","237","Salted Caramel Crema - 0  (Default)","2025-08-14","12:40:13 PM","2025-08-14","04:02:18 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","0","0","WRONG PUNCHING","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-19","2025-08-19","T1-3564","120","POS","TAKEAWAY","Desserts","Gelato","209","Dark Chocolate SSC Single Scoop","2025-08-19","04:19:39 PM","2025-08-19","05:25:04 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","94.2857","94.29","WRONG PUNCH","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-21","2025-08-21","T1-4021","200","POS","TAKEAWAY","Cold Beverages","Iced Chocolate","29","Classic Iced Chocolate-Lrg","2025-08-21","05:56:24 PM","2025-08-21","05:59:05 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","180.9524","180.95","wrong punch by staff","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-21","2025-08-21","T1-4021","200","POS","TAKEAWAY","ADDON","Choice of Milk","335","Regular - Milk -120g Default","2025-08-21","05:56:24 PM","2025-08-21","05:59:05 PM","vitaxnova_hyd_kalleti","vitaxnova_hyd_kalleti","1","0","0","wrong punch by staff","Bill Void","Cash",
"MSFT Hyd","10007","2025-08-27","2025-08-27","T1-4777","191","POS","TAKEAWAY","Cold Beverages","Iced Chocolate","38","Dreamy Hazelnut Iced Chocolate-Lrg","2025-08-27","05:53:43 PM","2025-08-27","06:04:42 PM","vitaxnova_hyd_anand","vitaxnova_hyd_anand","1","180.9524","180.95","PUNCHED TWICE","Bill Void","Cash",
