Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island AIPL","10003","2025-06-27","2025-06-27","T1-71","3","Mobile App","TAKEAWAY","Beans & Powder","Beans","296","Single Estate Kenya (Beans)","2025-06-27","09:10:26 AM","2025-06-27","09:12:50 AM","vitaxnova_ciaipl_neeraj","vitaxnova_ciaipl_neeraj","1","375","375","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-06-27","2025-06-27","T1-72","4","Mobile App","TAKEAWAY","Beans & Powder","Beans","297","Single Estate Ethiopia (Beans)","2025-06-27","09:14:26 AM","2025-06-27","09:50:12 AM","vitaxnova_aipl_manager","vitaxnova_ciaipl_neeraj","1","375","375","out of stock","Bill Void","-",
"Coffee Island AIPL","10003","2025-06-27","2025-06-27","T1-72","4","Mobile App","TAKEAWAY","Beans & Powder","Beans","296","Single Estate Kenya (Beans)","2025-06-27","09:14:26 AM","2025-06-27","09:50:12 AM","vitaxnova_aipl_manager","vitaxnova_ciaipl_neeraj","1","375","375","out of stock","Bill Void","-",
"Coffee Island AIPL","10003","2025-06-27","2025-06-27","T1-74","7","Mobile App","TAKEAWAY","Ready To Drink","Cold Brew","284","500 Ml Water Bottle","2025-06-27","09:38:27 AM","2025-06-27","09:44:51 AM","vitaxnova_ciaipl_neeraj","vitaxnova_ciaipl_neeraj","1","38","38","-","Bill Void","-",
"Coffee Island AIPL","10003","2025-06-27","2025-06-27","T1-75","8","Mobile App","TAKEAWAY","Ready To Drink","Cold Brew","284","500 Ml Water Bottle","2025-06-27","09:52:10 AM","2025-06-27","09:56:07 AM","vitaxnova_aipl_manager","vitaxnova_ciaipl_neeraj","1","38","38","out of stock","Bill Void","-",
"Coffee Island AIPL","10003","2025-06-27","2025-06-27","T1-78","11","Zomato","ONLINE","Cold Beverages","Refresh","75","Valencia Orange Fresh Juice","2025-06-27","11:26:18 AM","2025-06-27","08:29:36 PM","vitaxnova_ciaipl_neeraj","vitaxnova_ciaipl_neeraj","1","190","190","ABC no in use","Bill Void","-",
"Coffee Island AIPL","10003","2025-06-27","2025-06-27","T1-78","11","Zomato","ONLINE","Cold Beverages","Refresh","85","Apple Beetroot Carrot Fresh Juice","2025-06-27","11:26:18 AM","2025-06-27","08:29:36 PM","vitaxnova_ciaipl_neeraj","vitaxnova_ciaipl_neeraj","1","190","190","ABC no in use","Bill Void","-",
"Coffee Island GK II","10002","2025-06-03","2025-06-03","T1-4","1","POS","DINE IN","Cold Beverages","Cold Brews","3","Iced Latte Signature-Lrg","2025-06-03","02:23:10 PM","2025-06-03","09:05:15 PM","vitaxnova_gk2_dhiraj","vitaxnova_cigk2_ansh","1","276.1904762","276.19","test","Bill Void","Cash",
"Coffee Island GK II","10002","2025-06-03","2025-06-03","T1-4","1","POS","DINE IN","ADDON","Choice of Beans","138","Master Blend @0","2025-06-03","02:23:10 PM","2025-06-03","09:05:15 PM","vitaxnova_gk2_dhiraj","vitaxnova_cigk2_ansh","1","0","0","test","Bill Void","Cash",
"Coffee Island GK II","10002","2025-06-03","2025-06-03","T1-5","2","POS","DINE IN","Hot Beverages","Hot Brews","90","Cortardo (Small)","2025-06-03","02:26:09 PM","2025-06-03","09:05:40 PM","vitaxnova_gk2_dhiraj","vitaxnova_cigk2_ansh","1","200","200","test","Bill Void","Cash",
